"codeSystemVersion","uuid:ID","decode","codeSystem","code","instanceType","id"
"2023-09-29","c9ce506d-1be1-4bda-91cd-23a1caf0918c","Clinic","http://www.cdisc.org","C51282","Code","Code_87"
"2023-09-29","cc737207-6401-4937-b383-8abd03fc25d2","In Person","http://www.cdisc.org","C175574","Code","Code_88"
"2023-09-29","69ea984e-91bd-446e-8316-09ae4738e861","Visit","http://www.cdisc.org","C25716","Code","Code_89"
"2023-09-29","55a06a17-09fa-4aca-b7e9-bc051e393347","Clinic","http://www.cdisc.org","C51282","Code","Code_90"
"2023-09-29","401cd11e-4032-40f7-b3a2-7a915c20604b","In Person","http://www.cdisc.org","C175574","Code","Code_91"
"2023-09-29","af4570f0-35da-4155-a606-a98e3e4c3ae9","Visit","http://www.cdisc.org","C25716","Code","Code_92"
"2023-09-29","01cf1f30-1a15-49d8-aa4b-c6ace2f407e0","Clinic","http://www.cdisc.org","C51282","Code","Code_93"
"2023-09-29","ee6a95ab-fe6b-47fc-8a41-5f64c9b9cb6e","In Person","http://www.cdisc.org","C175574","Code","Code_94"
"2023-09-29","7c88dd4e-ec0c-408e-814d-719235fd3a89","Visit","http://www.cdisc.org","C25716","Code","Code_95"
"2023-09-29","d16d48ff-e2d5-4adc-b427-ac505560717a","Clinic","http://www.cdisc.org","C51282","Code","Code_96"
"2023-09-29","d7c4ce95-d7d7-4bb8-8097-735533b80106","In Person","http://www.cdisc.org","C175574","Code","Code_97"
"2023-09-29","93e4eda6-9b69-49ba-a553-c20981c7f86d","Visit","http://www.cdisc.org","C25716","Code","Code_98"
"2023-09-29","c1435cdf-07e3-4fbc-9505-fd7ac73c2b6c","Clinic","http://www.cdisc.org","C51282","Code","Code_99"
"2023-09-29","2c7029dd-ec68-45f0-9e53-953b66eceb45","In Person","http://www.cdisc.org","C175574","Code","Code_100"
"2023-09-29","4a49188b-4745-4a38-aded-8f924c1cc854","Visit","http://www.cdisc.org","C25716","Code","Code_101"
"2023-09-29","f9fe35a5-935c-48a5-b759-b882e09752dc","Clinic","http://www.cdisc.org","C51282","Code","Code_102"
"2023-09-29","0f14b5bd-ffd3-4a98-935e-2efec8deaf69","In Person","http://www.cdisc.org","C175574","Code","Code_103"
"2023-09-29","f8c57964-2c57-46f0-8199-c44d62ee342d","Telephone Call","http://www.cdisc.org","C171537","Code","Code_104"
"2023-09-29","9e4870f8-125f-41a8-9113-5dd371dc1b5f","Visit","http://www.cdisc.org","C25716","Code","Code_105"
"2023-09-29","9ef43ac1-fdc5-4cde-92bc-c4c0218a8ca4","Clinic","http://www.cdisc.org","C51282","Code","Code_106"
"2023-09-29","76878811-7650-4b8f-a97d-628533f4e109","In Person","http://www.cdisc.org","C175574","Code","Code_107"
"2023-09-29","cbd498bd-7786-4708-96c2-a4aa1e974e3b","Telephone Call","http://www.cdisc.org","C171537","Code","Code_108"
"2023-09-29","d9ff32f2-07a4-4c6a-a672-53bd914783ad","Visit","http://www.cdisc.org","C25716","Code","Code_109"
"2023-09-29","188c92b9-c716-4b1a-9927-57bdecc3e9d3","Clinic","http://www.cdisc.org","C51282","Code","Code_110"
"2023-09-29","e6517c99-fcc1-40d5-8bd8-2f8153e22b30","In Person","http://www.cdisc.org","C175574","Code","Code_111"
"2023-09-29","70065613-441a-4f48-9223-0095c7e9af64","Telephone Call","http://www.cdisc.org","C171537","Code","Code_112"
"2023-09-29","86f0c978-cb3d-4c74-b980-5f6359770e19","Visit","http://www.cdisc.org","C25716","Code","Code_113"
"2023-09-29","85083412-e1a8-4aec-b324-886b56fe3d3f","Clinic","http://www.cdisc.org","C51282","Code","Code_114"
"2023-09-29","c96828e3-1bfd-4143-95ed-69ea7cbc484d","In Person","http://www.cdisc.org","C175574","Code","Code_115"
"2023-09-29","8ab9576a-c425-4299-a614-c564d421e75d","Telephone Call","http://www.cdisc.org","C171537","Code","Code_116"
"2023-09-29","3e8b5dfe-01d2-4e96-8001-94bc201c5c3b","Visit","http://www.cdisc.org","C25716","Code","Code_117"
"2023-09-29","52b22df8-be54-447d-a1ff-6c6074b27782","Clinic","http://www.cdisc.org","C51282","Code","Code_118"
"2023-09-29","01f0d63b-9031-4a3c-bd73-9bb554c8130c","In Person","http://www.cdisc.org","C175574","Code","Code_119"
"2023-09-29","b4e859fc-7896-402a-9f14-7b71ce09b3e2","Visit","http://www.cdisc.org","C25716","Code","Code_120"
"2023-09-29","87dd525c-67ef-433b-9aa1-ead72bf69237","Clinic","http://www.cdisc.org","C51282","Code","Code_121"
"2023-09-29","a53c45c3-7a3a-401a-bca0-96395f0c7418","In Person","http://www.cdisc.org","C175574","Code","Code_122"
"January 31, 2018","66554d9f-5a8c-44bb-944e-d85d60c695d7","CT of head without contrast","SNOMED","383371000119108","Code","Code_80"
"12","7a83f087-5deb-4e5b-976b-ea484ac02c16","Subject Supine","SPONSOR","123","Code","Code_81"
"12","c938b171-b4aa-45dd-a182-6a235c15d204","Subject Standing","SPONSOR","124","Code","Code_82"
"2023-09-29","042c2d6a-294e-48b3-8625-4d5db0064ed0","Male","http://www.cdisc.org","C20197","Code","Code_269"
"2023-09-29","18a994ae-7d3d-4a3f-8a67-a8983a61433f","Female","http://www.cdisc.org","C16576","Code","Code_270"
"","3af87ef6-deaa-49c2-8a04-1a036e4f1232","Sex","NCI Thesaurus","C28421","Code","Code_271"
"","acfebc01-9542-4a88-9372-9f35af5413d8","Sex","NCI Thesaurus","C28421","Code","Code_268"
"","52c195a1-620f-42f6-85ac-bf85a31843df","Race","NCI Thesaurus","C17049","Code","Code_273"
"","e1bdd527-f58c-4dcc-b152-b05c5a119d6c","Race","NCI Thesaurus","C17049","Code","Code_272"
"","01c6bda6-684e-4935-91ea-b5a5255caf63","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_275"
"2023-09-29","93423ddd-659f-425f-bbdc-7da32b537950","Kelvin","http://www.cdisc.org","C42537","Code","Code_276"
"","f6f82610-2a27-48cb-bfcc-8ebc8015e07e","Unit of Temperature","NCI Thesaurus","C44276","Code","Code_277"
"","385d53a7-0f93-4b51-a409-ca1be62ea655","Anatomic Site","NCI Thesaurus","C13717","Code","Code_278"
"","4474a30a-bc4d-4a7d-b4a3-9ffe8587fe81","Body Temperature","NCI Thesaurus","C174446","Code","Code_274"
"","c72ef266-0498-4cb9-b8d7-c25ab214d8ef","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_280"
"2023-09-29","3f8d1071-18aa-4348-8e3c-684a06c525cc","Kilogram","http://www.cdisc.org","C28252","Code","Code_281"
"2023-09-29","98bdfddf-aa87-42cf-bbfb-a9b6c6bd1e8f","Gram","http://www.cdisc.org","C48155","Code","Code_282"
"2023-09-29","521abd1b-8d1d-4d0a-994b-52e3c5a3171f","Pound","http://www.cdisc.org","C48531","Code","Code_283"
"","c2abdc03-0419-432c-8b8a-aa690684f6d1","Unit of Weight","NCI Thesaurus","C48208","Code","Code_284"
"","87b3fa24-53f3-4169-8eb1-4782c433bbfd","Body Weight","NCI Thesaurus","C81328","Code","Code_279"
"","b4d70514-6647-439a-9f5f-02f30497dc8e","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_286"
"2023-09-29","2b40ae2e-e5e3-4ed0-97ed-bc12e24fbeb9","Centimeter","http://www.cdisc.org","C49668","Code","Code_287"
"2023-09-29","4793fc15-9fdb-4d92-9c06-a146351ed599","Inch","http://www.cdisc.org","C48500","Code","Code_288"
"2023-09-29","5348d01f-5e37-4471-9c91-5f38cc0f6167","Millimeter","http://www.cdisc.org","C28251","Code","Code_289"
"2023-09-29","417cbe00-8142-431f-9b2f-136162f452ef","Meter","http://www.cdisc.org","C41139","Code","Code_290"
"","c438f97b-6f25-49e8-b052-1e0af5e4eb7c","Unit of Height","NCI Thesaurus","C168688","Code","Code_291"
"","ca7f078b-1c36-44d8-949a-c3486d0e9f4c","Body Height","NCI Thesaurus","C164634","Code","Code_285"
"","5173e58c-35e5-445b-86b8-d20b9533953a","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_293"
"","c9e833bf-648c-4abe-9466-e4c34d9853d2","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_294"
"","7087cf8c-5520-420c-bed7-33dad6bf7992","Unit of Catalytic Activity Concentration","NCI Thesaurus","C67365","Code","Code_295"
"","2519cf79-53e1-4945-ad30-14f16631e4ed","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_296"
"","6ad05c8d-1501-4993-90b2-4543da7c92dc","Alanine Aminotransferase Measurement","NCI Thesaurus","C64433","Code","Code_292"
"","0f2c7fc3-dc00-49a2-807d-64a089c05c78","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_298"
"","077a416f-3e7c-48c4-a48d-5de0ac7e2fe6","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_299"
"","f4a5f422-bb2b-4c11-91bf-0a970286783a","Unit of Concentration","NCI Thesaurus","C48207","Code","Code_300"
"","82649287-2877-47bc-b911-5376944edb59","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_301"
"","bd29e7ea-7761-49f2-9aee-ef52e09e9218","Albumin Measurement","NCI Thesaurus","C64431","Code","Code_297"
"","6b9ee19a-8f8c-4682-9409-6846b844bcda","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_303"
"","09afdc4e-0b07-4181-b1b4-f261de6e33dc","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_304"
"","8d98cdc2-5e15-45a7-a437-ccee085d172e","Unit of Catalytic Activity Concentration","NCI Thesaurus","C67365","Code","Code_305"
"","b326ce21-0e61-4274-9caf-41c39630f09d","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_306"
"","02e6d267-52b7-4ccd-a5e3-e518a8c53167","Alkaline Phosphatase Measurement","NCI Thesaurus","C64432","Code","Code_302"
"","99dacff9-90e7-4b1f-bded-2a843a37feb3","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_308"
"","00859db6-bde1-4da7-b92e-8ba041f322bd","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_309"
"","6d1aad8b-aa0a-46da-915a-c5972456b049","Unit of Catalytic Activity Concentration","NCI Thesaurus","C67365","Code","Code_310"
"","d520de26-e84e-4aa0-ab47-f1cf8cde9935","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_311"
"","9a2f5e49-786a-43e4-bc16-d16caafd002d","Aspartate Aminotransferase Measurement","NCI Thesaurus","C64467","Code","Code_307"
"","594229a8-1c8e-44b8-b2eb-03e3390895e0","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_313"
"","6b1770d5-bb98-4e30-a769-b45686a03af8","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_314"
"","708062eb-7d02-4564-af14-9fe3449ae8d7","Unit of Concentration","NCI Thesaurus","C48207","Code","Code_315"
"","83abb842-a829-4cd5-9c8f-8ee9a1d07827","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_316"
"","124892e6-22bd-4f26-8067-ee7126929d93","Creatinine Measurement","NCI Thesaurus","C64547","Code","Code_312"
"","0e096ac4-ae0b-43a6-8c51-25596a45c36f","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_318"
"","8326f302-5817-41f5-aa73-2e214aea3819","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_319"
"","8c98d9f3-1fbf-4628-850b-2fe36f469b58","Molarity Unit","NCI Thesaurus","C64567","Code","Code_320"
"","5fee5da3-51f5-4ae4-a256-8d164c4210c6","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_321"
"","033c0797-3aac-4559-af05-059d47f3b1ec","Potassium Measurement","NCI Thesaurus","C64853","Code","Code_317"
"","a8836607-d7de-4999-a7bd-3ed4de677209","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_323"
"","0417de11-396b-4999-b01a-ef644322f5fc","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_324"
"","fdf576db-a0ff-4e19-a996-b04d19bee917","Molarity Unit","NCI Thesaurus","C64567","Code","Code_325"
"","be897206-c5ec-4d56-b4cd-e1384662e1d3","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_326"
"","663ad91b-82e5-43ea-b12f-28ea03a06825","Sodium Measurement","NCI Thesaurus","C64809","Code","Code_322"
"","c814af55-4af0-487b-b374-d0e89dc854ed","Reported Event Term","NCI Thesaurus","C82571","Code","Code_146"
"","0c0aa0a0-587d-4416-91c0-a08c480f564a","Dictionary-derived Term","NCI Thesaurus","C82977","Code","Code_147"
"","b25e9b25-f0f0-4209-81bc-600260a172fb","Category","NCI Thesaurus","C25372","Code","Code_148"
"","905022b7-f368-48ed-8cbd-41dd81922e5d","Subcategory","NCI Thesaurus","C25692","Code","Code_149"
"","8edeb29e-0be7-4b95-bbe2-a12ec4628e5a","Observation Start Date Time","NCI Thesaurus","C82517","Code","Code_150"
"","39dec2d2-d5fd-4e3c-a367-d3f032d6c056","Adverse Event","NCI Thesaurus","C41331","Code","Code_145"
"","1bdfed4d-cbc5-46db-867e-d3f657b5684e","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_152"
"2023-09-29","989e488e-44c5-417f-aa4d-f1c3497269d9","Pascal","http://www.cdisc.org","C42547","Code","Code_153"
"","02c9ed53-2609-481e-8eaa-1a40e5eb687b","Unit of Pressure","NCI Thesaurus","C49669","Code","Code_154"
"","e11f0200-f5d4-405e-b5e2-ce1215642203","Anatomic Site","NCI Thesaurus","C13717","Code","Code_155"
"","e3733707-5c6b-4be5-ac07-78d5f3a5cc46","Laterality","NCI Thesaurus","C25185","Code","Code_156"
"","515e55b5-ca40-474a-8479-00a3fe8c0c54","Test Method","NCI Thesaurus","C82535","Code","Code_157"
"","96529a65-78e5-4c6a-a4bb-97ea9304efdd","Body Position","NCI Thesaurus","C62164","Code","Code_158"
"","d424ddce-5536-416f-a633-3af517001da6","Systolic Blood Pressure","NCI Thesaurus","C25298","Code","Code_151"
"","a435f51c-7111-4929-b879-72d6a0931f73","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_160"
"2023-09-29","c4190f90-e878-4db2-96ea-fec4dc9e764c","Pascal","http://www.cdisc.org","C42547","Code","Code_161"
"","4e2889da-b29d-4383-a0f9-21ad3d7e7ffc","Unit of Pressure","NCI Thesaurus","C49669","Code","Code_162"
"","e42f80fc-e25b-4976-a8e2-b6dea47acf15","Anatomic Site","NCI Thesaurus","C13717","Code","Code_163"
"","3771a15f-963e-4836-88f0-a1501c78ada2","Laterality","NCI Thesaurus","C25185","Code","Code_164"
"","30b627e6-fcf3-4971-a2b0-362a2aa34abf","Test Method","NCI Thesaurus","C82535","Code","Code_165"
"","88096a44-1828-4ec4-8b32-29b199d2d8e0","Body Position","NCI Thesaurus","C62164","Code","Code_166"
"","26190197-01f3-46d4-9dd9-c38fe659304c","Diastolic Blood Pressure","NCI Thesaurus","C25299","Code","Code_159"
"","fb78ae0b-a14d-418e-ba89-e13fb9584c03","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_168"
"2023-09-29","58e35b95-c22c-48ba-afdd-cb648417aa65","Kelvin","http://www.cdisc.org","C42537","Code","Code_169"
"","625a498b-4e52-4d76-b91f-b766769c3b04","Unit of Temperature","NCI Thesaurus","C44276","Code","Code_170"
"","aed55405-112d-417d-92b1-dcf610527a8f","Anatomic Site","NCI Thesaurus","C13717","Code","Code_171"
"","072e1619-9925-4fd1-94e8-12f6b439bc8f","Body Temperature","NCI Thesaurus","C174446","Code","Code_167"
"","2ec1c2eb-8797-457d-a938-9c42fe54f9f8","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_173"
"2023-09-29","c6942c4b-9427-4bf9-9c0c-8594363fd87f","Kilogram","http://www.cdisc.org","C28252","Code","Code_174"
"2023-09-29","7f2f5bc6-8b2a-4794-9453-bf8d6ebcb4d3","Gram","http://www.cdisc.org","C48155","Code","Code_175"
"2023-09-29","5512fe19-0126-4d06-bec1-ffc137f9c68b","Pound","http://www.cdisc.org","C48531","Code","Code_176"
"","a02d794a-adfd-4bc1-bd13-0b66fecfca64","Unit of Weight","NCI Thesaurus","C48208","Code","Code_177"
"","8a49e52c-3557-4e6c-bf56-915a9a9d6a1e","Body Weight","NCI Thesaurus","C81328","Code","Code_172"
"","d701a3d3-15d1-44b8-bec3-dfcbb3cc6721","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_179"
"2023-09-29","770ce7cc-7afe-4925-be68-1ef02f56085e","Centimeter","http://www.cdisc.org","C49668","Code","Code_180"
"2023-09-29","e3867aac-aa8b-431c-8d5b-ae353a653a1f","Inch","http://www.cdisc.org","C48500","Code","Code_181"
"2023-09-29","f3ae004e-c480-4e64-af92-5ebd033d936b","Millimeter","http://www.cdisc.org","C28251","Code","Code_182"
"2023-09-29","d9074778-c5a9-4e98-94cb-9715c3b0f5c5","Meter","http://www.cdisc.org","C41139","Code","Code_183"
"","a6cd0df8-ac54-42f2-b886-a83e6c2eadea","Unit of Height","NCI Thesaurus","C168688","Code","Code_184"
"","cc6581c9-f78e-415f-85ce-bf17fdcf985b","Body Height","NCI Thesaurus","C164634","Code","Code_178"
"","4d37a2bf-c272-417a-8c9a-7ed56288177a","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_186"
"","593ec5bf-3529-4d1d-bf18-1f32000700b9","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_187"
"","2532b863-c536-46c8-bac6-cb532c835492","Unit of Catalytic Activity Concentration","NCI Thesaurus","C67365","Code","Code_188"
"","7a4f961b-f1ad-4bee-938d-17e43176a83e","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_189"
"","33332fb8-2523-417a-919c-52921efb8749","Alanine Aminotransferase Measurement","NCI Thesaurus","C64433","Code","Code_185"
"","d338755c-1acd-4b9a-84ae-d06d089333ac","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_191"
"","4a3c446e-bdeb-4c01-b5c7-f76281a74508","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_192"
"","91b3403c-0ac9-434d-9f85-53134ad6dea1","Unit of Concentration","NCI Thesaurus","C48207","Code","Code_193"
"","283b61b9-c979-4d9c-adc8-7937da13b74e","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_194"
"","94c7e5b6-2b85-43a6-a076-9f5ea5636ef9","Albumin Measurement","NCI Thesaurus","C64431","Code","Code_190"
"","0bf23d4f-4a4e-4d84-914d-40d999490da1","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_196"
"","99df3490-990e-4a6d-a6e0-842c63bb3868","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_197"
"","39b2646d-f53d-4cce-ba27-1de617c3ff47","Unit of Catalytic Activity Concentration","NCI Thesaurus","C67365","Code","Code_198"
"","879efb9f-6955-4c23-8a10-ad8881c97c6e","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_199"
"","e8ec2c08-9a27-4499-9520-522fc86f148f","Alkaline Phosphatase Measurement","NCI Thesaurus","C64432","Code","Code_195"
"","57a82f4e-e5a2-47aa-b486-fee27f70aa0f","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_201"
"","13696496-2f72-461d-bb8a-eb487b7b88e4","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_202"
"","ea4d6d70-9092-478e-8dad-62a2dc5e8da7","Unit of Catalytic Activity Concentration","NCI Thesaurus","C67365","Code","Code_203"
"","2f21dd41-d517-474b-81f1-bf2271978f5b","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_204"
"","c3b7b744-be05-41f3-9f4f-27d0015bff21","Aspartate Aminotransferase Measurement","NCI Thesaurus","C64467","Code","Code_200"
"","9b8f4039-538f-4999-87b5-008559620c43","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_206"
"","799fe7c5-a8d0-46d3-af13-6f5060b7a926","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_207"
"","9f238697-7af5-4eb1-851f-de8ee513d79a","Unit of Concentration","NCI Thesaurus","C48207","Code","Code_208"
"","1f91f6f2-ac76-42b1-acb9-6eedf3d71444","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_209"
"","d26b4425-20f0-4a10-82b2-d84dc7c290eb","Creatinine Measurement","NCI Thesaurus","C64547","Code","Code_205"
"","5b0d1292-eea3-469e-b4ce-6912f5f7284f","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_211"
"","7db51576-d8ca-4cb2-8186-cd3a28f9f242","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_212"
"","60d5bbc6-2e89-4044-bc5a-69668ed21026","Molarity Unit","NCI Thesaurus","C64567","Code","Code_213"
"","e7163a53-0cf1-42a0-9b09-dd11b2430c54","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_214"
"","63110314-cea9-44a6-be82-185013302239","Potassium Measurement","NCI Thesaurus","C64853","Code","Code_210"
"","29c0d26a-0ea9-4cdc-82ac-5cac779d3789","Laboratory Test Result","NCI Thesaurus","C36292","Code","Code_216"
"","3e702659-c563-46ac-9303-2e61f17cd8a5","Laboratory Test Fasting Status","NCI Thesaurus","C83309","Code","Code_217"
"","a53ca6b6-68df-48d9-a830-e356cca32d54","Molarity Unit","NCI Thesaurus","C64567","Code","Code_218"
"","56dbfa78-5073-49ce-9ca8-dca83bcfaeae","Biospecimen Type","NCI Thesaurus","C70713","Code","Code_219"
"","edd4aa04-8ce8-4026-b9c0-4267927f0dfb","Sodium Measurement","NCI Thesaurus","C64809","Code","Code_215"
"","94592305-29b8-4366-a1c5-bbbc51f51496","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_221"
"2023-09-29","da2d90ee-f527-401d-8bbd-70242e84ec84","Pascal","http://www.cdisc.org","C42547","Code","Code_222"
"","7a6a8771-eaff-4b8e-83c9-0cd404178fe2","Unit of Pressure","NCI Thesaurus","C49669","Code","Code_223"
"","76f6f5e1-c7f7-4fce-ad6b-eec19512fdc5","Anatomic Site","NCI Thesaurus","C13717","Code","Code_224"
"","cba9b004-3af2-46d2-87ae-3945031308ec","Laterality","NCI Thesaurus","C25185","Code","Code_225"
"","e127c9da-af5e-4ce0-a528-ac97aec99226","Test Method","NCI Thesaurus","C82535","Code","Code_226"
"","37982d68-caae-4c46-a2ca-2f1604036584","Body Position","NCI Thesaurus","C62164","Code","Code_227"
"","7dd9cb91-4ad1-4ba5-9de2-7471c84ad694","Systolic Blood Pressure","NCI Thesaurus","C25298","Code","Code_220"
"","c7390896-7972-45c1-813a-f79b76816e98","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_229"
"2023-09-29","3cca2af1-a7ba-4b7e-84f9-bb4b136eca7a","Pascal","http://www.cdisc.org","C42547","Code","Code_230"
"","c26057ba-e332-4860-987b-b1c502bbd65d","Unit of Pressure","NCI Thesaurus","C49669","Code","Code_231"
"","c70be907-c102-4007-ab70-7d7b2e0e20a9","Anatomic Site","NCI Thesaurus","C13717","Code","Code_232"
"","ac1045da-c44f-4e66-90f6-9383c91175a4","Laterality","NCI Thesaurus","C25185","Code","Code_233"
"","ff8552a0-8d99-4eb4-9507-7e7746f7f4d3","Test Method","NCI Thesaurus","C82535","Code","Code_234"
"","58389f31-9e9d-4352-845b-dc62a4f99ba3","Body Position","NCI Thesaurus","C62164","Code","Code_235"
"","305c235e-e06d-4132-a32e-d35afb6c4471","Diastolic Blood Pressure","NCI Thesaurus","C25299","Code","Code_228"
"","385f8066-7fc0-4188-9587-32d98bc5812c","Clinical Test Result","NCI Thesaurus","C77140","Code","Code_237"
"2023-09-29","821541e3-ff80-475c-9f12-23325ffa4522","Beats per Minute","http://www.cdisc.org","C49673","Code","Code_238"
"","de49171f-625d-4410-8366-0c038a498ea8","Count per Minute","NCI Thesaurus","C73688","Code","Code_239"
"","dc721242-52e3-480c-bca5-d27ce06d4366","Anatomic Site","NCI Thesaurus","C13717","Code","Code_240"
"","e818df58-0db1-4b54-8fda-4b685e4fac76","Laterality","NCI Thesaurus","C25185","Code","Code_241"
"","5b9842eb-aa27-4992-9028-9d240d86860f","Test Method","NCI Thesaurus","C82535","Code","Code_242"
"","0741bb87-8b2d-4dfd-a29b-77ddf4edcea3","Body Position","NCI Thesaurus","C62164","Code","Code_243"
