"name","instanceType","datatype","isRequired","uuid:ID","id","isEnabled","label"
"LBFAST","BiomedicalConceptProperty","","True","ad329b84-8044-4efc-876d-12cda861a360","BiomedicalConceptProperty_161","True","LBFAST"
"LBTESTCD","BiomedicalConceptProperty","","True","f2aa623a-67d6-4e23-aa3c-b257002f537b","BiomedicalConceptProperty_162","True","LBTESTCD"
"LBORRES","BiomedicalConceptProperty","float","True","6c7d6d3f-0487-4842-ab34-660f99e1344e","BiomedicalConceptProperty_163","True","LBORRES"
"LBORRESU","BiomedicalConceptProperty","","True","e0b5c8a7-e6bd-482d-9078-633efb1a2a2c","BiomedicalConceptProperty_164","True","LBORRESU"
"LBSPEC","BiomedicalConceptProperty","","True","a3d39c72-9349-4b53-9799-87c0d062d570","BiomedicalConceptProperty_165","True","LBSPEC"
"LBFAST","BiomedicalConceptProperty","","True","3345c642-19cf-41e5-822e-f1d294e90ce5","BiomedicalConceptProperty_166","True","LBFAST"
"AETERM","BiomedicalConceptProperty","text","True","219b2d69-097a-4e23-8f09-306d0b62caa3","BiomedicalConceptProperty_1","True","AETERM"
"AEDECOD","BiomedicalConceptProperty","text","True","c1326674-5355-480b-a2ac-98e8cafba741","BiomedicalConceptProperty_2","True","AEDECOD"
"AEPRESP","BiomedicalConceptProperty","text","True","ad07b5ee-deb7-4597-b398-7a1698ba88a8","BiomedicalConceptProperty_3","True","AEPRESP"
"AELOC","BiomedicalConceptProperty","text","True","ed42689e-1678-4b9e-9873-04de05653250","BiomedicalConceptProperty_4","True","AELOC"
"AESEV","BiomedicalConceptProperty","text","True","92181d8b-b252-4f92-a750-696b4d504eeb","BiomedicalConceptProperty_5","True","AESEV"
"AESER","BiomedicalConceptProperty","text","True","cc5860e2-1dda-4fdd-b3a6-193ef6b1c0a1","BiomedicalConceptProperty_6","True","AESER"
"AEACN","BiomedicalConceptProperty","text","True","c099d03a-e282-4379-80e0-2efc4569a9c1","BiomedicalConceptProperty_7","True","AEACN"
"AEACNOTH","BiomedicalConceptProperty","text","True","d1a3fb0b-79b7-456e-b918-ac2296253a4e","BiomedicalConceptProperty_8","True","AEACNOTH"
"AEREL","BiomedicalConceptProperty","text","True","d370ed6b-4dfe-4bba-ad53-f14a8e067b4a","BiomedicalConceptProperty_9","True","AEREL"
"AERELNST","BiomedicalConceptProperty","text","True","a9caab31-6b38-44cd-b374-2c4844d61766","BiomedicalConceptProperty_10","True","AERELNST"
"AEPATT","BiomedicalConceptProperty","text","True","0edd9021-9275-45ee-855f-6025843228bc","BiomedicalConceptProperty_11","True","AEPATT"
"AEOUT","BiomedicalConceptProperty","text","True","34c95d22-cdd8-4f32-8394-47c2bc928e32","BiomedicalConceptProperty_12","True","AEOUT"
"AESCAN","BiomedicalConceptProperty","text","True","d630c24b-fa75-4c51-b88f-b327b7de22f4","BiomedicalConceptProperty_13","True","AESCAN"
"AESCONG","BiomedicalConceptProperty","text","True","21dc6fe8-26a0-4c42-a00b-38b1834d1d53","BiomedicalConceptProperty_14","True","AESCONG"
"AESDISAB","BiomedicalConceptProperty","text","True","3c08ec5d-1a45-4f35-9a61-f38d0e74af03","BiomedicalConceptProperty_15","True","AESDISAB"
"AESDTH","BiomedicalConceptProperty","text","True","53dc9a50-578f-48a5-bf4f-d76a810fc8fb","BiomedicalConceptProperty_16","True","AESDTH"
"AESHOSP","BiomedicalConceptProperty","text","True","e6ab7033-468e-4c19-a535-5719cb406d48","BiomedicalConceptProperty_17","True","AESHOSP"
"AESLIFE","BiomedicalConceptProperty","text","True","0deac1ec-033e-48ff-a506-e869e1c4d281","BiomedicalConceptProperty_18","True","AESLIFE"
"AESOD","BiomedicalConceptProperty","text","True","490dcd4e-78a4-47ec-ba1f-a3f158e56324","BiomedicalConceptProperty_19","True","AESOD"
"AESMIE","BiomedicalConceptProperty","text","True","1a574d21-01e0-401e-83af-2f140e7b133f","BiomedicalConceptProperty_20","True","AESMIE"
"AECONTRT","BiomedicalConceptProperty","text","True","af75af4a-4d72-4c1a-be21-75b4a3d8d9e6","BiomedicalConceptProperty_21","True","AECONTRT"
"AESTDTC","BiomedicalConceptProperty","datetime","True","557ed06f-0fe2-4fae-93fa-d36a194f4f7e","BiomedicalConceptProperty_22","True","AESTDTC"
"AEENDTC","BiomedicalConceptProperty","datetime","True","2c86d484-5b00-4295-b72f-2bd35a86d7e1","BiomedicalConceptProperty_23","True","AEENDTC"
"VSTESTCD","BiomedicalConceptProperty","","True","4468db25-04ce-47ed-a9a5-69ce87756f53","BiomedicalConceptProperty_24","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","integer","True","4b53998e-09fe-49da-88f4-d34df7ce7723","BiomedicalConceptProperty_25","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","ea5a4de7-6ccc-424f-9bfe-fa69e16bfcc1","BiomedicalConceptProperty_26","True","VSORRESU"
"VSPOS","BiomedicalConceptProperty","","True","431e5af8-e90a-4a0d-9fda-b9da9f85f7b0","BiomedicalConceptProperty_27","True","VSPOS"
"VSLOC","BiomedicalConceptProperty","","True","4a85d0ef-3a5f-4f3a-9463-3a0c4349a1d0","BiomedicalConceptProperty_28","True","VSLOC"
"VSLAT","BiomedicalConceptProperty","","True","2f4d037d-467e-40e8-9792-aaec5b56e48d","BiomedicalConceptProperty_29","True","VSLAT"
"VSTESTCD","BiomedicalConceptProperty","","True","fd674996-7552-4542-a184-366749e1e404","BiomedicalConceptProperty_30","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","integer","True","6d3f14b5-a6dd-42d3-8cc8-97ec2c47a73f","BiomedicalConceptProperty_31","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","ac9072d0-c00a-4381-941d-ffed5247b5ba","BiomedicalConceptProperty_32","True","VSORRESU"
"VSPOS","BiomedicalConceptProperty","","True","e01a1bd0-4276-4503-9ecd-c185e25f9cb3","BiomedicalConceptProperty_33","True","VSPOS"
"VSLOC","BiomedicalConceptProperty","","True","2f61df9e-de29-4d03-b0e8-d6f5afa8a65c","BiomedicalConceptProperty_34","True","VSLOC"
"VSLAT","BiomedicalConceptProperty","","True","05d2c418-2ebe-4051-a27d-810f32d3e0b3","BiomedicalConceptProperty_35","True","VSLAT"
"VSTESTCD","BiomedicalConceptProperty","","True","2034ef66-36d7-48a5-9c15-2576ff9e58bd","BiomedicalConceptProperty_36","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","float","True","1f58089a-08ea-4fba-b07c-483b0c165878","BiomedicalConceptProperty_37","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","f3d32895-ab08-4b99-a9c1-484415d05a20","BiomedicalConceptProperty_38","True","VSORRESU"
"VSLOC","BiomedicalConceptProperty","","True","91426644-050c-49d7-ad78-4752dd4a20f6","BiomedicalConceptProperty_39","True","VSLOC"
"VSTESTCD","BiomedicalConceptProperty","","True","61a6ac7c-28a5-42ca-a04e-27c55c11efaa","BiomedicalConceptProperty_40","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","float","True","144d2169-4c26-4a45-870a-c591a5e21a39","BiomedicalConceptProperty_41","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","bb19e8c6-0d45-4e4c-a5d6-5d6ea48476ed","BiomedicalConceptProperty_42","True","VSORRESU"
"VSTESTCD","BiomedicalConceptProperty","","True","4e72100a-d8b0-4f3d-8f97-3b60ca622c0c","BiomedicalConceptProperty_43","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","float","True","2cc93740-776e-48fc-bb4a-e2dc765526b5","BiomedicalConceptProperty_44","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","5d2298f2-1591-4cb2-8c95-5e4910987926","BiomedicalConceptProperty_45","True","VSORRESU"
"LBTESTCD","BiomedicalConceptProperty","","True","6af8724e-5ba7-444f-a261-71b93714031d","BiomedicalConceptProperty_46","True","LBTESTCD"
"LBORRES","BiomedicalConceptProperty","float","True","39655a7c-f36f-4e06-a77d-0d5feecd9c60","BiomedicalConceptProperty_47","True","LBORRES"
"LBORRESU","BiomedicalConceptProperty","","True","d5395c76-fc7e-4fe8-8bfe-cae2835f7117","BiomedicalConceptProperty_48","True","LBORRESU"
"LBSPEC","BiomedicalConceptProperty","","True","1149d992-5402-49fc-b4e3-7cc30eb6a701","BiomedicalConceptProperty_49","True","LBSPEC"
"LBFAST","BiomedicalConceptProperty","","True","611efd49-6d2d-42c2-9031-4e060f4a8a87","BiomedicalConceptProperty_50","True","LBFAST"
"LBTESTCD","BiomedicalConceptProperty","","True","a7f7ee2b-59fb-42fd-b23d-80464d738c82","BiomedicalConceptProperty_51","True","LBTESTCD"
"LBORRES","BiomedicalConceptProperty","text","True","a9cc1f13-9052-4b89-8042-ca51fe0ff1f2","BiomedicalConceptProperty_52","True","LBORRES"
"LBSPEC","BiomedicalConceptProperty","","True","6632cf05-069e-43cf-8abd-3c4c246a2442","BiomedicalConceptProperty_53","True","LBSPEC"
"LBFAST","BiomedicalConceptProperty","","True","0460e95a-9d91-4050-b55a-cfb736214026","BiomedicalConceptProperty_54","True","LBFAST"
"LBTESTCD","BiomedicalConceptProperty","","True","1e034d8f-eca2-447a-a994-341b652b8cf6","BiomedicalConceptProperty_55","True","LBTESTCD"
"LBORRES","BiomedicalConceptProperty","float","True","1bd0ae8b-3865-48b2-88cd-42f8cd0301c8","BiomedicalConceptProperty_56","True","LBORRES"
"LBORRESU","BiomedicalConceptProperty","","True","bd9a4f72-3380-4eb2-85b4-226d1ea5ca98","BiomedicalConceptProperty_57","True","LBORRESU"
"LBSPEC","BiomedicalConceptProperty","","True","05f42e23-750d-4501-8673-a2447ea3f8ef","BiomedicalConceptProperty_58","True","LBSPEC"
"LBFAST","BiomedicalConceptProperty","","True","d37a3f4c-3cd2-4900-9760-de0c20e758bb","BiomedicalConceptProperty_59","True","LBFAST"
"LBTESTCD","BiomedicalConceptProperty","","True","4de0caa0-6343-40dc-ba95-e42b859dc223","BiomedicalConceptProperty_60","True","LBTESTCD"
"LBORRES","BiomedicalConceptProperty","float","True","27df45bf-700b-45d1-8a7a-f030a043a91a","BiomedicalConceptProperty_61","True","LBORRES"
"LBORRESU","BiomedicalConceptProperty","","True","edbe54fe-3106-4247-882c-7847fbe085b5","BiomedicalConceptProperty_62","True","LBORRESU"
"LBSPEC","BiomedicalConceptProperty","","True","ca414f26-6e3d-45d7-bb1f-7bf9ca4fc3d8","BiomedicalConceptProperty_63","True","LBSPEC"
"LBFAST","BiomedicalConceptProperty","","True","e63877ab-b045-4cf6-b64d-5773d2746836","BiomedicalConceptProperty_64","True","LBFAST"
"LBTESTCD","BiomedicalConceptProperty","","True","a6abbfc7-ab41-494f-ae7c-8d9025e6f6bf","BiomedicalConceptProperty_65","True","LBTESTCD"
"LBORRES","BiomedicalConceptProperty","float","True","49f898d5-af09-4c5b-9832-da044cc71909","BiomedicalConceptProperty_66","True","LBORRES"
"LBORRESU","BiomedicalConceptProperty","","True","fd637e75-7209-435e-871b-3da771628bc2","BiomedicalConceptProperty_67","True","LBORRESU"
"LBSPEC","BiomedicalConceptProperty","","True","fcc26f14-04ed-4013-9480-f1410fdd7e99","BiomedicalConceptProperty_68","True","LBSPEC"
"LBFAST","BiomedicalConceptProperty","","True","e45505ee-a969-401d-801f-b35d3d53a1e6","BiomedicalConceptProperty_69","True","LBFAST"
"LBTESTCD","BiomedicalConceptProperty","","True","fa35d074-af92-4ba6-8f48-f91998451c28","BiomedicalConceptProperty_70","True","LBTESTCD"
"LBORRES","BiomedicalConceptProperty","float","True","111dbda6-e885-4b5e-9b62-36a43bc050f6","BiomedicalConceptProperty_71","True","LBORRES"
"LBORRESU","BiomedicalConceptProperty","","True","e6ee2179-fd3e-4992-9806-603fc43882cb","BiomedicalConceptProperty_72","True","LBORRESU"
"LBSPEC","BiomedicalConceptProperty","","True","5f5c406d-fd50-4a12-b90b-01fedd21a8f7","BiomedicalConceptProperty_73","True","LBSPEC"
"LBFAST","BiomedicalConceptProperty","","True","77ca4914-aea2-42f0-95bd-865d0c6bfa52","BiomedicalConceptProperty_74","True","LBFAST"
"LBTESTCD","BiomedicalConceptProperty","","True","bea375ac-09cc-44a5-8347-d84972dd65f3","BiomedicalConceptProperty_75","True","LBTESTCD"
"LBORRES","BiomedicalConceptProperty","float","True","d896b403-d7b2-45a0-9223-6d29e0503feb","BiomedicalConceptProperty_76","True","LBORRES"
"LBORRESU","BiomedicalConceptProperty","","True","920f2849-72de-47d0-8722-8f213ecc0bc4","BiomedicalConceptProperty_77","True","LBORRESU"
"LBSPEC","BiomedicalConceptProperty","","True","6408ce68-f6d2-437f-ab38-152d53d34f33","BiomedicalConceptProperty_78","True","LBSPEC"
"LBFAST","BiomedicalConceptProperty","","True","989ecf89-bfa6-47de-855f-a1a4bf35d56a","BiomedicalConceptProperty_79","True","LBFAST"
"VSTESTCD","BiomedicalConceptProperty","","True","2bb006bf-868d-4930-bd36-3c14be1bb838","BiomedicalConceptProperty_80","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","integer","True","e5e02cd7-75f7-4c3d-b5d7-d716788ed97b","BiomedicalConceptProperty_81","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","9dc8dcfe-6bba-4437-aaf0-1601c27ab184","BiomedicalConceptProperty_82","True","VSORRESU"
"VSPOS","BiomedicalConceptProperty","","True","99308010-90f0-4ee0-b996-d0caf1b12c02","BiomedicalConceptProperty_83","True","VSPOS"
"VSLOC","BiomedicalConceptProperty","","True","95f2222f-511f-4273-9d7a-19d90bcb2f28","BiomedicalConceptProperty_84","True","VSLOC"
"VSLAT","BiomedicalConceptProperty","","True","8cb14b54-a310-4e70-87c7-827a37d6229c","BiomedicalConceptProperty_85","True","VSLAT"
"VSTESTCD","BiomedicalConceptProperty","","True","4baa065f-2846-43a0-ad4d-c84be3c88e54","BiomedicalConceptProperty_86","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","integer","True","4fced93a-ade9-4b17-8e1f-f89d1ae97143","BiomedicalConceptProperty_87","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","7ce6cd29-914b-4d34-a6a9-5ccbfb533c75","BiomedicalConceptProperty_88","True","VSORRESU"
"VSPOS","BiomedicalConceptProperty","","True","e2d960f4-d133-4b9a-9044-6023ba54c9a9","BiomedicalConceptProperty_89","True","VSPOS"
"VSLOC","BiomedicalConceptProperty","","True","44d0ec15-b1ef-4f7b-adce-9114b1b199f2","BiomedicalConceptProperty_90","True","VSLOC"
"VSLAT","BiomedicalConceptProperty","","True","53dd70be-7005-4656-bb9f-e79cd5d96c06","BiomedicalConceptProperty_91","True","VSLAT"
"VSTESTCD","BiomedicalConceptProperty","","True","06974627-3d68-494d-8d8a-9255403b62a3","BiomedicalConceptProperty_92","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","integer","True","cf48c128-79c4-4346-bf4e-9ef1f97e6578","BiomedicalConceptProperty_93","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","3b599140-cd2c-4e20-9a0e-7024b832e465","BiomedicalConceptProperty_94","True","VSORRESU"
"VSPOS","BiomedicalConceptProperty","","True","a3561d7a-67c2-4a94-b44b-a85889094652","BiomedicalConceptProperty_95","True","VSPOS"
"VSLOC","BiomedicalConceptProperty","","True","a4c8467c-f97d-468a-b815-ebaeead8fb5d","BiomedicalConceptProperty_96","True","VSLOC"
"VSLAT","BiomedicalConceptProperty","","True","77bf3978-9cd9-463a-bd65-ba9f0f0c7784","BiomedicalConceptProperty_97","True","VSLAT"
"VSTESTCD","BiomedicalConceptProperty","","True","1c32cd28-c094-47b5-9e19-6b31a376d61e","BiomedicalConceptProperty_98","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","integer","True","25d5e437-bb66-46b4-bfee-a9ecf6a05b06","BiomedicalConceptProperty_99","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","c7aa21be-6a09-421b-9117-9881a41efece","BiomedicalConceptProperty_100","True","VSORRESU"
"VSPOS","BiomedicalConceptProperty","","True","4abf3b46-c2c1-4e5c-9489-21911f949bf7","BiomedicalConceptProperty_101","True","VSPOS"
"VSLOC","BiomedicalConceptProperty","","True","3c546ffe-9105-4d0d-9551-9c53553a8960","BiomedicalConceptProperty_102","True","VSLOC"
"VSLAT","BiomedicalConceptProperty","","True","69fbc062-8cd1-42e9-ac40-065d8b9de3e7","BiomedicalConceptProperty_103","True","VSLAT"
"VSTESTCD","BiomedicalConceptProperty","","True","ec2fb274-a6e1-42bc-94a2-a932f74e4aee","BiomedicalConceptProperty_104","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","integer","True","0d9564fd-79a0-46d9-84c0-7a57f54b1aec","BiomedicalConceptProperty_105","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","59e8ed24-da34-4226-a2d1-bbbd57b1ba27","BiomedicalConceptProperty_106","True","VSORRESU"
"VSPOS","BiomedicalConceptProperty","","True","dfee0960-e919-42d9-b136-8eadbdf4d26a","BiomedicalConceptProperty_107","True","VSPOS"
"VSLOC","BiomedicalConceptProperty","","True","09558142-61d4-48b0-b639-6e5f38bf1b3e","BiomedicalConceptProperty_108","True","VSLOC"
"VSLAT","BiomedicalConceptProperty","","True","709adcda-69d1-4a1e-8ae4-fcbcef19d05d","BiomedicalConceptProperty_109","True","VSLAT"
"VSTESTCD","BiomedicalConceptProperty","","True","b4ffc307-7443-4552-baf3-9128c84b8a8a","BiomedicalConceptProperty_110","True","VSTESTCD"
"VSORRES","BiomedicalConceptProperty","integer","True","13872c5e-3c57-4b00-86c2-1892b398a44d","BiomedicalConceptProperty_111","True","VSORRES"
"VSORRESU","BiomedicalConceptProperty","","True","425c2466-cf5b-4b74-82b2-54fd98b3f708","BiomedicalConceptProperty_112","True","VSORRESU"
"VSPOS","BiomedicalConceptProperty","","True","a21b5286-2d3c-48dd-af2a-e87868dc77af","BiomedicalConceptProperty_113","True","VSPOS"
"VSLOC","BiomedicalConceptProperty","","True","c1e7ba29-9ffb-4d20-9445-3a06a3537880","BiomedicalConceptProperty_114","True","VSLOC"
"VSLAT","BiomedicalConceptProperty","","True","a38edcc7-7199-46b6-aae5-3ac89b845e8a","BiomedicalConceptProperty_115","True","VSLAT"
