"codeSystemVersion","id","instanceType","code","codeSystem","uuid:ID","decode"
"2023-12-15","Code_89","Code","C25716","http://www.cdisc.org","0b204925-0988-4178-a8d5-7f6637187837","Visit"
"2023-12-15","Code_90","Code","C51282","http://www.cdisc.org","e466a03b-3177-4f7a-884d-d66d91aef54d","Clinic"
"2023-12-15","Code_91","Code","C175574","http://www.cdisc.org","911dc6c9-58a7-4e68-afba-3f34b6fa1637","In Person"
"2023-12-15","Code_92","Code","C25716","http://www.cdisc.org","83dba9fb-87f6-4f17-9b41-decddb0fccba","Visit"
"2023-12-15","Code_93","Code","C51282","http://www.cdisc.org","5e8a4a0f-efd6-434e-b182-71262c0f9929","Clinic"
"2023-12-15","Code_94","Code","C175574","http://www.cdisc.org","53b2b468-9a9d-4af3-91da-f0828a4aaffb","In Person"
"2023-12-15","Code_95","Code","C25716","http://www.cdisc.org","5a507a22-86ce-44c2-bc75-59a4ad315662","Visit"
"2023-12-15","Code_96","Code","C51282","http://www.cdisc.org","86ff8fc5-dd50-4c06-b5af-eb252862878e","Clinic"
"2023-12-15","Code_97","Code","C175574","http://www.cdisc.org","c0bddd3c-267d-49e2-8c24-2acb413ff940","In Person"
"2023-12-15","Code_98","Code","C25716","http://www.cdisc.org","c5ced470-2a9a-4108-ad85-2e8347948250","Visit"
"2023-12-15","Code_99","Code","C51282","http://www.cdisc.org","da6952c7-f807-476f-9e3b-3d392903aea0","Clinic"
"2023-12-15","Code_100","Code","C175574","http://www.cdisc.org","a2b5e7da-62e7-4682-94f5-8578a6a5a02c","In Person"
"2023-12-15","Code_101","Code","C25716","http://www.cdisc.org","64a2cfb7-0c05-4338-b4a9-89474c0d8b02","Visit"
"2023-12-15","Code_102","Code","C51282","http://www.cdisc.org","b08ada87-c407-4c66-a6af-1c762478dd8d","Clinic"
"2023-12-15","Code_103","Code","C175574","http://www.cdisc.org","d99e8818-0d7d-4522-b5ab-145940c9de29","In Person"
"2023-12-15","Code_104","Code","C171537","http://www.cdisc.org","99df4277-2aa4-4907-8c91-612e7adc32d5","Telephone Call"
"2023-12-15","Code_105","Code","C25716","http://www.cdisc.org","9c1a5d07-a6dd-4a83-b8ec-efcc23ca7ef5","Visit"
"2023-12-15","Code_106","Code","C51282","http://www.cdisc.org","016d97cc-551a-488f-9026-36c2cdfba4e5","Clinic"
"2023-12-15","Code_107","Code","C175574","http://www.cdisc.org","baea22b8-3f99-46ce-9b47-49201185804f","In Person"
"2023-12-15","Code_108","Code","C171537","http://www.cdisc.org","15527c53-9d5b-411b-9020-f44a497f76be","Telephone Call"
"2023-12-15","Code_109","Code","C25716","http://www.cdisc.org","29f2d49e-acbc-4a31-a07d-19445b8a9f6a","Visit"
"2023-12-15","Code_110","Code","C51282","http://www.cdisc.org","780b4db1-20a1-4fb4-bdef-dc50bc6fb3c0","Clinic"
"2023-12-15","Code_111","Code","C175574","http://www.cdisc.org","85769517-99f5-45b8-80c6-945e23f5db28","In Person"
"2023-12-15","Code_112","Code","C171537","http://www.cdisc.org","78b78ccd-e5e1-4f71-bc12-9f13c8c70c3c","Telephone Call"
"2023-12-15","Code_113","Code","C25716","http://www.cdisc.org","4f680307-56f3-4321-af8b-03ecd9e5ad64","Visit"
"2023-12-15","Code_114","Code","C51282","http://www.cdisc.org","4cc20c2e-47d5-457b-9494-994442ee9cae","Clinic"
"2023-12-15","Code_115","Code","C175574","http://www.cdisc.org","4c52438f-5a05-4a1d-8c17-c8145a397763","In Person"
"2023-12-15","Code_116","Code","C171537","http://www.cdisc.org","d0f69956-d47b-479d-82bd-f78fe365ff7f","Telephone Call"
"2023-12-15","Code_117","Code","C25716","http://www.cdisc.org","45941795-3efb-4de6-af3e-ad3708a891cc","Visit"
"2023-12-15","Code_118","Code","C51282","http://www.cdisc.org","11b37133-4b59-4e35-b262-2e0e54a50515","Clinic"
"2023-12-15","Code_119","Code","C175574","http://www.cdisc.org","68509363-b4d1-438f-bd79-1129dfadc3b8","In Person"
"2023-12-15","Code_120","Code","C25716","http://www.cdisc.org","3811ab69-1b1e-4ea3-9763-b04a37f35928","Visit"
"2023-12-15","Code_121","Code","C51282","http://www.cdisc.org","cf02133c-451e-46eb-8c37-720ee39ba081","Clinic"
"2023-12-15","Code_122","Code","C175574","http://www.cdisc.org","7d23cf0a-3cb5-40f5-8d8b-c954af903edd","In Person"
"January 31, 2018","Code_80","Code","383371000119108","SNOMED","5613884a-df71-4a79-a8e1-a36e261bec2e","CT of head without contrast"
"12","Code_81","Code","123","SPONSOR","c92f506b-5c19-486b-a25a-16c47033bf96","Subject Supine"
"12","Code_82","Code","124","SPONSOR","d24b51d4-6a96-43ed-8c73-74f2c2420571","Subject Standing"
"2023-12-15","Code_429","Code","C82977","http://www.cdisc.org","01cd59d9-8519-48b0-a413-4d40e667c6aa","Dictionary-derived Term"
"2023-12-15","Code_430","Code","C82571","http://www.cdisc.org","aa0dce0d-8396-4f06-9344-215dc82cc95b","Reported Event Term"
"2023-12-15","Code_431","Code","C82517","http://www.cdisc.org","21a38a12-57cf-4de6-8fb7-c408db5c6fea","Observation Start Date Time"
"2023-12-15","Code_432","Code","C16735","http://www.cdisc.org","e0452743-2916-4e22-afa9-8c401bd2c5e2","Informed Consent"
"2023-12-15","Code_433","Code","C20197","http://www.cdisc.org","13c5ec1b-c663-4304-8bdf-81502fef1866","Male"
"2023-12-15","Code_434","Code","C16576","http://www.cdisc.org","84ce7bac-b45a-44e6-adf1-affdee037f5d","Female"
"2023-12-15","Code_435","Code","C28421","http://www.cdisc.org","5cd2cd07-2a61-4799-ab47-493c9f20e12f","Sex"
"2023-12-15","Code_436","Code","C28421","http://www.cdisc.org","9f6c3b2a-f236-455d-9a2a-850987ac170e","Sex"
"2023-12-15","Code_437","Code","C17049","http://www.cdisc.org","ba66ddbe-32b4-4317-b0f5-0b6f23a1bc5d","Race"
"2023-12-15","Code_438","Code","C17049","http://www.cdisc.org","82dbc9d4-7eda-49de-9fd3-bef13fc98a67","Race"
"2023-12-15","Code_439","Code","C174446","http://www.cdisc.org","73d3cd34-3662-4104-acc1-704199e1fb0d","TEMP"
"2023-12-15","Code_440","Code","C77140","http://www.cdisc.org","3a20cf2c-7d5c-4e3a-b3ea-7c1ab5a30a8d","Clinical Test Result"
"2023-12-15","Code_441","Code","C42559","http://www.cdisc.org","a552ebaf-3537-4032-966e-6e2d19f628f3","Degree Celsius"
"2023-12-15","Code_442","Code","C44277","http://www.cdisc.org","9e628eab-5fb5-489a-9b06-eeca988eaeed","Degree Fahrenheit"
"2023-12-15","Code_443","Code","C42537","http://www.cdisc.org","e9db96c6-620a-43f7-819e-acc6b2e3ef8c","Kelvin"
"2023-12-15","Code_444","Code","C44276","http://www.cdisc.org","756f623f-2a89-40bf-8c78-cec5aee00a35","Unit of Temperature"
"2023-12-15","Code_445","Code","C12674","http://www.cdisc.org","99f0bcc2-b7e3-4ba7-9825-dc8acec2032a","Axilla"
"2023-12-15","Code_446","Code","C12394","http://www.cdisc.org","32b3167b-7267-4a35-91a7-67aff70aed5c","Ear"
"2023-12-15","Code_447","Code","C89803","http://www.cdisc.org","227d4cc7-bc83-4947-a977-374491dd38a2","Forehead"
"2023-12-15","Code_448","Code","C12421","http://www.cdisc.org","02b81504-4b8c-4773-a6d1-4dcbdfe21661","Oral Cavity"
"2023-12-15","Code_449","Code","C12390","http://www.cdisc.org","4ad48ca0-3720-4e47-aff9-82498f7b8278","Rectum"
"2023-12-15","Code_450","Code","C13717","http://www.cdisc.org","f2e514cc-88b6-475e-95df-5650bd159b57","Anatomic Site"
"2023-12-15","Code_451","Code","C174446","http://www.cdisc.org","298ba215-67b8-438e-ac19-28092f1f09b2","TEMP"
"2023-12-15","Code_452","Code","C25208","http://www.cdisc.org","1e20c6ba-987a-4354-8ce2-5d315747fef1","WEIGHT"
"2023-12-15","Code_453","Code","C77140","http://www.cdisc.org","c953b510-5ee6-4121-8f52-faaf321d8b79","Clinical Test Result"
"2023-12-15","Code_454","Code","C48531","http://www.cdisc.org","324126a6-f69e-406c-8218-40af5305f414","Pound"
"2023-12-15","Code_455","Code","C48155","http://www.cdisc.org","830d2bf4-bde0-4b38-b1aa-060f511fa7c6","Gram"
"2023-12-15","Code_456","Code","C28252","http://www.cdisc.org","3801f2e0-d726-4b0c-a447-84f14518d5d9","Kilogram"
"2023-12-15","Code_457","Code","C48208","http://www.cdisc.org","32565aa2-168f-4e46-bd7c-447e978e0ca0","Unit of Weight"
"2023-12-15","Code_458","Code","C25208","http://www.cdisc.org","c7a9362c-df76-4e4b-a640-f565bb7a9003","WEIGHT"
"2023-12-15","Code_459","Code","C25347","http://www.cdisc.org","1cc99c99-36c0-4c63-a894-dd61b37d05b2","HEIGHT"
"2023-12-15","Code_460","Code","C77140","http://www.cdisc.org","81a804a5-79dc-46d0-8651-6c952d66e6a9","Clinical Test Result"
"2023-12-15","Code_461","Code","C49668","http://www.cdisc.org","2cbd4a40-865c-4e11-97ff-cdbdf0c9fd74","Centimeter"
"2023-12-15","Code_462","Code","C48500","http://www.cdisc.org","5a3c000b-0b87-4229-997c-1fa5526d2177","Inch"
"2023-12-15","Code_463","Code","C41139","http://www.cdisc.org","a09236c4-e2af-4aac-b3fe-54bc724f396a","Meter"
"2023-12-15","Code_464","Code","C168688","http://www.cdisc.org","6be6a204-898b-428c-bf8c-73313c93aab4","Unit of Height"
"2023-12-15","Code_465","Code","C25347","http://www.cdisc.org","11f5114a-bf33-46f0-8327-4f3b1f17049e","HEIGHT"
"2023-12-15","Code_466","Code","C64433","http://www.cdisc.org","51f93bfd-0d98-4c35-ba3a-01f0f996c866","ALT"
"2023-12-15","Code_467","Code","C36292","http://www.cdisc.org","1808cdd6-4743-4203-99db-aa73c8d4abae","Laboratory Test Result"
"2023-12-15","Code_468","Code","C67456","http://www.cdisc.org","02c89707-c2db-43d2-ba09-c58c95de1f10","Unit per Liter"
"2023-12-15","Code_469","Code","C67397","http://www.cdisc.org","465f51b0-4820-44db-8390-54b6933c1ec8","Microkatal per Liter"
"2023-12-15","Code_470","Code","C67376","http://www.cdisc.org","ac8396ec-9174-4549-ba92-cdd9651d1e44","International Unit per Liter"
"2023-12-15","Code_471","Code","C70510","http://www.cdisc.org","35dd028d-1742-4348-bc33-af35e2beb672","Nanokatal per Liter"
"2023-12-15","Code_472","Code","C67365","http://www.cdisc.org","db688268-3065-43ce-9b03-578317b1d3ab","Unit of Catalytic Activity Concentration"
"2023-12-15","Code_473","Code","C70713","http://www.cdisc.org","a05aee58-7124-4293-b9d7-735cb1f2b2ae","Biospecimen Type"
"2023-12-15","Code_474","Code","C49487","http://www.cdisc.org","f8e7d0f6-09e9-4729-9aa7-612e1f978983","No"
"2023-12-15","Code_475","Code","C49488","http://www.cdisc.org","41ba5a10-7e45-46fa-a5fb-a1a421539659","Yes"
"2023-12-15","Code_476","Code","C83309","http://www.cdisc.org","b57d4d0b-b93e-44d7-b342-827fc91463c0","Laboratory Test Fasting Status"
"2023-12-15","Code_477","Code","C64433","http://www.cdisc.org","92dd03b0-7846-4c4f-aaac-a6d965a7cd80","ALT"
"2023-12-15","Code_478","Code","C64431","http://www.cdisc.org","348bf3f6-c1c7-4e54-8944-16fe5661b932","ALB"
"2023-12-15","Code_479","Code","C36292","http://www.cdisc.org","9920f33c-b2fd-4e20-bd58-3277e8b8cb3d","Laboratory Test Result"
"2023-12-15","Code_480","Code","C70713","http://www.cdisc.org","0f82181b-af69-4c61-995b-cc0e1f3898ac","Biospecimen Type"
"2023-12-15","Code_481","Code","C49487","http://www.cdisc.org","947786ce-b9bb-498b-ad1f-5a5df7d4c717","No"
"2023-12-15","Code_482","Code","C49488","http://www.cdisc.org","ee2eb13d-0623-41fe-928e-7bfcbf0f1e33","Yes"
"2023-12-15","Code_483","Code","C83309","http://www.cdisc.org","f0748d2a-3a9a-4006-a126-348f4fc21108","Laboratory Test Fasting Status"
"2023-12-15","Code_484","Code","C64431","http://www.cdisc.org","56771cf5-2bed-49aa-b47c-d7f0bd7f3ceb","ALB"
"2023-12-15","Code_485","Code","C64432","http://www.cdisc.org","5f6e52d9-e3e8-4abf-aced-bdd21b099466","ALP"
"2023-12-15","Code_486","Code","C36292","http://www.cdisc.org","6bb48ef4-00f9-4d56-be86-d33eb8502aad","Laboratory Test Result"
"2023-12-15","Code_487","Code","C67456","http://www.cdisc.org","39dde1bd-61e8-414c-954b-f8be0827222a","Unit per Liter"
"2023-12-15","Code_488","Code","C67397","http://www.cdisc.org","1aa96d4b-a87b-485c-a76c-10051d58bdba","Microkatal per Liter"
"2023-12-15","Code_489","Code","C67376","http://www.cdisc.org","c35b0580-51c3-448f-b7c7-8bb47790fa77","International Unit per Liter"
"2023-12-15","Code_490","Code","C67365","http://www.cdisc.org","6f752b9f-1519-40f0-9e08-0730233fec96","Unit of Catalytic Activity Concentration"
"2023-12-15","Code_491","Code","C70713","http://www.cdisc.org","a9f56626-8cfa-442a-85a7-0ad821caeab3","Biospecimen Type"
"2023-12-15","Code_492","Code","C49487","http://www.cdisc.org","1cb79c7a-d815-4ed2-87ad-f3b6bcd56821","No"
"2023-12-15","Code_493","Code","C49488","http://www.cdisc.org","209709ef-ab89-4f64-b45d-02452916fed5","Yes"
"2023-12-15","Code_494","Code","C83309","http://www.cdisc.org","f9badd38-3966-45fa-b380-00e470b2771e","Laboratory Test Fasting Status"
"2023-12-15","Code_495","Code","C64432","http://www.cdisc.org","22763f27-2420-494a-9646-6bf7ecee7742","ALP"
"2023-12-15","Code_496","Code","C64467","http://www.cdisc.org","a60a56cd-38cc-4a34-8bea-50bf0f523683","AST"
"2023-12-15","Code_497","Code","C36292","http://www.cdisc.org","655333ab-5aea-4279-91e9-17d331f4b908","Laboratory Test Result"
"2023-12-15","Code_498","Code","C67456","http://www.cdisc.org","d0684bdd-182e-4eec-957e-2e5e9c3c5e6a","Unit per Liter"
"2023-12-15","Code_499","Code","C67397","http://www.cdisc.org","1390fad0-3d5b-4712-b062-98894026718e","Microkatal per Liter"
"2023-12-15","Code_500","Code","C67376","http://www.cdisc.org","735701c8-b0cb-49db-913e-a17d8d0bd0f0","International Unit per Liter"
"2023-12-15","Code_501","Code","C67365","http://www.cdisc.org","9a997c84-109a-4afb-8bd2-45df6b2860b0","Unit of Catalytic Activity Concentration"
"2023-12-15","Code_502","Code","C70713","http://www.cdisc.org","4da127a4-ac6f-4674-b407-ffda5f91039d","Biospecimen Type"
"2023-12-15","Code_503","Code","C49487","http://www.cdisc.org","0503e90b-5e19-468b-ac29-1a4708a5605c","No"
"2023-12-15","Code_504","Code","C49488","http://www.cdisc.org","bf5220a4-3904-4eac-b125-0be326433e51","Yes"
"2023-12-15","Code_505","Code","C83309","http://www.cdisc.org","2bb0d6b3-f0a1-489a-a04b-e544c701451c","Laboratory Test Fasting Status"
"2023-12-15","Code_506","Code","C64467","http://www.cdisc.org","10e9c0d2-5e45-4ea3-8c60-9368d384ab08","AST"
"2023-12-15","Code_507","Code","C64547","http://www.cdisc.org","2d5064c2-b053-4216-9a03-2a46c2c65385","CREAT"
"2023-12-15","Code_508","Code","C36292","http://www.cdisc.org","93e5a836-3b11-43a6-8fff-ccae009aa395","Laboratory Test Result"
"2023-12-15","Code_509","Code","C67015","http://www.cdisc.org","2e30a6bc-c8e2-40ca-9e5b-04745e564c62","Milligram per Deciliter"
"2023-12-15","Code_510","Code","C64572","http://www.cdisc.org","41aded97-3477-4699-808b-377bc18034fc","Microgram per Milliliter"
"2023-12-15","Code_511","Code","C64387","http://www.cdisc.org","6e88dfd2-6159-4619-8c80-beecf03280f8","Millimole per Liter"
"2023-12-15","Code_512","Code","C48508","http://www.cdisc.org","e30a0eb2-647e-4166-b3e6-0909a95ad16d","Micromole per Liter"
"2023-12-15","Code_513","Code","C48207","http://www.cdisc.org","6587eeea-c6c4-4848-b966-53aac2671d53","Unit of Concentration"
"2023-12-15","Code_514","Code","C70713","http://www.cdisc.org","2c465d28-653d-4ef8-95da-bc67df84605d","Biospecimen Type"
"2023-12-15","Code_515","Code","C49487","http://www.cdisc.org","efde90d4-cdf8-4fbb-b9a7-d276e0cce38b","No"
"2023-12-15","Code_516","Code","C49488","http://www.cdisc.org","585b43ac-93c8-44bb-a812-1139943dcd67","Yes"
"2023-12-15","Code_517","Code","C83309","http://www.cdisc.org","96dd883d-42aa-4010-a534-ec3e4810095d","Laboratory Test Fasting Status"
"2023-12-15","Code_518","Code","C64547","http://www.cdisc.org","1b1b377c-68a9-4fcd-988d-b8e309ff3fef","CREAT"
"2023-12-15","Code_519","Code","C64853","http://www.cdisc.org","d54269cd-21cc-450d-a911-b8cb9e523dbf","K"
"2023-12-15","Code_520","Code","C36292","http://www.cdisc.org","7afcb082-f560-40a3-be6e-6e91f918fe06","Laboratory Test Result"
"2023-12-15","Code_521","Code","C67474","http://www.cdisc.org","5dce070a-b773-4f40-a605-e7aaf55e1ce2","Milliequivalent per Liter"
"2023-12-15","Code_522","Code","C67473","http://www.cdisc.org","931c5446-05b0-4e4e-93e6-a69790701881","Milliequivalent per Deciliter"
"2023-12-15","Code_523","Code","C64387","http://www.cdisc.org","f4714f11-ff67-48ae-9ced-b04183d47293","Millimole per Liter"
"2023-12-15","Code_524","Code","C64567","http://www.cdisc.org","03711787-7d37-4518-8214-d1eab4b92353","Molarity Unit"
"2023-12-15","Code_525","Code","C70713","http://www.cdisc.org","e551df9a-feab-4cfb-9dbd-9755e7353c2b","Biospecimen Type"
"2023-12-15","Code_526","Code","C49487","http://www.cdisc.org","1342e90b-3d38-43c9-a8ae-a03cd3e513a0","No"
"2023-12-15","Code_527","Code","C49488","http://www.cdisc.org","b0e19ebc-a460-4064-a2ff-497521f08228","Yes"
"2023-12-15","Code_528","Code","C83309","http://www.cdisc.org","015bd2cf-ae41-4cc0-a3c8-87043852b54d","Laboratory Test Fasting Status"
"2023-12-15","Code_529","Code","C64853","http://www.cdisc.org","9f9ea186-9360-4e8e-b6f8-0b158eabc54d","K"
"2023-12-15","Code_530","Code","C64809","http://www.cdisc.org","da477a1c-a4b8-46a7-bfd9-88e4b1fc14a1","SODIUM"
"2023-12-15","Code_531","Code","C36292","http://www.cdisc.org","688485db-9a83-4a1f-870e-98d485be412f","Laboratory Test Result"
"2023-12-15","Code_532","Code","C67474","http://www.cdisc.org","b1f16cba-84a4-4647-bf9f-86f2a435da11","Milliequivalent per Liter"
"2023-12-15","Code_533","Code","C67473","http://www.cdisc.org","7db5980d-4efe-4561-87a1-dc9eb5275005","Milliequivalent per Deciliter"
"2023-12-15","Code_534","Code","C64387","http://www.cdisc.org","7c6dec5f-145d-4e12-94ef-a8d8685cd23b","Millimole per Liter"
"2023-12-15","Code_535","Code","C64567","http://www.cdisc.org","fed7325f-a47f-4efa-b65c-e1b191e51e0d","Molarity Unit"
"2023-12-15","Code_536","Code","C70713","http://www.cdisc.org","2e2e11f7-bc93-4b1f-9bf6-a7fce175c3d3","Biospecimen Type"
"2023-12-15","Code_537","Code","C49487","http://www.cdisc.org","54ebe31d-cca5-49a6-8558-b4856afabb35","No"
"2023-12-15","Code_538","Code","C49488","http://www.cdisc.org","e9f6f67e-263b-4b1d-a7a3-274750727684","Yes"
"2023-12-15","Code_539","Code","C83309","http://www.cdisc.org","35a009ad-b250-46ae-9fb4-76bcb7ccd518","Laboratory Test Fasting Status"
"2023-12-15","Code_540","Code","C64809","http://www.cdisc.org","d61617c2-a58a-40a8-b5f5-067db7c75a82","SODIUM"
"2023-12-15","Code_541","Code","C64849","http://www.cdisc.org","4f0f7574-b2fb-4605-b423-8c5945006b43","HBA1C"
"2023-12-15","Code_542","Code","C36292","http://www.cdisc.org","2f48de6b-16a4-4717-a847-e8b0e5c2e6c3","Laboratory Test Result"
"2023-12-15","Code_543","Code","C64783","http://www.cdisc.org","3b0b3a1d-52a3-4834-ba26-6f67d070bea0","Gram per Deciliter"
"2023-12-15","Code_544","Code","No Concept Code","http://www.cdisc.org","0a674b3b-5dfa-451f-8d00-2df159e3f3c0","LBORRESU"
"2023-12-15","Code_545","Code","C70713","http://www.cdisc.org","5f922c91-9d14-4dc5-8a9d-c2004af06c99","Biospecimen Type"
"2023-12-15","Code_546","Code","C49487","http://www.cdisc.org","6fce98bd-b323-496f-b6ce-9ec20f963ecf","No"
"2023-12-15","Code_547","Code","C49488","http://www.cdisc.org","11658c23-b64d-4c39-8b39-bd2699cba297","Yes"
"2023-12-15","Code_548","Code","C83309","http://www.cdisc.org","dab82179-9e88-46e6-8d4c-5724ff926f63","Laboratory Test Fasting Status"
"2023-12-15","Code_549","Code","C64849","http://www.cdisc.org","85015f76-d7fb-425c-b0a7-0aa526b2ba3a","HBA1C"
"2023-12-15","Code_145","Code","C78541","http://www.cdisc.org","0412f233-5b0d-42cb-9925-05f2f8ca8748","Adverse Event Verbatim Description"
"2023-12-15","Code_146","Code","C83344","http://www.cdisc.org","e7083a68-6785-4457-bf18-532accd06839","Adverse Event Dictionary Derived Term"
"2023-12-15","Code_147","Code","C49487","http://www.cdisc.org","54c5e7ba-880f-4c65-8c2a-2bf1b41b2eb2","No"
"2023-12-15","Code_148","Code","C49488","http://www.cdisc.org","02396785-aa73-4a85-99b2-f3ae01a9ccd8","Yes"
"2023-12-15","Code_149","Code","C87840","http://www.cdisc.org","ba1c4799-632c-468e-a522-f9a0db039d47","Adverse Event Pre-specified"
"2023-12-15","Code_150","Code","C83205","http://www.cdisc.org","8e436c60-6cfc-4b9e-bf6d-2bceaa0b0676","Adverse Event Location"
"2023-12-15","Code_151","Code","C53253","http://www.cdisc.org","22173230-88ca-492d-8a85-c5dee12e836b","Severity of Adverse Event"
"2023-12-15","Code_152","Code","C49487","http://www.cdisc.org","7893d9f7-0070-47dc-9cd8-fb39787172b8","No"
"2023-12-15","Code_153","Code","C49488","http://www.cdisc.org","c5fb24ab-04db-4c44-af7c-92b586bbe070","Yes"
"2023-12-15","Code_154","Code","C53252","http://www.cdisc.org","50bb820f-afd1-4c63-a30a-4af58300859f","Seriousness of Adverse Event"
"2023-12-15","Code_155","Code","C83013","http://www.cdisc.org","9dc3c0d6-8546-4cfe-94c5-cd1d4374a4b5","Adverse Event Action Taken with Study Treatment"
"2023-12-15","Code_156","Code","C83109","http://www.cdisc.org","8c524269-d9cb-4a9b-8bb9-ec043668fdef","Other Actions taken in Response to Adverse Event"
"2023-12-15","Code_157","Code","C41358","http://www.cdisc.org","5b5108ca-49d7-402c-be21-4da972aec5af","Adverse Event Attribution to Product or Procedure"
"2023-12-15","Code_158","Code","C83210","http://www.cdisc.org","ec1b764f-8de3-4510-bae9-a6f0710e5575","Adverse Event Relationship to Non Study Treatment"
"2023-12-15","Code_159","Code","C83208","http://www.cdisc.org","ca825f31-0903-4e38-869e-f86beca9ae53","Adverse Event Pattern"
"2023-12-15","Code_160","Code","C49489","http://www.cdisc.org","61d06cfe-c16d-43ff-b8b4-6615fba38dc4","Adverse Event Outcome"
"2023-12-15","Code_161","Code","C49487","http://www.cdisc.org","c1744a5d-14e6-465d-b105-6cd6fc035efd","No"
"2023-12-15","Code_162","Code","C49488","http://www.cdisc.org","9eca5a3d-b78b-49ff-b91d-67838edb06ea","Yes"
"2023-12-15","Code_163","Code","C83211","http://www.cdisc.org","4e73b837-adc7-4f0c-ab52-5e290e0de9e8","Adverse Event Involves Cancer"
"2023-12-15","Code_164","Code","C49487","http://www.cdisc.org","2c19d261-b375-4202-8f34-b039a6eeeb22","No"
"2023-12-15","Code_165","Code","C49488","http://www.cdisc.org","46869b78-7870-4035-aa42-b2eb4d632850","Yes"
"2023-12-15","Code_166","Code","C83117","http://www.cdisc.org","d4c69b26-9c04-4f92-ac89-9bc5292625fe","Adverse Event Seriousness Due to Congenital Anomaly"
"2023-12-15","Code_167","Code","C49487","http://www.cdisc.org","427ce82b-eb16-4c2c-8bd2-959901ad99fa","No"
"2023-12-15","Code_168","Code","C49488","http://www.cdisc.org","f4bd406a-09b1-4982-8f85-81cf7785bc54","Yes"
