"instanceType","isRequired","name","uuid:ID","isEnabled","id","datatype","label"
"BiomedicalConceptProperty","True","Unit of Concentration","c5ecdda8-cc7a-4175-b0af-c4b6b9d0d80c","True","BiomedicalConceptProperty_111","string","Unit of Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","136056c0-474f-4903-9fcc-65c922b09151","True","BiomedicalConceptProperty_112","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","18079133-6e9d-492e-9ce4-a727ed17ec15","True","BiomedicalConceptProperty_113","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","527adc47-2130-4a58-a387-1d6b44b5eb86","True","BiomedicalConceptProperty_114","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Unit of Catalytic Activity Concentration","09291a9a-b402-4345-acc4-6eb365b4009a","True","BiomedicalConceptProperty_115","string","Unit of Catalytic Activity Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","0a654c1f-3555-4731-8805-ad50e3fa0eaa","True","BiomedicalConceptProperty_116","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","0200dfe4-a858-4875-94cd-f0c350cb10aa","True","BiomedicalConceptProperty_117","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","83835499-dc3e-41d9-aeaf-7a2066255195","True","BiomedicalConceptProperty_118","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Unit of Catalytic Activity Concentration","d230d23a-51f8-4164-885d-9372700cbd22","True","BiomedicalConceptProperty_119","string","Unit of Catalytic Activity Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","9a2a1061-bd00-4518-b3fa-0358f909772f","True","BiomedicalConceptProperty_120","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","8bff6e64-f711-4574-9ba1-da92fee6c9ff","True","BiomedicalConceptProperty_121","string","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","e3647d42-1354-4cff-b2e3-c60f118d2feb","True","BiomedicalConceptProperty_122","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Unit of Concentration","6c1941f1-a3b6-47c6-b504-c1e85f7e5410","True","BiomedicalConceptProperty_123","string","Unit of Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","6ea90dd6-0e46-4a2f-bae7-70b96991ee14","True","BiomedicalConceptProperty_124","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","328d22e2-d87b-45bd-a46c-0f90bb85aa3f","True","BiomedicalConceptProperty_125","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","58397883-0c90-4baa-a90a-a313a09928c2","True","BiomedicalConceptProperty_126","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Molarity Unit","4b1e0442-2dc5-4b14-927d-2c32bb3299b5","True","BiomedicalConceptProperty_127","string","Molarity Unit"
"BiomedicalConceptProperty","True","Biospecimen Type","b53932f4-2ec2-4a39-aabe-ae8d6a4edd90","True","BiomedicalConceptProperty_128","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","d98275e8-226f-49e3-b217-f7fe2e85c940","True","BiomedicalConceptProperty_129","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","e60f9458-090d-4fa1-bbd1-3c62a73bc376","True","BiomedicalConceptProperty_130","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Molarity Unit","70b5803e-f984-4e72-a04f-579c103290a1","True","BiomedicalConceptProperty_131","string","Molarity Unit"
"BiomedicalConceptProperty","True","Biospecimen Type","f34ed633-713c-452f-b45e-c06abb18956f","True","BiomedicalConceptProperty_132","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Adverse Event Verbatim Description","3f93d886-4330-48ac-8493-dad2f8c017b6","True","BiomedicalConceptProperty_1","string","Adverse Event Verbatim Description"
"BiomedicalConceptProperty","True","Adverse Event Dictionary Derived Term","b9dcdcf1-a5ba-4bb8-b186-fe383b9c0867","True","BiomedicalConceptProperty_2","string","Adverse Event Dictionary Derived Term"
"BiomedicalConceptProperty","True","Adverse Event Category","3ab859e8-1ac5-4bec-bf58-619c4219975d","True","BiomedicalConceptProperty_3","string","Adverse Event Category"
"BiomedicalConceptProperty","True","Adverse Event Subcategory","c91340c2-3665-4e43-9439-f9cce37a3cb3","True","BiomedicalConceptProperty_4","string","Adverse Event Subcategory"
"BiomedicalConceptProperty","True","Adverse Event Pre-specified","c12695e6-8af2-4976-ae32-33bfc5a0f96b","True","BiomedicalConceptProperty_5","boolean","Adverse Event Pre-specified"
"BiomedicalConceptProperty","True","Severity of Adverse Event","80ef270e-0ce3-43cd-a4bd-37f96b489c50","True","BiomedicalConceptProperty_6","string","Severity of Adverse Event"
"BiomedicalConceptProperty","True","Adverse Event Toxicity Grade","b4f4efcf-aafe-4e5a-8443-a5eb427f77f7","True","BiomedicalConceptProperty_7","string","Adverse Event Toxicity Grade"
"BiomedicalConceptProperty","True","Seriousness of Adverse Event","0fb6f50a-19d6-4e65-90d4-8d8401adf03a","True","BiomedicalConceptProperty_8","boolean","Seriousness of Adverse Event"
"BiomedicalConceptProperty","True","Adverse Event Action Taken with Study Treatment","502806f0-030b-43a9-86b3-a6e5b3dd4fb5","True","BiomedicalConceptProperty_9","string","Adverse Event Action Taken with Study Treatment"
"BiomedicalConceptProperty","True","Adverse Event Attribution to Product or Procedure","2973e9fb-120d-499f-bb4a-c2e2ac3cbafa","True","BiomedicalConceptProperty_10","string","Adverse Event Attribution to Product or Procedure"
"BiomedicalConceptProperty","True","Adverse Event Pattern","9f494c2f-1fa6-4fe5-831a-73e0caa17fdf","True","BiomedicalConceptProperty_11","string","Adverse Event Pattern"
"BiomedicalConceptProperty","True","Adverse Event Outcome","ea5fd1f6-5c65-46fe-ba50-a16d41f8dc1f","True","BiomedicalConceptProperty_12","string","Adverse Event Outcome"
"BiomedicalConceptProperty","True","Adverse Event Start Date Time","d71be6f9-cdca-4b1c-82d7-9d38d84a2c53","True","BiomedicalConceptProperty_13","datetime","Adverse Event Start Date Time"
"BiomedicalConceptProperty","True","Adverse Event End Date Time","d764e404-c528-4ae6-a908-8b1edde6f694","True","BiomedicalConceptProperty_14","datetime","Adverse Event End Date Time"
"BiomedicalConceptProperty","True","Vital Signs Result","88dee7e2-2027-47eb-baa4-db051ec0a8c5","True","BiomedicalConceptProperty_15","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Pressure","e472e866-a442-44fa-808c-86250339d4e2","True","BiomedicalConceptProperty_16","string","Unit of Pressure"
"BiomedicalConceptProperty","True","Vital Signs Location","98f26a79-ab72-4370-b2b5-69ae35ad371c","True","BiomedicalConceptProperty_17","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Laterality","770681c0-26cb-41c3-8cca-dbf1a58dae7e","True","BiomedicalConceptProperty_18","string","Vital Signs Laterality"
"BiomedicalConceptProperty","True","Test Method","6c89fc6e-b3d4-4bf9-bc95-5a72f39038d7","True","BiomedicalConceptProperty_19","string","Test Method"
"BiomedicalConceptProperty","True","Vital Signs Position","5a98317c-f8c2-4355-b920-7ea9b856bb80","True","BiomedicalConceptProperty_20","string","Vital Signs Position"
"BiomedicalConceptProperty","True","Vital Signs Result","75ea94b4-7471-4266-be7d-d2437cccb992","True","BiomedicalConceptProperty_21","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Pressure","abdeab4a-0e53-4f78-a2e9-1d46aac78364","True","BiomedicalConceptProperty_22","string","Unit of Pressure"
"BiomedicalConceptProperty","True","Vital Signs Location","2254e669-33ac-404f-97f1-f20d5c501fa9","True","BiomedicalConceptProperty_23","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Laterality","cc757589-a517-470f-b12c-142dcc0ec0eb","True","BiomedicalConceptProperty_24","string","Vital Signs Laterality"
"BiomedicalConceptProperty","True","Test Method","2bc14a33-18a9-41af-b4cb-517a3edbcc74","True","BiomedicalConceptProperty_25","string","Test Method"
"BiomedicalConceptProperty","True","Vital Signs Position","e4e400dc-5c4d-4746-86d6-63468a58cdee","True","BiomedicalConceptProperty_26","string","Vital Signs Position"
"BiomedicalConceptProperty","True","Vital Signs Result","b168b3e7-4d82-4bf1-8a6f-e231cf766ec6","True","BiomedicalConceptProperty_27","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Temperature","86a7c223-1a92-4b07-8438-9fb171e7a7e0","True","BiomedicalConceptProperty_28","string","Unit of Temperature"
"BiomedicalConceptProperty","True","Vital Signs Location","f0b954b8-9c56-4364-8831-5579087a9d4a","True","BiomedicalConceptProperty_29","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Result","022db9ac-d152-4047-bee2-609bb72cbd7c","True","BiomedicalConceptProperty_30","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Weight","fce5d354-74ab-4ef3-be75-8bfcfcaf96ab","True","BiomedicalConceptProperty_31","string","Unit of Weight"
"BiomedicalConceptProperty","True","Vital Signs Result","54f0637c-524d-4da0-8a79-b6bdd7a2d6c6","True","BiomedicalConceptProperty_32","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Height","2a0c7d22-292c-4101-80d9-efeaae89f9d5","True","BiomedicalConceptProperty_33","string","Unit of Height"
"BiomedicalConceptProperty","True","Laboratory Test Result","b8bda255-3019-4485-a5ba-2aef940bc4ff","True","BiomedicalConceptProperty_34","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","0ffd6fd7-64b7-4e71-a29f-dafbc15dcb42","True","BiomedicalConceptProperty_35","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Unit of Catalytic Activity Concentration","c8f3edc3-c325-44b6-ab3e-bb293a41793e","True","BiomedicalConceptProperty_36","string","Unit of Catalytic Activity Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","5d5e00bb-1864-429d-a617-ac489077ee1f","True","BiomedicalConceptProperty_37","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","5879c781-b0ca-4aca-bc9f-482d47409e9e","True","BiomedicalConceptProperty_38","string","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","ae1e82e5-7691-435e-9341-26c7dab30dd4","True","BiomedicalConceptProperty_39","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Unit of Concentration","29260183-1f06-4aa3-9a89-f46e47103a29","True","BiomedicalConceptProperty_40","string","Unit of Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","38ecf0eb-b77d-4f1e-af76-f58705e77a3a","True","BiomedicalConceptProperty_41","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","4860d4eb-6fe5-42b3-b4ba-3b02e8cf56ed","True","BiomedicalConceptProperty_42","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","db60e7f3-4daa-4025-84ae-7e6c49cd529c","True","BiomedicalConceptProperty_43","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Unit of Catalytic Activity Concentration","0ee262a4-3852-4c8b-8ba6-62f4db9f4c67","True","BiomedicalConceptProperty_44","string","Unit of Catalytic Activity Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","32fcd53f-2745-4d35-acd2-3c03da9e969a","True","BiomedicalConceptProperty_45","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","4be44a3e-fc88-4df3-b016-ed809d859748","True","BiomedicalConceptProperty_46","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","dab0f968-1416-4d7d-ab40-3360df194d43","True","BiomedicalConceptProperty_47","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Unit of Catalytic Activity Concentration","64fe0b0e-fa73-4791-a871-7e6f86b17a58","True","BiomedicalConceptProperty_48","string","Unit of Catalytic Activity Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","66a529d2-f784-42e0-9c62-10b6e857f9e7","True","BiomedicalConceptProperty_49","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","f9e7a149-7e01-4a86-9aad-69bf15585ead","True","BiomedicalConceptProperty_50","string","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","656a9a98-d3fd-4ce9-b3e7-7887bb8e7a54","True","BiomedicalConceptProperty_51","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Unit of Concentration","2adeb960-498d-499e-9e7d-c4907e6c6cbe","True","BiomedicalConceptProperty_52","string","Unit of Concentration"
"BiomedicalConceptProperty","True","Biospecimen Type","3f3e2904-1ffe-4913-85c6-8d9e29915cbf","True","BiomedicalConceptProperty_53","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","f6a74258-7ba4-4fce-a8b1-1370d6b66edb","True","BiomedicalConceptProperty_54","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","1aaba520-2313-4171-a60e-6b4aa215dd5a","True","BiomedicalConceptProperty_55","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Molarity Unit","c45f7749-a419-4c9b-b0e4-5b66bb81f789","True","BiomedicalConceptProperty_56","string","Molarity Unit"
"BiomedicalConceptProperty","True","Biospecimen Type","792b7934-eb18-4b2e-82e8-852f7ed899b1","True","BiomedicalConceptProperty_57","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Laboratory Test Result","5e437b3b-c8f1-4aa9-9b86-699dc28ed7a8","True","BiomedicalConceptProperty_58","decimal","Laboratory Test Result"
"BiomedicalConceptProperty","True","Laboratory Test Fasting Status","062f86ed-9d96-427d-86bd-e4b96646cb06","True","BiomedicalConceptProperty_59","boolean","Laboratory Test Fasting Status"
"BiomedicalConceptProperty","True","Molarity Unit","c8572e6d-f5eb-4e4b-a4b7-dba44b4b6c6c","True","BiomedicalConceptProperty_60","string","Molarity Unit"
"BiomedicalConceptProperty","True","Biospecimen Type","f3e33f52-7953-4440-913a-56b0061fbcd2","True","BiomedicalConceptProperty_61","string","Biospecimen Type"
"BiomedicalConceptProperty","True","Vital Signs Result","6f1227e3-2193-420d-bceb-b1002d22811d","True","BiomedicalConceptProperty_62","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Pressure","746251d2-d2a8-479f-b5a2-9a09df60a8e5","True","BiomedicalConceptProperty_63","string","Unit of Pressure"
"BiomedicalConceptProperty","True","Vital Signs Location","3a9e69a2-ce63-4d12-a608-0807f7a242b8","True","BiomedicalConceptProperty_64","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Laterality","3a938f25-a4b3-4845-b1e1-3884c771ecff","True","BiomedicalConceptProperty_65","string","Vital Signs Laterality"
"BiomedicalConceptProperty","True","Test Method","a4284e53-5f0c-4022-a7b6-1f36e7eeeeb6","True","BiomedicalConceptProperty_66","string","Test Method"
"BiomedicalConceptProperty","True","Vital Signs Position","a81049b5-746d-4041-94d4-f21b718c9d4d","True","BiomedicalConceptProperty_67","string","Vital Signs Position"
"BiomedicalConceptProperty","True","Vital Signs Result","640575d1-c8c1-4235-943a-1d65a96e4c8d","True","BiomedicalConceptProperty_68","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Pressure","62964e74-7e1b-4e6c-b353-fe05aa182565","True","BiomedicalConceptProperty_69","string","Unit of Pressure"
"BiomedicalConceptProperty","True","Vital Signs Location","916ef9e3-af1f-49b3-a007-cb0cf09570f3","True","BiomedicalConceptProperty_70","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Laterality","501bd4d0-13a0-4dc2-a42f-beacd83ae7c6","True","BiomedicalConceptProperty_71","string","Vital Signs Laterality"
"BiomedicalConceptProperty","True","Test Method","0dd76969-4377-411f-95e0-5377ebbc4500","True","BiomedicalConceptProperty_72","string","Test Method"
"BiomedicalConceptProperty","True","Vital Signs Position","8e0c95be-fcda-418b-a4cc-5ced8da1a170","True","BiomedicalConceptProperty_73","string","Vital Signs Position"
"BiomedicalConceptProperty","True","Vital Signs Result","bec04d0b-7ad0-41b9-b4d5-6e4575665a4f","True","BiomedicalConceptProperty_74","integer","Vital Signs Result"
"BiomedicalConceptProperty","True","Count per Minute","184087f0-09b0-4b04-ae8d-92d108b5a7de","True","BiomedicalConceptProperty_75","string","Count per Minute"
"BiomedicalConceptProperty","True","Vital Signs Location","1e82d726-4b35-40e4-baf7-0d32cb05df84","True","BiomedicalConceptProperty_76","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Laterality","a2bb2e82-57fa-4ba7-aced-101a58a0753b","True","BiomedicalConceptProperty_77","string","Vital Signs Laterality"
"BiomedicalConceptProperty","True","Test Method","4e854a7d-3750-4dbd-9830-40134ce6e2bd","True","BiomedicalConceptProperty_78","string","Test Method"
"BiomedicalConceptProperty","True","Vital Signs Position","9465e1cf-06f0-45b5-962c-4fff9b39e637","True","BiomedicalConceptProperty_79","string","Vital Signs Position"
"BiomedicalConceptProperty","True","Vital Signs Result","9850f16b-eeb8-4dd6-9553-0f8c675ee49d","True","BiomedicalConceptProperty_80","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Pressure","d93609bf-7c56-4dd9-ada6-1c25735fb4fb","True","BiomedicalConceptProperty_81","string","Unit of Pressure"
"BiomedicalConceptProperty","True","Vital Signs Location","e5cdbea1-0a9b-4941-a6ce-69603a1e6d53","True","BiomedicalConceptProperty_82","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Laterality","68dbcef4-2b2e-426f-a673-215fb9677a51","True","BiomedicalConceptProperty_83","string","Vital Signs Laterality"
"BiomedicalConceptProperty","True","Test Method","257528d9-ecbc-47e5-8cf7-284c068f5258","True","BiomedicalConceptProperty_84","string","Test Method"
"BiomedicalConceptProperty","True","Vital Signs Position","70381b4b-e5dd-4e50-a840-6053af4ec3d7","True","BiomedicalConceptProperty_85","string","Vital Signs Position"
"BiomedicalConceptProperty","True","Vital Signs Result","dab01fbf-778c-4a27-b068-0bf5d9c8ac88","True","BiomedicalConceptProperty_86","decimal","Vital Signs Result"
"BiomedicalConceptProperty","True","Unit of Pressure","1dc8ff7b-d1f0-4dc5-b73a-a58bbc6c8724","True","BiomedicalConceptProperty_87","string","Unit of Pressure"
"BiomedicalConceptProperty","True","Vital Signs Location","7e6e62c1-fd07-48ba-8156-ef4fb64a14ef","True","BiomedicalConceptProperty_88","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Laterality","5e54186d-b08c-431d-b878-35543fd08954","True","BiomedicalConceptProperty_89","string","Vital Signs Laterality"
"BiomedicalConceptProperty","True","Test Method","01b3f418-3f58-4f0e-9ec8-221d3664fae4","True","BiomedicalConceptProperty_90","string","Test Method"
"BiomedicalConceptProperty","True","Vital Signs Position","08c9181e-dd62-45a3-bb9b-b7f7b462d99a","True","BiomedicalConceptProperty_91","string","Vital Signs Position"
"BiomedicalConceptProperty","True","Vital Signs Result","b66c0494-93db-485f-a3a6-69910deefa16","True","BiomedicalConceptProperty_92","integer","Vital Signs Result"
"BiomedicalConceptProperty","True","Count per Minute","51e2035a-51ac-4b93-a6d6-f6b323024a79","True","BiomedicalConceptProperty_93","string","Count per Minute"
"BiomedicalConceptProperty","True","Vital Signs Location","a826c1ad-3e32-4808-a66d-77a6889d54ed","True","BiomedicalConceptProperty_94","string","Vital Signs Location"
"BiomedicalConceptProperty","True","Vital Signs Laterality","449446d4-7391-4a75-8707-9241fa8bee3b","True","BiomedicalConceptProperty_95","string","Vital Signs Laterality"
"BiomedicalConceptProperty","True","Test Method","982a836c-51c1-4f73-8df7-f928bc7316da","True","BiomedicalConceptProperty_96","string","Test Method"
"BiomedicalConceptProperty","True","Vital Signs Position","f1a18195-9fb2-45fa-89c5-f531ad02b53c","True","BiomedicalConceptProperty_97","string","Vital Signs Position"
