"codeSystem","id","code","codeSystemVersion","instanceType","uuid:ID","decode"
"SPONSOR","Code_134","MILD_MOD_ALZ","12","Code","4d2f8ced-8d9b-44c9-8367-224d99c31e21","Mild to Moderate Alzheimer's Disease"
"SNOMED","Code_135","26929004","January 31, 2018","Code","68a1d9ab-e48d-429d-95d7-ce81532e7e30","Alzheimer's disease"
"http://www.cdisc.org","Code_143","C99907x1","2023-12-15","Code","09c9fe63-7964-46d7-99d8-71f3394d8660","EXTENSION"
"http://www.cdisc.org","Code_144","C98704","2023-12-15","Code","96b7814b-c432-4f70-9328-961ba116f451","ADAPTIVE"
"http://www.cdisc.org","Code_141","C82639","2023-12-15","Code","d793e09b-0112-46bb-b1e0-b2f56ef1c997","Parallel Study"
"http://www.cdisc.org","Code_83","C25716","2023-12-15","Code","a3f55c4a-5b23-4f7d-a3a8-7dc9d582967b","Visit"
"http://www.cdisc.org","Code_84","C51282","2023-12-15","Code","0e6f3931-af72-41dc-b474-dd699f19cc76","Clinic"
"http://www.cdisc.org","Code_85","C175574","2023-12-15","Code","c81f77de-2040-44cf-891c-8c6f735ed534","In Person"
"http://www.cdisc.org","Code_86","C25716","2023-12-15","Code","0206d7cc-9a37-4cae-ac35-46f674c53d12","Visit"
"http://www.cdisc.org","Code_87","C51282","2023-12-15","Code","72069ddd-13b1-4a1b-a7e3-b1cf6b6d690d","Clinic"
"http://www.cdisc.org","Code_88","C175574","2023-12-15","Code","422d44b1-a872-42c0-adc6-d12c246d09b4","In Person"
"http://www.cdisc.org","Code_89","C25716","2023-12-15","Code","b3c0e14f-662e-4b27-ad5d-2a95f0739b57","Visit"
"http://www.cdisc.org","Code_90","C51282","2023-12-15","Code","414dfc26-f56e-4bdf-b946-19c1cc5efada","Clinic"
"http://www.cdisc.org","Code_91","C175574","2023-12-15","Code","76f1a573-e2e0-468a-8708-33559250d054","In Person"
"http://www.cdisc.org","Code_92","C25716","2023-12-15","Code","f2ccd8d4-299b-459a-aca1-0f4817b73715","Visit"
"http://www.cdisc.org","Code_93","C51282","2023-12-15","Code","5106ae98-b50a-4f6d-90cf-1d0b5138d140","Clinic"
"http://www.cdisc.org","Code_94","C175574","2023-12-15","Code","15423054-ac2a-446b-914c-185bc9006109","In Person"
"http://www.cdisc.org","Code_95","C25716","2023-12-15","Code","0428636f-8dbb-4f49-98aa-1c464b585f50","Visit"
"http://www.cdisc.org","Code_96","C51282","2023-12-15","Code","ca44cfce-e6bc-48c3-8e39-bcd25ecdd50f","Clinic"
"http://www.cdisc.org","Code_97","C175574","2023-12-15","Code","8efe5995-e2c6-4e4b-bc61-c3050968f2f3","In Person"
"http://www.cdisc.org","Code_98","C25716","2023-12-15","Code","fcc9d9a0-5ffc-41f2-abe7-89d5182c82a4","Visit"
"http://www.cdisc.org","Code_99","C51282","2023-12-15","Code","281161c2-317a-4653-8b82-1d63db8e7084","Clinic"
"http://www.cdisc.org","Code_100","C175574","2023-12-15","Code","52e08eda-4234-43ec-9708-29d0f1291049","In Person"
"http://www.cdisc.org","Code_101","C25716","2023-12-15","Code","d2efef99-aa12-4736-acf3-9b0a14136953","Visit"
"http://www.cdisc.org","Code_102","C51282","2023-12-15","Code","6c0db623-5433-4c2e-bc1c-fd4d5bf8188b","Clinic"
"http://www.cdisc.org","Code_103","C175574","2023-12-15","Code","17f585a0-cdfc-4640-83c6-ed909e713223","In Person"
"http://www.cdisc.org","Code_104","C171537","2023-12-15","Code","3c13f12a-ca34-4530-9795-10fdbabb718c","Telephone Call"
"http://www.cdisc.org","Code_105","C25716","2023-12-15","Code","881c461b-dcf3-4c32-a7ce-b06fd3253721","Visit"
"http://www.cdisc.org","Code_106","C51282","2023-12-15","Code","323b510c-6546-4b3c-b131-e349567a9c89","Clinic"
"http://www.cdisc.org","Code_107","C175574","2023-12-15","Code","778504e1-55af-4995-8f90-2ac01bd29e5a","In Person"
"http://www.cdisc.org","Code_108","C171537","2023-12-15","Code","b9971291-a558-43b6-b644-d54382af58db","Telephone Call"
"http://www.cdisc.org","Code_109","C25716","2023-12-15","Code","91899dbb-044f-440d-a7d0-a62cd1873a2d","Visit"
"http://www.cdisc.org","Code_110","C51282","2023-12-15","Code","0d93c78b-a717-4ed2-835f-01fe77ff44d9","Clinic"
"http://www.cdisc.org","Code_111","C175574","2023-12-15","Code","a91e2946-29da-4dc8-abc7-68967dc646ed","In Person"
"http://www.cdisc.org","Code_112","C171537","2023-12-15","Code","3d43341a-9a6c-44ca-b62f-40386e0d02c6","Telephone Call"
"http://www.cdisc.org","Code_113","C25716","2023-12-15","Code","5d022e71-f227-4b7e-b40b-68af300e548b","Visit"
"http://www.cdisc.org","Code_114","C51282","2023-12-15","Code","c7447a84-fecc-4b3c-8527-9f8028668e0b","Clinic"
"http://www.cdisc.org","Code_115","C175574","2023-12-15","Code","29d61ff7-0927-4fc8-963d-50d6b67b49a3","In Person"
"http://www.cdisc.org","Code_116","C171537","2023-12-15","Code","972c1cf7-dea5-44c2-963f-abcf2bcfff7d","Telephone Call"
"http://www.cdisc.org","Code_117","C25716","2023-12-15","Code","38b4ab2e-aef7-4ca9-a226-dfb312ec3a1c","Visit"
"http://www.cdisc.org","Code_118","C51282","2023-12-15","Code","53bdcc70-2cb5-417e-a702-8a4d88fbacc0","Clinic"
"http://www.cdisc.org","Code_119","C175574","2023-12-15","Code","921ab330-cf9e-48c5-b3e9-09a5c350132c","In Person"
"http://www.cdisc.org","Code_120","C25716","2023-12-15","Code","3779808f-34fb-45b7-aadb-3e782743438e","Visit"
"http://www.cdisc.org","Code_121","C51282","2023-12-15","Code","c3befa4e-1d34-4a9a-a238-c5af6ccecf79","Clinic"
"http://www.cdisc.org","Code_122","C175574","2023-12-15","Code","ab0618f7-f201-40bd-af4e-85081bf05e9d","In Person"
"SNOMED","Code_80","383371000119108","January 31, 2018","Code","e02c02a2-0b34-4ca3-b737-5341cf91d99c","CT of head without contrast"
"SPONSOR","Code_81","123","12","Code","a7f9da70-0e9e-4437-bf7d-732c2f9784f6","Subject Supine"
"SPONSOR","Code_82","124","12","Code","1133a793-3b81-4e00-9ba7-39b87847afeb","Subject Standing"
"http://www.cdisc.org","Code_429","C20197","2023-12-15","Code","ff0abdf1-e06b-46a2-a63a-1f0902e8f459","Male"
"http://www.cdisc.org","Code_430","C16576","2023-12-15","Code","7d4789a6-f2bb-4499-a08d-ccf713d42bc9","Female"
"http://www.cdisc.org","Code_431","C28421","2023-12-15","Code","322f4510-23d5-49b3-ae7c-bd8623e96d8c","Sex"
"http://www.cdisc.org","Code_432","C28421","2023-12-15","Code","19d7ddfc-1251-4208-a573-756f491d4453","Sex"
"http://www.cdisc.org","Code_433","C17049","2023-12-15","Code","6ae409bb-5890-4838-af2c-b0db7fbb6e96","Race"
"http://www.cdisc.org","Code_434","C17049","2023-12-15","Code","68b51e8b-f93d-4f0b-a3e2-83cdfae3bb78","Race"
"http://www.cdisc.org","Code_435","C174446","2023-12-15","Code","ef429a0b-2435-4c6d-847e-dec1a3d69b07","TEMP"
"http://www.cdisc.org","Code_436","C77140","2023-12-15","Code","78c20db8-c3e9-4e32-810f-3458283b3f86","Clinical Test Result"
"http://www.cdisc.org","Code_437","C42559","2023-12-15","Code","3c412ee7-d0d8-481f-b5f7-524b32b65582","Degree Celsius"
"http://www.cdisc.org","Code_438","C44277","2023-12-15","Code","48a7d7c2-62c6-4739-86f3-01b45d6cd229","Degree Fahrenheit"
"http://www.cdisc.org","Code_439","C42537","2023-12-15","Code","39170826-b7ce-487f-aaf2-1fae550d7650","Kelvin"
"http://www.cdisc.org","Code_440","C44276","2023-12-15","Code","a65d1c4a-a9fa-4f86-b558-7ac527636c46","Unit of Temperature"
"http://www.cdisc.org","Code_441","C12674","2023-12-15","Code","2c56f63c-c94b-4c3a-97eb-4d3442ac2e3d","Axilla"
"http://www.cdisc.org","Code_442","C12394","2023-12-15","Code","e65283df-5b66-43dc-acbe-4942cc7f113b","Ear"
"http://www.cdisc.org","Code_443","C89803","2023-12-15","Code","dc4ccf8e-23b7-407f-93ef-fbce257f5c40","Forehead"
"http://www.cdisc.org","Code_444","C12421","2023-12-15","Code","e94a6174-92d4-458c-8b6d-057efe92db5a","Oral Cavity"
"http://www.cdisc.org","Code_445","C12390","2023-12-15","Code","560fc22f-e63c-44c7-a122-c2ebc0ea65c2","Rectum"
"http://www.cdisc.org","Code_446","C13717","2023-12-15","Code","6b8056f7-f0bb-46c6-a640-614cb0622d44","Anatomic Site"
"http://www.cdisc.org","Code_447","C174446","2023-12-15","Code","b7c5d602-a2ff-4094-9808-ae2513a463fa","TEMP"
"http://www.cdisc.org","Code_448","C25208","2023-12-15","Code","9340565b-48be-4cc7-857e-cb8bea8b7b68","WEIGHT"
"http://www.cdisc.org","Code_449","C77140","2023-12-15","Code","bf291f9b-b8fb-4f73-b36a-aea717892adf","Clinical Test Result"
"http://www.cdisc.org","Code_450","C48531","2023-12-15","Code","93d5e756-a01f-4f76-a107-6c6a75fa0a8a","Pound"
"http://www.cdisc.org","Code_451","C48155","2023-12-15","Code","9f0f1aa1-559d-4730-b9d0-72b2cee83b42","Gram"
"http://www.cdisc.org","Code_452","C28252","2023-12-15","Code","41aa8f55-0f7a-4ce4-9888-b456ff107a89","Kilogram"
"http://www.cdisc.org","Code_453","C48208","2023-12-15","Code","f16242a1-2879-49db-8e38-fc3cf1447dd5","Unit of Weight"
"http://www.cdisc.org","Code_454","C25208","2023-12-15","Code","7a26872b-016d-43cc-bf9f-e92c1965c956","WEIGHT"
"http://www.cdisc.org","Code_455","C25347","2023-12-15","Code","17c86d1e-712e-4dfc-8361-a587d1e52831","HEIGHT"
"http://www.cdisc.org","Code_456","C77140","2023-12-15","Code","468d6147-8de9-412f-bcda-8f1dd9f181ab","Clinical Test Result"
"http://www.cdisc.org","Code_457","C49668","2023-12-15","Code","8d76a5cb-b9d4-440a-ac7a-695ca8373fd8","Centimeter"
"http://www.cdisc.org","Code_458","C48500","2023-12-15","Code","224f5574-9f94-40a5-a931-00a005bc7f65","Inch"
"http://www.cdisc.org","Code_459","C41139","2023-12-15","Code","d862e18e-c82b-46cf-8aaf-81213bb55f8e","Meter"
"http://www.cdisc.org","Code_460","C168688","2023-12-15","Code","7d5dfb19-eb8f-4d57-abfc-645008611010","Unit of Height"
"http://www.cdisc.org","Code_461","C25347","2023-12-15","Code","262f947d-4a73-4752-afba-893a7fe333e5","HEIGHT"
"http://www.cdisc.org","Code_462","C64433","2023-12-15","Code","44f1bf74-2ecf-49d2-b0e4-d251e7e0fc9e","ALT"
"http://www.cdisc.org","Code_463","C36292","2023-12-15","Code","6c88e40a-4245-418f-aee5-12a2ae7bbabf","Laboratory Test Result"
"http://www.cdisc.org","Code_464","C67456","2023-12-15","Code","118d8c08-7bb6-46d2-bae5-a34dcad9d958","Unit per Liter"
"http://www.cdisc.org","Code_465","C67397","2023-12-15","Code","7ee43642-9027-431d-ae41-fd299f7d8fdc","Microkatal per Liter"
"http://www.cdisc.org","Code_466","C67376","2023-12-15","Code","6e5db8ac-2880-42f6-b433-65996f39e38c","International Unit per Liter"
"http://www.cdisc.org","Code_467","C70510","2023-12-15","Code","e89f33cb-2f41-420c-82bf-a45cd8b82f5e","Nanokatal per Liter"
"http://www.cdisc.org","Code_468","C67365","2023-12-15","Code","aa2f09b2-6fc6-4a7b-83e5-bdcea7ed9563","Unit of Catalytic Activity Concentration"
"http://www.cdisc.org","Code_469","C70713","2023-12-15","Code","43f745af-4a6b-44df-aa2e-43667f0f2232","Biospecimen Type"
"http://www.cdisc.org","Code_470","C49487","2023-12-15","Code","7cc468cd-423f-4b59-ba35-8d1aaa46de51","No"
"http://www.cdisc.org","Code_471","C49488","2023-12-15","Code","db305f88-95c5-48ef-853f-2b7a4c41e385","Yes"
"http://www.cdisc.org","Code_472","C83309","2023-12-15","Code","a5efabe4-f230-45c5-a1bd-545cd7e62b5b","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_473","C64433","2023-12-15","Code","4c4a5eb9-1b79-4609-9461-f4e4f307834e","ALT"
"http://www.cdisc.org","Code_474","C64431","2023-12-15","Code","cd63821b-1f47-4cd6-afc3-5d839339942e","ALB"
"http://www.cdisc.org","Code_475","C36292","2023-12-15","Code","8ca4d728-4c2c-4ca8-9afa-7eaeed264871","Laboratory Test Result"
"http://www.cdisc.org","Code_476","C70713","2023-12-15","Code","c55be8c7-5dd4-4dd4-bd22-1771d8022657","Biospecimen Type"
"http://www.cdisc.org","Code_477","C49487","2023-12-15","Code","3f40aff3-d56d-4b66-9c4a-f73cd68046a4","No"
"http://www.cdisc.org","Code_478","C49488","2023-12-15","Code","907c2d86-84b1-469c-8ce1-68c764cf3c57","Yes"
"http://www.cdisc.org","Code_479","C83309","2023-12-15","Code","b2f60caf-ded2-4e8d-8259-155c18421cf1","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_480","C64431","2023-12-15","Code","bd0564d3-d5b8-4a70-86de-52b32d0a1d70","ALB"
"http://www.cdisc.org","Code_481","C64432","2023-12-15","Code","6c4151c0-e82a-4018-b761-e1fd9ce4c43e","ALP"
"http://www.cdisc.org","Code_482","C36292","2023-12-15","Code","17055a9b-ddcd-41af-bc0d-d5812eb2e88c","Laboratory Test Result"
"http://www.cdisc.org","Code_483","C67456","2023-12-15","Code","ce886f42-4b0d-4938-a858-d18551dba628","Unit per Liter"
"http://www.cdisc.org","Code_484","C67397","2023-12-15","Code","7ac70dd6-7ece-4f27-9265-22f587e3cd22","Microkatal per Liter"
"http://www.cdisc.org","Code_485","C67376","2023-12-15","Code","5e502b49-3ffe-4741-9be0-a7df2a759564","International Unit per Liter"
"http://www.cdisc.org","Code_486","C67365","2023-12-15","Code","f5ed5b2b-3600-494c-bb4d-01eb5261b33e","Unit of Catalytic Activity Concentration"
"http://www.cdisc.org","Code_487","C70713","2023-12-15","Code","9f0ae26b-a4d6-42d3-ae5e-996564b2867e","Biospecimen Type"
"http://www.cdisc.org","Code_488","C49487","2023-12-15","Code","035662d4-eec7-48c0-bb14-af9e09f3cdb6","No"
"http://www.cdisc.org","Code_489","C49488","2023-12-15","Code","92f2f1a7-44fc-452e-8a15-c89df8db1cdf","Yes"
"http://www.cdisc.org","Code_490","C83309","2023-12-15","Code","a2d1de27-10e0-4829-a04c-6ee2ba86e623","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_491","C64432","2023-12-15","Code","40536792-409d-4254-bbf3-ead3096dc2ed","ALP"
"http://www.cdisc.org","Code_492","C64467","2023-12-15","Code","89b28da6-d129-416e-a6d7-45c6f37add61","AST"
"http://www.cdisc.org","Code_493","C36292","2023-12-15","Code","d270143d-1e20-47a2-b68a-c1bc6c936939","Laboratory Test Result"
"http://www.cdisc.org","Code_494","C67456","2023-12-15","Code","02578d0d-c94d-4efb-b6d1-d67c7f421bc6","Unit per Liter"
"http://www.cdisc.org","Code_495","C67397","2023-12-15","Code","d6f01141-c2f1-4430-8fd2-cd02d47d47bc","Microkatal per Liter"
"http://www.cdisc.org","Code_496","C67376","2023-12-15","Code","5a588004-df67-4e6c-a894-2c7654b597f2","International Unit per Liter"
"http://www.cdisc.org","Code_497","C67365","2023-12-15","Code","76f6abd8-6b5a-40ee-a545-155334f29fcf","Unit of Catalytic Activity Concentration"
"http://www.cdisc.org","Code_498","C70713","2023-12-15","Code","0142ecd2-438b-478e-8343-556a19ad733f","Biospecimen Type"
"http://www.cdisc.org","Code_499","C49487","2023-12-15","Code","4f1f1208-2a44-40ba-8904-5a36db6a3486","No"
"http://www.cdisc.org","Code_500","C49488","2023-12-15","Code","9e9d7dd6-d0f5-4c90-9cfb-f7b571698ce6","Yes"
"http://www.cdisc.org","Code_501","C83309","2023-12-15","Code","88cb341b-bc82-467f-a6f6-63ccd9185215","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_502","C64467","2023-12-15","Code","ac32c4ef-4b7d-4cb0-be0e-0f4ae41fb3ba","AST"
"http://www.cdisc.org","Code_503","C64547","2023-12-15","Code","6b6b9f42-57e6-458e-b861-a7b6f4eae888","CREAT"
"http://www.cdisc.org","Code_504","C36292","2023-12-15","Code","8ffc83e1-068a-458d-8187-5fb458fb55d6","Laboratory Test Result"
"http://www.cdisc.org","Code_505","C67015","2023-12-15","Code","56c6799c-342f-4784-9aaf-3d02e18d6819","Milligram per Deciliter"
"http://www.cdisc.org","Code_506","C64572","2023-12-15","Code","b40dfb52-f82d-4b64-b134-a519d904ad31","Microgram per Milliliter"
"http://www.cdisc.org","Code_507","C64387","2023-12-15","Code","283619ae-caf0-4f54-b9fb-bcbbedc48f9e","Millimole per Liter"
"http://www.cdisc.org","Code_508","C48508","2023-12-15","Code","32feb8a4-db7a-4bf1-adb7-5add3568c154","Micromole per Liter"
"http://www.cdisc.org","Code_509","C48207","2023-12-15","Code","66f9e027-0e79-419b-974a-a45533de7bf1","Unit of Concentration"
"http://www.cdisc.org","Code_510","C70713","2023-12-15","Code","9970baad-1358-44b2-b49d-cea0defb8997","Biospecimen Type"
"http://www.cdisc.org","Code_511","C49487","2023-12-15","Code","57aae185-4f04-4df3-94ea-2453ee7c430d","No"
"http://www.cdisc.org","Code_512","C49488","2023-12-15","Code","67fedcd5-210f-4d48-b0bc-cf7ad2a8580a","Yes"
"http://www.cdisc.org","Code_513","C83309","2023-12-15","Code","bcfe09c1-8865-4444-832f-e36c83efde8e","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_514","C64547","2023-12-15","Code","b79b3925-e53f-4764-9527-cd4f43d45557","CREAT"
"http://www.cdisc.org","Code_515","C64853","2023-12-15","Code","7954d42b-ce93-472c-ac8d-f3d0b68bc873","K"
"http://www.cdisc.org","Code_516","C36292","2023-12-15","Code","a055a74c-73dd-445b-b41d-1128cce57827","Laboratory Test Result"
"http://www.cdisc.org","Code_517","C67474","2023-12-15","Code","c0a216c2-6aa3-4816-9ba5-cf778769cd5c","Milliequivalent per Liter"
"http://www.cdisc.org","Code_518","C67473","2023-12-15","Code","1cfa5dae-9c0b-4435-88c8-2e339b877183","Milliequivalent per Deciliter"
"http://www.cdisc.org","Code_519","C64387","2023-12-15","Code","693e73f9-eee0-4e2f-b232-c33ac050141e","Millimole per Liter"
"http://www.cdisc.org","Code_520","C64567","2023-12-15","Code","c4287ddd-fa89-445d-bbb0-31719edf062a","Molarity Unit"
"http://www.cdisc.org","Code_521","C70713","2023-12-15","Code","bb0fa9b1-e549-4bdd-a91d-ba3d91c4c95f","Biospecimen Type"
"http://www.cdisc.org","Code_522","C49487","2023-12-15","Code","4010dc47-deb3-48ae-bc59-8aab43f498da","No"
"http://www.cdisc.org","Code_523","C49488","2023-12-15","Code","f4b7a361-7cde-4488-9b91-a6133d6f97c9","Yes"
"http://www.cdisc.org","Code_524","C83309","2023-12-15","Code","251623a5-1d77-4d2f-8d68-a5f319d9e087","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_525","C64853","2023-12-15","Code","63244a3b-57ad-4a4c-a6d5-5450dd78d568","K"
"http://www.cdisc.org","Code_526","C64809","2023-12-15","Code","797f55b0-41a6-430e-8c7f-73d88f41e951","SODIUM"
"http://www.cdisc.org","Code_527","C36292","2023-12-15","Code","e522181a-9a6a-46a6-a272-588be6c40ac0","Laboratory Test Result"
"http://www.cdisc.org","Code_528","C67474","2023-12-15","Code","952caf3d-df2a-49b0-ade7-f01a133d998a","Milliequivalent per Liter"
"http://www.cdisc.org","Code_529","C67473","2023-12-15","Code","205cee84-25b1-439b-b8ca-21096a1dc585","Milliequivalent per Deciliter"
"http://www.cdisc.org","Code_530","C64387","2023-12-15","Code","ded66669-02ba-4db8-b544-afcd4ca42258","Millimole per Liter"
"http://www.cdisc.org","Code_531","C64567","2023-12-15","Code","93aeb6f6-e964-4d77-8bba-eb7d8239b596","Molarity Unit"
"http://www.cdisc.org","Code_532","C70713","2023-12-15","Code","caf87845-f366-4536-a8c2-14b783f93362","Biospecimen Type"
"http://www.cdisc.org","Code_533","C49487","2023-12-15","Code","fc6b503b-f113-4f12-93c4-1318c6f12439","No"
"http://www.cdisc.org","Code_534","C49488","2023-12-15","Code","eb8b4209-e701-40a5-be8d-0acb2eb2fb67","Yes"
"http://www.cdisc.org","Code_535","C83309","2023-12-15","Code","0c59c708-c6f9-43df-b063-751e0c70d9f0","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_536","C64809","2023-12-15","Code","debd5962-0d04-4b26-aa3f-d8685d27c2a6","SODIUM"
"http://www.cdisc.org","Code_537","C64849","2023-12-15","Code","fa7811d1-5bc8-4228-b187-65165eb87f40","HBA1C"
"http://www.cdisc.org","Code_538","C36292","2023-12-15","Code","3e87c438-037b-4c37-aba5-949a2839b7ae","Laboratory Test Result"
"http://www.cdisc.org","Code_539","C64783","2023-12-15","Code","e57bf7d2-4490-4d9d-a462-dab35270371c","Gram per Deciliter"
"http://www.cdisc.org","Code_540","No Concept Code","2023-12-15","Code","2627116b-796b-4076-a2e1-8f3bb461d2d8","LBORRESU"
"http://www.cdisc.org","Code_541","C70713","2023-12-15","Code","b3b44bc2-c7d5-42f4-989a-000144d21e10","Biospecimen Type"
"http://www.cdisc.org","Code_542","C49487","2023-12-15","Code","508ff038-97b3-4e3f-b00b-a8a8cb3a4d6f","No"
"http://www.cdisc.org","Code_543","C49488","2023-12-15","Code","b772be3e-2002-4c8a-9d78-7d5dc53dafb4","Yes"
"http://www.cdisc.org","Code_544","C83309","2023-12-15","Code","f21cb3de-35e6-437e-b5d4-4916ae79466c","Laboratory Test Fasting Status"
"http://www.cdisc.org","Code_545","C64849","2023-12-15","Code","a970ffd0-775d-4127-83cb-49ae552f2fe8","HBA1C"
"http://www.cdisc.org","Code_145","C78541","2023-12-15","Code","d2aaacb0-19e5-441e-a266-325c7a2c1ae9","Adverse Event Verbatim Description"
"http://www.cdisc.org","Code_146","C83344","2023-12-15","Code","9f4ab8fd-75fd-437d-8f89-926d8eeecc4d","Adverse Event Dictionary Derived Term"
"http://www.cdisc.org","Code_147","C49487","2023-12-15","Code","aa1a90bc-2c70-400c-bcea-237c90133912","No"
"http://www.cdisc.org","Code_148","C49488","2023-12-15","Code","8c227a5b-dcb9-4335-b52e-de48fb96aa75","Yes"
"http://www.cdisc.org","Code_149","C87840","2023-12-15","Code","cd56f6a8-95ac-4101-8eb9-89f14725011f","Adverse Event Pre-specified"
"http://www.cdisc.org","Code_150","C83205","2023-12-15","Code","b01b5e16-4688-4f22-8b2d-cfb70b876390","Adverse Event Location"
"http://www.cdisc.org","Code_151","C53253","2023-12-15","Code","71b3cae2-2f1e-4f95-8b1c-1ed5dcadee6c","Severity of Adverse Event"
"http://www.cdisc.org","Code_152","C49487","2023-12-15","Code","645c1040-5291-4b6d-b3e3-dcca305d9aa0","No"
"http://www.cdisc.org","Code_153","C49488","2023-12-15","Code","9837434c-7083-4d1a-859c-09ad12070636","Yes"
"http://www.cdisc.org","Code_154","C53252","2023-12-15","Code","64ffb34f-2a5d-48ec-983c-8fbc8e3c6799","Seriousness of Adverse Event"
"http://www.cdisc.org","Code_155","C83013","2023-12-15","Code","30d640ef-1ba1-4f27-8cf1-cdffb77e2755","Adverse Event Action Taken with Study Treatment"
"http://www.cdisc.org","Code_156","C83109","2023-12-15","Code","4ccae655-ec5c-4601-ad4e-6a9bfebb91c2","Other Actions taken in Response to Adverse Event"
"http://www.cdisc.org","Code_157","C41358","2023-12-15","Code","5d05cc8b-c666-4460-bd38-ed66e4b0f024","Adverse Event Attribution to Product or Procedure"
"http://www.cdisc.org","Code_158","C83210","2023-12-15","Code","f0a17951-3b60-4793-a238-cc0f488e2834","Adverse Event Relationship to Non Study Treatment"
"http://www.cdisc.org","Code_159","C83208","2023-12-15","Code","74b95a90-d1d9-4a4d-9487-45a24f0aa89c","Adverse Event Pattern"
"http://www.cdisc.org","Code_160","C49489","2023-12-15","Code","dfea216c-f189-44d3-82b1-5e88d1e15386","Adverse Event Outcome"
"http://www.cdisc.org","Code_161","C49487","2023-12-15","Code","9d01eecd-9b44-4568-98b0-1b3221a51c74","No"
"http://www.cdisc.org","Code_162","C49488","2023-12-15","Code","86cba919-5cb7-45b1-9c95-eec2ca12223b","Yes"
"http://www.cdisc.org","Code_163","C83211","2023-12-15","Code","602dbd4d-3b94-47cc-ba56-c09f8b7393d1","Adverse Event Involves Cancer"
"http://www.cdisc.org","Code_164","C49487","2023-12-15","Code","7e384667-aff1-4956-a0fc-2a23204a2284","No"
"http://www.cdisc.org","Code_165","C49488","2023-12-15","Code","9badf6a8-1bfa-4055-859c-d9231649461d","Yes"
"http://www.cdisc.org","Code_166","C83117","2023-12-15","Code","4761401a-7635-48d4-a6ab-a797672d0496","Adverse Event Seriousness Due to Congenital Anomaly"
"http://www.cdisc.org","Code_167","C49487","2023-12-15","Code","2b855437-ce9f-436c-8e4e-09bcfb587eda","No"
"http://www.cdisc.org","Code_168","C49488","2023-12-15","Code","5b76864b-57fc-4533-8d9d-bdaed3e6d94d","Yes"
"http://www.cdisc.org","Code_169","C113380","2023-12-15","Code","a6f8b086-12ef-4145-8a8c-e7464ec71b22","Disabling Adverse Event"
"http://www.cdisc.org","Code_170","C49487","2023-12-15","Code","82fad6df-b7ba-44e1-b8d8-dbd795789f04","No"
"http://www.cdisc.org","Code_171","C49488","2023-12-15","Code","d9e8c820-4a1b-448b-866f-83524b0240f5","Yes"
"http://www.cdisc.org","Code_172","C48275","2023-12-15","Code","134adbbe-05c5-4916-b0f4-5069f1276c49","Death Related to Adverse Event"
