"uuid:ID","id","instanceType","code","codeSystem","codeSystemVersion","decode"
"e0b345d0-d3ef-465e-b25b-1e6fec9dcc75","Code_457","Code","C48208","http://www.cdisc.org","2023-12-15","Unit of Weight"
"4e38e310-5bb5-4d18-9723-680f04a889f6","Code_458","Code","C25208","http://www.cdisc.org","2023-12-15","WEIGHT"
"0cda0b71-1c04-4d68-8531-2e2d883461a0","Code_459","Code","C25347","http://www.cdisc.org","2023-12-15","HEIGHT"
"b9791ca7-62ef-48d8-a2af-abf44761cfd4","Code_460","Code","C77140","http://www.cdisc.org","2023-12-15","Clinical Test Result"
"4d068799-2b82-49ff-ab59-8d8911b0efcc","Code_461","Code","C49668","http://www.cdisc.org","2023-12-15","Centimeter"
"93723138-c750-4417-b782-5f67b8fa456f","Code_462","Code","C48500","http://www.cdisc.org","2023-12-15","Inch"
"a56b9b97-19aa-45c7-a76b-0eb0a848b5e1","Code_463","Code","C41139","http://www.cdisc.org","2023-12-15","Meter"
"ee3a581e-3650-41f8-a515-188db3d6da31","Code_464","Code","C168688","http://www.cdisc.org","2023-12-15","Unit of Height"
"2a3ea6bb-89fe-4c38-80ae-921ce4b13465","Code_465","Code","C25347","http://www.cdisc.org","2023-12-15","HEIGHT"
"a81dc774-d2a3-40a2-acfd-73528b79abf5","Code_466","Code","C64433","http://www.cdisc.org","2023-12-15","ALT"
"22744b6e-91d9-4a7a-8b21-89d232353029","Code_467","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"b101a6d3-9a8d-42a7-8069-d44cfc120a61","Code_468","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"44ed68e6-edbf-48ba-9055-708197d01da2","Code_469","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"a4326d7f-e8ec-42a7-af41-b057525c4985","Code_470","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"6dd367a8-c9b8-4998-bcfa-7f381d36459d","Code_471","Code","C70510","http://www.cdisc.org","2023-12-15","Nanokatal per Liter"
"1f9725ee-8877-4b82-98c9-8681d5d76c89","Code_472","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"a7d7d4c9-3476-4e0a-b4ca-8a71db22a588","Code_473","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"45f5baf9-3d71-4262-8404-8225ee3ccc55","Code_474","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"b88e4c73-a3e3-4bde-a4b6-bd59b01bbe5c","Code_475","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"09ef6c6b-d2e6-4af6-99ae-aff539885eec","Code_476","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"30081c02-17b0-4ab5-8de6-7844af465f13","Code_477","Code","C64433","http://www.cdisc.org","2023-12-15","ALT"
"36b6545e-7fb7-4f92-b307-579a4d8ab793","Code_478","Code","C64431","http://www.cdisc.org","2023-12-15","ALB"
"ec02bf75-bb64-4302-9a5d-f2fbcdba67bd","Code_479","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"37c6729c-0d48-405e-b13d-8b40e664b9b7","Code_480","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"7416b8e9-8bd4-4e3e-aaaf-bfc61890e29f","Code_481","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"442da11b-a1fb-4121-8552-86f537a524d9","Code_482","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"b7054fac-86f2-4a29-b9ec-1fdc4468e5d0","Code_483","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"fa499257-411c-49a1-9f8f-4b08ccb9a7d5","Code_484","Code","C64431","http://www.cdisc.org","2023-12-15","ALB"
"451d424a-c5be-4e47-a975-cdbfed2d9f63","Code_485","Code","C64432","http://www.cdisc.org","2023-12-15","ALP"
"1c141a09-f243-47dc-8fe0-34772cb00a97","Code_486","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"e75490f8-da90-4fd6-8033-c80f815c0a8a","Code_487","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"210abb6e-8d74-4e1f-8cfd-69bfd6237811","Code_488","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"2f1083c5-71ed-40ff-8836-4edabf3a7c05","Code_489","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"8eda837e-44eb-487b-bb3b-8942c74f659f","Code_490","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"deac7f7d-7e8a-490e-b800-aa32337e7707","Code_491","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"de3373c7-ac9a-468b-b360-825e4adbd179","Code_492","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"26d24f77-9768-423b-a77a-9ff4d6bac83f","Code_493","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"152715c3-e6ac-4dd2-a4f9-23444bc1efd4","Code_494","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"0b6ee0c0-7828-4c36-a8ba-89cc811d9865","Code_495","Code","C64432","http://www.cdisc.org","2023-12-15","ALP"
"f41f3d7a-a267-4d41-8571-997f10b2f5a1","Code_496","Code","C64467","http://www.cdisc.org","2023-12-15","AST"
"1b65fbae-a44d-4466-b769-64034ba19d17","Code_497","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"b75dfc7d-00f4-4c06-9f50-b246af696f87","Code_498","Code","C67456","http://www.cdisc.org","2023-12-15","Unit per Liter"
"0747a885-a024-4862-907f-0ee7abe8b962","Code_499","Code","C67397","http://www.cdisc.org","2023-12-15","Microkatal per Liter"
"abb06120-41b2-40a6-9961-421dfa6c572f","Code_500","Code","C67376","http://www.cdisc.org","2023-12-15","International Unit per Liter"
"8e551374-f4e8-49a6-938d-abd380d5a323","Code_501","Code","C67365","http://www.cdisc.org","2023-12-15","Unit of Catalytic Activity Concentration"
"1eaf68fc-e291-47e2-8983-126c23ee9c16","Code_502","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"4ac8c4b6-b206-4e85-90d1-1017d4b88a08","Code_503","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"be181549-6c97-44c1-b01c-41201482754d","Code_504","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"76deddce-4129-4004-9b0b-20d8b1c93a17","Code_505","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"7889d5a3-ec8a-400d-9a4c-25ca322506a5","Code_506","Code","C64467","http://www.cdisc.org","2023-12-15","AST"
"712eabcd-19c6-4f8a-a3ba-0369ea770dc9","Code_507","Code","C64547","http://www.cdisc.org","2023-12-15","CREAT"
"da2b3c2f-bb06-4a74-9500-b204772e5947","Code_508","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"926e8b8b-1522-452e-b2f7-98b30f1beaec","Code_509","Code","C67015","http://www.cdisc.org","2023-12-15","Milligram per Deciliter"
"133340eb-d33d-474d-86fc-d71e1b47927b","Code_510","Code","C64572","http://www.cdisc.org","2023-12-15","Microgram per Milliliter"
"7f6c22a8-f0a9-43c9-a3aa-adb0c15963a7","Code_511","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"3b521cfa-bd52-46ef-969f-8d7e69ae71e1","Code_512","Code","C48508","http://www.cdisc.org","2023-12-15","Micromole per Liter"
"57f0efac-8054-42ec-9802-54c08c97693e","Code_513","Code","C48207","http://www.cdisc.org","2023-12-15","Unit of Concentration"
"8c60c9e3-9f8c-48eb-8a5a-01b3de426beb","Code_514","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"d53820a7-57e6-4115-ab6b-48e72917eb67","Code_515","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"8c2ce448-12c2-4591-a77b-2ca2fefb77dd","Code_516","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"17a246f9-33cd-4f29-a867-8d8b5c207154","Code_517","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"421ef188-a058-43aa-b42a-4b4ef15d9e8d","Code_518","Code","C64547","http://www.cdisc.org","2023-12-15","CREAT"
"cd12015b-9b1e-4107-8849-ed8fd5bc13e0","Code_519","Code","C64853","http://www.cdisc.org","2023-12-15","K"
"ad4f9dd1-f6b0-4ff5-ad6f-a002438362cd","Code_520","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"f57313c6-693d-4ebc-97b2-f8fa7fbb89fa","Code_521","Code","C67474","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter"
"2d74cb3d-77ce-483f-abcf-7b0ac2cec32a","Code_522","Code","C67473","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter"
"4610a67f-03a7-4601-af20-98959876404c","Code_523","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"1462e0a3-e8b5-460d-ae42-7e5bfaba32fc","Code_524","Code","C64567","http://www.cdisc.org","2023-12-15","Molarity Unit"
"efb1525e-d6c3-491c-a3c0-28003ae1acfe","Code_525","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"6789dc3f-256e-4ea7-ba66-9a4e8d2c49ff","Code_526","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"07c9c2bf-e679-4b5e-968f-b97b80ee9a52","Code_527","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"7cf1e3f7-6764-42ca-a5b0-2a1de8b39f3c","Code_528","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"d80965b1-81d6-4981-a79d-2986a35fbc48","Code_529","Code","C64853","http://www.cdisc.org","2023-12-15","K"
"13da1125-c8df-41b4-850d-5ca25b37f5b8","Code_530","Code","C64809","http://www.cdisc.org","2023-12-15","SODIUM"
"003d4696-cbc6-4226-bdfc-f493a7b5d851","Code_531","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"c1299a4f-7f28-492f-abaa-f1bdc5ecb956","Code_532","Code","C67474","http://www.cdisc.org","2023-12-15","Milliequivalent per Liter"
"8fb26ad0-c4c3-4822-b1bb-bc020d7c151a","Code_533","Code","C67473","http://www.cdisc.org","2023-12-15","Milliequivalent per Deciliter"
"f4a7474a-fca3-4bfa-b220-c72e3f5ea163","Code_534","Code","C64387","http://www.cdisc.org","2023-12-15","Millimole per Liter"
"c196b85e-8a37-40dc-8225-0020a8af9e93","Code_535","Code","C64567","http://www.cdisc.org","2023-12-15","Molarity Unit"
"696796fa-6036-46bf-917f-f06e3a7f6c13","Code_536","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"85a5b4f8-1cd7-47d4-9580-4e168bcc578e","Code_537","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"b576a63e-129f-4d2d-a740-15f10e2402f3","Code_538","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"e923c2db-a61b-4e64-b58e-7b8a7b2d1ba7","Code_539","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"e977eda9-44b6-4a5b-a833-a3078c23bf21","Code_540","Code","C64809","http://www.cdisc.org","2023-12-15","SODIUM"
"d26a18e6-3363-44ab-94e0-fa0d0d3a686f","Code_541","Code","C64849","http://www.cdisc.org","2023-12-15","HBA1C"
"b2d33b45-11d8-4ad7-bc07-9d867cc470cc","Code_542","Code","C36292","http://www.cdisc.org","2023-12-15","Laboratory Test Result"
"9c34ab9b-f756-4504-8010-47c1d254548c","Code_543","Code","C64783","http://www.cdisc.org","2023-12-15","Gram per Deciliter"
"54149feb-b5d2-438a-9b69-49687bc9e77a","Code_544","Code","No Concept Code","http://www.cdisc.org","2023-12-15","LBORRESU"
"e253a35e-7e8c-4ada-8dc3-a8b36d654f90","Code_545","Code","C70713","http://www.cdisc.org","2023-12-15","Biospecimen Type"
"d060839d-b15f-4eec-817f-ea623ff77c75","Code_546","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"339cb674-b08b-4560-b70e-493db7a03ec6","Code_547","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"7e4777bf-1fd4-43b6-a5ad-6d518c418f98","Code_548","Code","C83309","http://www.cdisc.org","2023-12-15","Laboratory Test Fasting Status"
"75ea8ebc-e1ab-4671-8363-746ef2b4bb13","Code_549","Code","C64849","http://www.cdisc.org","2023-12-15","HBA1C"
"e4b19593-1091-448d-9fdf-840af288f485","Code_145","Code","C78541","http://www.cdisc.org","2023-12-15","Adverse Event Verbatim Description"
"9dbdc354-9356-4d95-9e82-a9a7507e71cb","Code_146","Code","C83344","http://www.cdisc.org","2023-12-15","Adverse Event Dictionary Derived Term"
"de631411-cf3b-4095-94de-04c08b17cd1f","Code_147","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"d7132841-adff-4701-ac59-8f073cf7a8ca","Code_148","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"2607a68d-4662-4f5d-86a1-112a8170b7cf","Code_149","Code","C87840","http://www.cdisc.org","2023-12-15","Adverse Event Pre-specified"
"77d8f7d7-60d0-46c4-bdc2-bed5b45b5006","Code_150","Code","C83205","http://www.cdisc.org","2023-12-15","Adverse Event Location"
"c9ed439a-ebef-4184-9c64-ed83f1ccbe6c","Code_151","Code","C53253","http://www.cdisc.org","2023-12-15","Severity of Adverse Event"
"fb07ee4a-d262-48c6-91a2-80efce344df8","Code_152","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"0d5003b2-a441-4082-9262-ea6d9fe87370","Code_153","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"aabad94f-ca27-460f-8fc7-11a2b2a2f742","Code_154","Code","C53252","http://www.cdisc.org","2023-12-15","Seriousness of Adverse Event"
"8aa3e119-afe1-4db6-812e-d95ab92d2084","Code_155","Code","C83013","http://www.cdisc.org","2023-12-15","Adverse Event Action Taken with Study Treatment"
"a4a632ea-1ecf-47f2-a95c-7abc0f02b27f","Code_156","Code","C83109","http://www.cdisc.org","2023-12-15","Other Actions taken in Response to Adverse Event"
"44edb181-6a32-49a9-b428-f15beb5880b3","Code_157","Code","C41358","http://www.cdisc.org","2023-12-15","Adverse Event Attribution to Product or Procedure"
"a14930ea-22aa-461b-aceb-25a92443dc19","Code_158","Code","C83210","http://www.cdisc.org","2023-12-15","Adverse Event Relationship to Non Study Treatment"
"a9c0f86f-9e1b-4319-b829-899c010def3d","Code_159","Code","C83208","http://www.cdisc.org","2023-12-15","Adverse Event Pattern"
"273ab9e4-5bce-4cd3-b011-db99bca02623","Code_160","Code","C49489","http://www.cdisc.org","2023-12-15","Adverse Event Outcome"
"eaf86a6c-5e09-43fb-9134-c7a32fc25ae3","Code_161","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"6284d46e-0ff9-4cb4-9a9e-0bdf13d36faf","Code_162","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"a1ce71ab-764e-4f38-ae43-83154cd8e8df","Code_163","Code","C83211","http://www.cdisc.org","2023-12-15","Adverse Event Involves Cancer"
"6956cdc4-0580-4367-b6c8-102fcafa221c","Code_164","Code","C49487","http://www.cdisc.org","2023-12-15","No"
"9c1eadd6-61e9-4008-9219-a7e297cb6212","Code_165","Code","C49488","http://www.cdisc.org","2023-12-15","Yes"
"d31811d7-52d5-4715-9a9d-5b52ad522f10","Code_166","Code","C83117","http://www.cdisc.org","2023-12-15","Adverse Event Seriousness Due to Congenital Anomaly"
"1375bd9e-d1a0-483e-a516-ed6a009c8bd6","Code_167","Code","C49487","http://www.cdisc.org","2023-12-15","No"
