"uuid:ID","id","codeSystem","code","decode","codeSystemVersion","instanceType"
"85766857-8d53-41dc-866e-d740ab271544","Code_475","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"6a047ca3-ea79-466f-a868-28fb22571085","Code_476","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"930d6d21-fd83-4ccd-bd0f-e588faa6f684","Code_477","http://www.cdisc.org","C64433","ALT","2023-12-15","Code"
"10c21f09-3a09-4293-8f34-c7ee3f29bd1e","Code_478","http://www.cdisc.org","C64431","ALB","2023-12-15","Code"
"d921c9d4-f953-4b94-82b7-6e44fef7c230","Code_479","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"3e47173a-cd84-4727-8950-b6a51ea0b20d","Code_480","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"a73b9a5c-e248-4f93-a28d-2edc859074df","Code_481","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"cb38e087-1599-4f8a-b2ea-65f723bc49ad","Code_482","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"344873eb-12b7-4851-8a48-c3af1d8679ac","Code_483","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"519f0c89-7000-4005-8fdf-2e7b12d12576","Code_484","http://www.cdisc.org","C64431","ALB","2023-12-15","Code"
"84c40a83-da8c-468a-98d6-3cbeb1bf5f83","Code_485","http://www.cdisc.org","C64432","ALP","2023-12-15","Code"
"6c6f8690-9270-4daf-8bd8-3275386288c5","Code_486","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"112d94a0-d01c-4a47-aed8-81104436e283","Code_487","http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","Code"
"fc9737ec-578d-44b8-8775-4a7e34e75c01","Code_488","http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","Code"
"a60fae8b-73a2-40b4-b2ed-9e1c0d202404","Code_489","http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","Code"
"9b39091f-92b9-4d85-b1e6-1e3fb73455d7","Code_490","http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code"
"0a0e4d7f-ff87-4adc-b9c5-b81e3f3fcc2b","Code_491","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"a766ba7d-566b-4c00-8c89-c8165ae01685","Code_492","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"8e504c24-f80c-4711-818b-693c3315cbaf","Code_493","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"406d4d68-b72b-4196-96f4-25ad7b3b8fdc","Code_494","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"39c5cec3-0229-4775-aedb-4e57670f5a90","Code_495","http://www.cdisc.org","C64432","ALP","2023-12-15","Code"
"eb009222-81fd-4888-b2ef-bcfd7c40b188","Code_496","http://www.cdisc.org","C64467","AST","2023-12-15","Code"
"031ce34a-322e-4024-9c9f-826d0b019f22","Code_497","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"01b15cd1-884e-4ced-8976-90744f6eff94","Code_498","http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","Code"
"4a1aa3e7-757e-4284-bc4c-fc7d0a078bee","Code_499","http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","Code"
"21e9b033-fb10-41e7-b692-c289a860a463","Code_500","http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","Code"
"8625c2ff-e1fc-4f77-b81b-0812f32af672","Code_501","http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","Code"
"a44f1720-93fb-410a-8b20-77ed0d18f3bc","Code_502","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"c3f4cecb-8210-49fa-af83-0bd3921ea458","Code_503","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"1e9b33dc-257e-4e6a-ad60-06bd844c5ce3","Code_504","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"c46846fd-0f37-493e-b30e-5b2ce189a82a","Code_505","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"9fd2fb03-f533-4fad-ad06-a6718c4223ac","Code_506","http://www.cdisc.org","C64467","AST","2023-12-15","Code"
"fa167afa-f7b9-40e2-82ce-aaf173f56345","Code_507","http://www.cdisc.org","C64547","CREAT","2023-12-15","Code"
"9673fe77-c18d-4a82-b0af-4a4f710c45fc","Code_508","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"042dc5a7-0687-47d1-87de-47b0bc457b13","Code_509","http://www.cdisc.org","C67015","Milligram per Deciliter","2023-12-15","Code"
"5555a744-0470-47ef-a96e-29e6c12821d2","Code_510","http://www.cdisc.org","C64572","Microgram per Milliliter","2023-12-15","Code"
"1192f51a-5a0c-451d-916e-690153425d66","Code_511","http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","Code"
"8c3609a5-77d2-403d-99d6-fdf92011dee4","Code_512","http://www.cdisc.org","C48508","Micromole per Liter","2023-12-15","Code"
"30399ea8-d656-4d38-b07b-7fbcdad5313f","Code_513","http://www.cdisc.org","C48207","Unit of Concentration","2023-12-15","Code"
"3ea747d5-fddb-4b30-a869-58933d9bc46b","Code_514","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"40893c12-ad1b-4cb2-9e5e-09cbd53d82c8","Code_515","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"72b81ad9-9bdf-4ada-890b-99115bc5dc8b","Code_516","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"737f71c1-7d3e-4090-b970-8703d1552267","Code_517","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"2937133f-93bb-4b29-8432-9958e6152cbd","Code_518","http://www.cdisc.org","C64547","CREAT","2023-12-15","Code"
"69f304e0-9dc1-4206-8d5b-5fafd3b525ba","Code_519","http://www.cdisc.org","C64853","K","2023-12-15","Code"
"e217c755-3345-4f2c-8fbe-92ff8f49e33e","Code_520","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"ca391a77-808d-491b-971e-e44e2e0c0e45","Code_521","http://www.cdisc.org","C67474","Milliequivalent per Liter","2023-12-15","Code"
"c5031159-cfdc-431d-bb20-92c08c177c47","Code_522","http://www.cdisc.org","C67473","Milliequivalent per Deciliter","2023-12-15","Code"
"f98337f6-d55f-4ab6-a97c-cd38183fc501","Code_523","http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","Code"
"32302652-e718-4c00-a3c3-5435129188e3","Code_524","http://www.cdisc.org","C64567","Molarity Unit","2023-12-15","Code"
"c18f4e71-c9fb-4518-902c-7215b39b1689","Code_525","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"83eb12ba-2dee-42d4-b223-b1b655ad3564","Code_526","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"2b4bdf39-915d-4ea1-b212-db8effbc0350","Code_527","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"6d9b7879-49ae-4055-ba9d-430c649aa2e5","Code_528","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"7e636fc1-fda1-4a29-815c-20b437e668b3","Code_529","http://www.cdisc.org","C64853","K","2023-12-15","Code"
"4e96cb20-0ab3-460e-806e-68aa6130466d","Code_530","http://www.cdisc.org","C64809","SODIUM","2023-12-15","Code"
"63873b20-8d8c-4dee-af92-9c65746ee817","Code_531","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"6b866e16-48b9-4267-8ff3-62095e6dd3a9","Code_532","http://www.cdisc.org","C67474","Milliequivalent per Liter","2023-12-15","Code"
"cb52fceb-9bfd-4150-b9e1-5960e45ea79d","Code_533","http://www.cdisc.org","C67473","Milliequivalent per Deciliter","2023-12-15","Code"
"0de874db-7b40-403b-816b-e1368c524537","Code_534","http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","Code"
"d00b261c-6118-4e90-9060-b1a85aef0946","Code_535","http://www.cdisc.org","C64567","Molarity Unit","2023-12-15","Code"
"43abd802-6c58-4763-a515-f7d58de1a202","Code_536","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"98e168e0-3e41-49c8-a40e-39af99f2d5b2","Code_537","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"5e237b5f-0603-4f15-91b8-e24b0626d342","Code_538","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"31cf6b6d-61f7-4997-85ba-93f932f14487","Code_539","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"ece7e1a0-deda-4e33-9e9d-a0a9ca6b7e36","Code_540","http://www.cdisc.org","C64809","SODIUM","2023-12-15","Code"
"eb5411bc-fa29-439d-8813-e08d18b8b073","Code_541","http://www.cdisc.org","C64849","HBA1C","2023-12-15","Code"
"4aa936f3-0518-43f1-b454-c853d6ca754b","Code_542","http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","Code"
"996f3090-80af-42d7-bd9b-9b47a0677eff","Code_543","http://www.cdisc.org","C64783","Gram per Deciliter","2023-12-15","Code"
"79f00039-7ddb-4557-97d3-f87c72743085","Code_544","http://www.cdisc.org","No Concept Code","LBORRESU","2023-12-15","Code"
"7c3836d2-8d21-4f84-8e7d-cd7956c2fccb","Code_545","http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","Code"
"20e0c612-4629-4ab7-a332-75d0bf93e252","Code_546","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"bfd39365-4a20-4ce9-b693-81fbf0c77815","Code_547","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"816ccbcf-6811-4f5a-bfaa-950e7f0e17dc","Code_548","http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","Code"
"54f7cc91-ba20-4cf5-a296-ee273b7edab5","Code_549","http://www.cdisc.org","C64849","HBA1C","2023-12-15","Code"
"7e0bd426-5864-42ce-93b5-c35151552381","Code_145","http://www.cdisc.org","C78541","Adverse Event Verbatim Description","2023-12-15","Code"
"a8f12c15-fbcd-46a9-9a58-79d9f2eba105","Code_146","http://www.cdisc.org","C83344","Adverse Event Dictionary Derived Term","2023-12-15","Code"
"a89a0cbb-448a-4f8f-a622-e51e879ae035","Code_147","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"8cc4ba97-96f8-4c53-a790-de4884a4284f","Code_148","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"2e34056f-86bb-44c4-9316-2bbccea58f87","Code_149","http://www.cdisc.org","C87840","Adverse Event Pre-specified","2023-12-15","Code"
"ef9e48b5-15fc-4a68-9e4f-94ef1226c13e","Code_150","http://www.cdisc.org","C83205","Adverse Event Location","2023-12-15","Code"
"532c4575-1321-478e-a207-02ca33bda465","Code_151","http://www.cdisc.org","C53253","Severity of Adverse Event","2023-12-15","Code"
"dfeb02b8-cd9e-4162-8c63-8efdbcbeb8c9","Code_152","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"9cdbbd55-16c3-4fcf-9451-38b10b100b2f","Code_153","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"ab985c3f-ea57-4736-8ccd-3cd273d2d2ea","Code_154","http://www.cdisc.org","C53252","Seriousness of Adverse Event","2023-12-15","Code"
"55dd72b9-6b98-4c45-8d81-b432fe65d683","Code_155","http://www.cdisc.org","C83013","Adverse Event Action Taken with Study Treatment","2023-12-15","Code"
"153edca4-2f3a-4a0a-bd9f-11a9a5dac6ca","Code_156","http://www.cdisc.org","C83109","Other Actions taken in Response to Adverse Event","2023-12-15","Code"
"079ca0ce-c4d6-4a16-be98-c6f9b158701f","Code_157","http://www.cdisc.org","C41358","Adverse Event Attribution to Product or Procedure","2023-12-15","Code"
"9be303e5-96a7-4b11-a590-54134838fc51","Code_158","http://www.cdisc.org","C83210","Adverse Event Relationship to Non Study Treatment","2023-12-15","Code"
"34931490-0adb-4898-aed0-152d77da750a","Code_159","http://www.cdisc.org","C83208","Adverse Event Pattern","2023-12-15","Code"
"1b76f462-1291-4bdf-b7f1-1bcea37e472d","Code_160","http://www.cdisc.org","C49489","Adverse Event Outcome","2023-12-15","Code"
"ba34ab14-fd4f-4c7a-ac32-8462fdb78ffd","Code_161","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"0a204468-20f3-4f5f-878a-0b1c7f2d0d76","Code_162","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"93fd9f43-70ae-415f-b8fd-080f5167ee3c","Code_163","http://www.cdisc.org","C83211","Adverse Event Involves Cancer","2023-12-15","Code"
"c4ade042-eb45-44fa-acdb-ac26930bfc76","Code_164","http://www.cdisc.org","C49487","No","2023-12-15","Code"
"95742df0-0518-47a6-90dd-b833cae02727","Code_165","http://www.cdisc.org","C49488","Yes","2023-12-15","Code"
"0a0155fe-fbbe-4390-9337-8844dfc362b8","Code_166","http://www.cdisc.org","C83117","Adverse Event Seriousness Due to Congenital Anomaly","2023-12-15","Code"
"f6ee946f-5471-4947-85b6-912bf1d36e43","Code_167","http://www.cdisc.org","C49487","No","2023-12-15","Code"
