"codeSystemVersion","id","instanceType","decode","code","uuid:ID","codeSystem"
"","Code_280","Code","Unit of Temperature","C44276","84c63aaa-67d8-43b9-9180-307483d8c598","NCI Thesaurus"
"","Code_281","Code","Vital Signs Location","C83088","f7471df4-d569-4e45-99ed-67ceeb954a77","NCI Thesaurus"
"","Code_277","Code","Body Temperature","C174446","5709a24c-fe40-4afd-96bc-9953e4f1cd27","NCI Thesaurus"
"","Code_283","Code","Vital Signs Result","C173522","9ef8e50a-2d77-44e7-9aa3-1c7539d1352b","NCI Thesaurus"
"2023-09-29","Code_284","Code","Kilogram","C28252","f9252dfd-05e9-4d65-adc5-44cdcf74dc20","http://www.cdisc.org"
"2023-09-29","Code_285","Code","Gram","C48155","c4f2b598-dcf2-4fcd-88ee-b464eebde1b1","http://www.cdisc.org"
"2023-09-29","Code_286","Code","Pound","C48531","d72a0146-b674-4ac1-9c7e-7b5e1fcd907e","http://www.cdisc.org"
"","Code_287","Code","Unit of Weight","C48208","23e3fa70-295f-4189-b84a-4faf07432db8","NCI Thesaurus"
"","Code_282","Code","Body Weight","C81328","af9ab94c-6284-4a74-9e24-0e28d534af88","NCI Thesaurus"
"","Code_289","Code","Vital Signs Result","C173522","37507088-7118-4b66-b8a1-f3a968358e86","NCI Thesaurus"
"2023-09-29","Code_290","Code","Centimeter","C49668","5d1618e2-30d5-4a24-95b4-58bae52a0a4b","http://www.cdisc.org"
"2023-09-29","Code_291","Code","Inch","C48500","f0b364be-5191-47fd-910d-53beac9f19ad","http://www.cdisc.org"
"2023-09-29","Code_292","Code","Millimeter","C28251","527616de-4ae3-4306-b7fc-122da9308776","http://www.cdisc.org"
"2023-09-29","Code_293","Code","Meter","C41139","f649dc06-82a7-418b-80e9-2ab0c6981b83","http://www.cdisc.org"
"","Code_294","Code","Unit of Height","C168688","9d374a26-c42c-48b1-b10a-e84be157aa99","NCI Thesaurus"
"","Code_288","Code","Body Height","C164634","f9c1bc4c-40d7-43fb-95c5-5ef6e8286374","NCI Thesaurus"
"","Code_296","Code","Laboratory Test Result","C36292","33d518ff-941d-46f4-af13-ad07f1d1b529","NCI Thesaurus"
"","Code_297","Code","Laboratory Test Fasting Status","C83309","d109d81b-ab97-425b-b140-6376b0a5369f","NCI Thesaurus"
"","Code_298","Code","Unit of Catalytic Activity Concentration","C67365","1b12c5be-0af8-4698-8b66-47cb948c027f","NCI Thesaurus"
"","Code_299","Code","Biospecimen Type","C70713","16a3928b-3f9e-4aa2-aa27-caa9ac809ec8","NCI Thesaurus"
"","Code_295","Code","Alanine Aminotransferase Measurement","C64433","c1a252c4-c0cb-404b-ac13-144a3e19a602","NCI Thesaurus"
"","Code_301","Code","Laboratory Test Result","C36292","9dd7fc2c-e87c-4560-90e9-b63608ae9952","NCI Thesaurus"
"","Code_302","Code","Laboratory Test Fasting Status","C83309","af3abeab-de75-4865-a634-e870ed344871","NCI Thesaurus"
"","Code_303","Code","Unit of Concentration","C48207","1628619b-241e-4214-b9d1-089a762093e5","NCI Thesaurus"
"","Code_304","Code","Biospecimen Type","C70713","142f3068-1cae-4bcf-901b-2a3ee51d6b5c","NCI Thesaurus"
"","Code_300","Code","Albumin Measurement","C64431","140212fe-898b-4d5a-bb14-15e9ec65e173","NCI Thesaurus"
"","Code_306","Code","Laboratory Test Result","C36292","03f2e956-ead3-499b-ae5e-6f349f8d6d51","NCI Thesaurus"
"","Code_307","Code","Laboratory Test Fasting Status","C83309","f457ce09-8d83-4203-a7dc-553a94a3b72c","NCI Thesaurus"
"","Code_308","Code","Unit of Catalytic Activity Concentration","C67365","1e65b7ad-1abe-41fa-bdea-bca59c68adb1","NCI Thesaurus"
"","Code_309","Code","Biospecimen Type","C70713","0b2a4a67-fd83-465f-995b-7770f095ee54","NCI Thesaurus"
"","Code_305","Code","Alkaline Phosphatase Measurement","C64432","bff906c7-1058-43e7-a6a2-42395a9571ca","NCI Thesaurus"
"","Code_311","Code","Laboratory Test Result","C36292","20b6963d-5b04-4656-8a0c-e86b51407280","NCI Thesaurus"
"","Code_312","Code","Laboratory Test Fasting Status","C83309","c3522537-2811-4450-9ce2-ca3db15b1b07","NCI Thesaurus"
"","Code_313","Code","Unit of Catalytic Activity Concentration","C67365","35fb1f17-359c-4846-b239-bf9f00bcb560","NCI Thesaurus"
"","Code_314","Code","Biospecimen Type","C70713","7733432e-6475-4763-8ba3-e5f1bb1d7702","NCI Thesaurus"
"","Code_310","Code","Aspartate Aminotransferase Measurement","C64467","529686b5-3644-4199-9505-e9b458a9d43e","NCI Thesaurus"
"","Code_316","Code","Laboratory Test Result","C36292","1bc56748-6308-4eb0-afc8-320b209919b9","NCI Thesaurus"
"","Code_317","Code","Laboratory Test Fasting Status","C83309","130f6070-8ef5-4f2e-a76a-85e8073f8171","NCI Thesaurus"
"","Code_318","Code","Unit of Concentration","C48207","1355685d-3fb1-4438-8733-389a0595efe1","NCI Thesaurus"
"","Code_319","Code","Biospecimen Type","C70713","75ec4899-d1d9-4c6b-9ffc-5751d05f39b2","NCI Thesaurus"
"","Code_315","Code","Creatinine Measurement","C64547","78b56b50-002e-4e7c-b14b-2f2b2d9a79de","NCI Thesaurus"
"","Code_321","Code","Laboratory Test Result","C36292","3b8c0737-cf31-4c82-95f7-cece25025e7e","NCI Thesaurus"
"","Code_322","Code","Laboratory Test Fasting Status","C83309","280c7197-761f-4b63-a35c-c5c6f3d3964b","NCI Thesaurus"
"","Code_323","Code","Molarity Unit","C64567","a753b3e7-9393-4dc4-8041-f8ec44ce2744","NCI Thesaurus"
"","Code_324","Code","Biospecimen Type","C70713","3357ff68-3b15-4380-abde-a1a87a6bb5ae","NCI Thesaurus"
"","Code_320","Code","Potassium Measurement","C64853","13ebd18f-1bf1-49d8-8a39-d30a5f4d9599","NCI Thesaurus"
"","Code_326","Code","Laboratory Test Result","C36292","fcc8045d-71ba-4d4f-a5e7-2eaa3459044d","NCI Thesaurus"
"","Code_327","Code","Laboratory Test Fasting Status","C83309","e1e8af98-6529-4844-b16d-b0c20f4e0401","NCI Thesaurus"
"","Code_328","Code","Molarity Unit","C64567","bfbb5f91-96c2-4aef-a32a-38013ddd959f","NCI Thesaurus"
"","Code_329","Code","Biospecimen Type","C70713","954c1877-7374-40d4-bc8b-a4386ff7863b","NCI Thesaurus"
"","Code_325","Code","Sodium Measurement","C64809","fc0fb7e9-36a9-4a4f-b00c-fccbae0d646d","NCI Thesaurus"
"","Code_145","Code","Adverse Event Verbatim Description","C78541","c0ad7c28-c9f0-44a9-bf6e-72df9c2c1502","NCI Thesaurus"
"","Code_146","Code","Adverse Event Dictionary Derived Term","C83344","895efb5e-4c8f-43fd-ae00-11ce7865648d","NCI Thesaurus"
"","Code_147","Code","Adverse Event Category","C83198","5aedfa22-04b6-41d6-8371-553bbe7ba03b","NCI Thesaurus"
"","Code_148","Code","Adverse Event Subcategory","C83212","ae5c6445-3241-42a7-9eb9-496f12a6e89f","NCI Thesaurus"
"","Code_149","Code","Adverse Event Pre-specified","C87840","f506958f-357c-4c6c-bc08-cd7ba9ed3f6a","NCI Thesaurus"
"","Code_150","Code","Severity of Adverse Event","C53253","819e6512-7b83-45a4-bf35-8dfa797f228c","NCI Thesaurus"
"","Code_151","Code","Adverse Event Toxicity Grade","C78605","9fcee2d8-bc78-46c9-bf66-2694b11db0bd","NCI Thesaurus"
"","Code_152","Code","Seriousness of Adverse Event","C53252","a127413d-9b36-4a68-a13a-c2021fd81ab1","NCI Thesaurus"
"","Code_153","Code","Adverse Event Action Taken with Study Treatment","C83013","308a9169-d317-49b9-a8bc-ff68a4263697","NCI Thesaurus"
"","Code_154","Code","Adverse Event Attribution to Product or Procedure","C41358","6aa0dbce-b7bd-4663-ad60-7ff3bdd6db94","NCI Thesaurus"
"2023-09-29","Code_155","Code","Intermittent","C71325","464211c1-ff14-4fa4-be54-3f89ccc6270c","http://www.cdisc.org"
"","Code_156","Code","Adverse Event Pattern","C83208","9c61e48f-3116-41ef-bf92-f5697989e56f","NCI Thesaurus"
"","Code_157","Code","Adverse Event Outcome","C49489","be98a7ec-60e0-46f6-84e1-bb5d705ee04c","NCI Thesaurus"
"","Code_158","Code","Adverse Event Start Date Time","C83215","150eba52-00e0-44ac-8474-a9a548ca3991","NCI Thesaurus"
"","Code_159","Code","Adverse Event End Date Time","C83201","c5c17e5c-f9a2-412e-8a62-04cf36d3ef13","NCI Thesaurus"
"","Code_144","Code","Adverse Event","C41331","2d47d127-e081-499b-af48-65a19dfce1d0","NCI Thesaurus"
"","Code_161","Code","Vital Signs Result","C173522","e5a6dfad-9811-4436-8fbe-1bea7e1cba04","NCI Thesaurus"
"2023-09-29","Code_162","Code","Pascal","C42547","ed63e29c-ab1c-4617-9d3e-36b727da6413","http://www.cdisc.org"
"","Code_163","Code","Unit of Pressure","C49669","2e1d122f-a5f3-48e2-b132-120672e25b7e","NCI Thesaurus"
"","Code_164","Code","Vital Signs Location","C83088","d4bdea39-2588-4dc5-bea0-0b06e0e14535","NCI Thesaurus"
"","Code_165","Code","Vital Signs Laterality","C123975","6eebee88-6441-4ec6-9e00-10f0d0f4aa5b","NCI Thesaurus"
"","Code_166","Code","Test Method","C82535","85f84a16-a873-4e2a-b9b5-6df190195d44","NCI Thesaurus"
"","Code_167","Code","Vital Signs Position","C83114","2ef2ea5e-a6e8-4ff3-b49f-efcb3da85fa6","NCI Thesaurus"
"","Code_160","Code","Systolic Blood Pressure","C25298","e028d724-9ac1-44ad-971d-dcaee372336e","NCI Thesaurus"
"","Code_169","Code","Vital Signs Result","C173522","3dd11dc5-02b1-4c01-a65f-01a645efe616","NCI Thesaurus"
"2023-09-29","Code_170","Code","Pascal","C42547","790ea08b-9954-4ad8-9c2d-417da291f351","http://www.cdisc.org"
"","Code_171","Code","Unit of Pressure","C49669","7e0ccc7a-3e9e-46ed-959d-e173a88fdbfa","NCI Thesaurus"
"","Code_172","Code","Vital Signs Location","C83088","b7b583eb-eb9c-45f6-92db-9bee56c2477e","NCI Thesaurus"
"","Code_173","Code","Vital Signs Laterality","C123975","607625d8-01f2-44af-bbdd-d30311c865a7","NCI Thesaurus"
"","Code_174","Code","Test Method","C82535","b3f49eef-3e98-40b9-83e1-5b68ec8cd5eb","NCI Thesaurus"
"","Code_175","Code","Vital Signs Position","C83114","088bc7fb-cfdb-449d-a220-431b1be7b6ff","NCI Thesaurus"
"","Code_168","Code","Diastolic Blood Pressure","C25299","97be4c74-68e2-482e-9821-9015668d0160","NCI Thesaurus"
"","Code_177","Code","Vital Signs Result","C173522","71de76e6-efea-403e-b92e-01be035fe1fa","NCI Thesaurus"
"2023-09-29","Code_178","Code","Kelvin","C42537","e3cb6ae5-be96-45d6-b5d1-092d97739f12","http://www.cdisc.org"
"","Code_179","Code","Unit of Temperature","C44276","ad779ec4-1ca9-44bd-bcfb-6c45a8c44b7b","NCI Thesaurus"
"","Code_180","Code","Vital Signs Location","C83088","3aadc2cd-c6e8-4bc4-87d7-35029e23bbcd","NCI Thesaurus"
"","Code_176","Code","Body Temperature","C174446","b4212df3-bc72-410b-aade-86e0cbd0a075","NCI Thesaurus"
"","Code_182","Code","Vital Signs Result","C173522","d2d0acab-f9b6-4d2d-949e-e14c00814d4b","NCI Thesaurus"
"2023-09-29","Code_183","Code","Kilogram","C28252","a00f781c-ee61-4c32-acbc-a9f9c7088ec9","http://www.cdisc.org"
"2023-09-29","Code_184","Code","Gram","C48155","18bfe4da-3ca1-47b3-ba4b-fd14f66400e1","http://www.cdisc.org"
"2023-09-29","Code_185","Code","Pound","C48531","d864eeef-ea46-49b4-9117-63d1fd6f114e","http://www.cdisc.org"
"","Code_186","Code","Unit of Weight","C48208","a155128c-40ef-4ba9-9867-dda9186bfaa4","NCI Thesaurus"
"","Code_181","Code","Body Weight","C81328","85546fac-c3f5-4adb-9aae-442f5b462090","NCI Thesaurus"
"","Code_188","Code","Vital Signs Result","C173522","9c95df37-51dc-4913-ad7d-2bc2425075a9","NCI Thesaurus"
"2023-09-29","Code_189","Code","Centimeter","C49668","0a26e001-7726-455c-bdf9-e39d19505a02","http://www.cdisc.org"
"2023-09-29","Code_190","Code","Inch","C48500","5cb9039a-c557-48f1-9904-c70aca8ff839","http://www.cdisc.org"
"2023-09-29","Code_191","Code","Millimeter","C28251","2e3cfe4e-d582-40f4-9c03-8573fb38edab","http://www.cdisc.org"
"2023-09-29","Code_192","Code","Meter","C41139","6bce4e01-92b6-4e6e-8f36-b8f54138fe73","http://www.cdisc.org"
"","Code_193","Code","Unit of Height","C168688","770000aa-5c36-4fd4-837c-c23f76b2e7f6","NCI Thesaurus"
"","Code_187","Code","Body Height","C164634","d544ba61-14a8-43c7-a92c-9e664266904a","NCI Thesaurus"
"","Code_195","Code","Laboratory Test Result","C36292","31f088d8-d5cb-4cf1-b860-dab480eaf16f","NCI Thesaurus"
"","Code_196","Code","Laboratory Test Fasting Status","C83309","53ea9bd1-bf0b-4d19-bec6-3713e51edc78","NCI Thesaurus"
"","Code_197","Code","Unit of Catalytic Activity Concentration","C67365","3d8d3daa-e92b-4adf-8fbb-efced07115fe","NCI Thesaurus"
"","Code_198","Code","Biospecimen Type","C70713","4ab83fdf-f76a-4efd-b341-565f53518457","NCI Thesaurus"
"","Code_194","Code","Alanine Aminotransferase Measurement","C64433","1c0974aa-93d4-4ed3-9278-35b77b5721a7","NCI Thesaurus"
"","Code_200","Code","Laboratory Test Result","C36292","c5ffd618-9c47-4536-bd52-c6e1189cf6f5","NCI Thesaurus"
"","Code_201","Code","Laboratory Test Fasting Status","C83309","6058cb77-1203-4596-9b74-6dc7b538053b","NCI Thesaurus"
"","Code_202","Code","Unit of Concentration","C48207","23c79e60-5748-4887-9f30-399585e616b7","NCI Thesaurus"
"","Code_203","Code","Biospecimen Type","C70713","f07670d8-f94d-4c68-9b6e-6a184ecc4406","NCI Thesaurus"
"","Code_199","Code","Albumin Measurement","C64431","7e5eef62-ba5b-412e-ac4e-e9c73570a905","NCI Thesaurus"
"","Code_205","Code","Laboratory Test Result","C36292","81d1ec46-0562-4672-87cf-c7d4447190cb","NCI Thesaurus"
"","Code_206","Code","Laboratory Test Fasting Status","C83309","5e5048ec-432b-4da6-8d48-e21f943d3954","NCI Thesaurus"
"","Code_207","Code","Unit of Catalytic Activity Concentration","C67365","f8ff7dba-1eb7-4c68-8744-31d51867f0a3","NCI Thesaurus"
"","Code_208","Code","Biospecimen Type","C70713","e6ae7747-5f0e-44c0-bb3a-efb7fcad6e4a","NCI Thesaurus"
"","Code_204","Code","Alkaline Phosphatase Measurement","C64432","7c530b34-e1ba-4c0c-b876-fc48475c8a5b","NCI Thesaurus"
"","Code_210","Code","Laboratory Test Result","C36292","9792b78b-5bc2-423a-9669-1685cf325109","NCI Thesaurus"
"","Code_211","Code","Laboratory Test Fasting Status","C83309","744be498-4328-4d2d-9760-bd9d697deeea","NCI Thesaurus"
"","Code_212","Code","Unit of Catalytic Activity Concentration","C67365","e4097dd1-6809-43a3-9b9c-b868fddbc10f","NCI Thesaurus"
"","Code_213","Code","Biospecimen Type","C70713","4740378d-000b-49e8-bc9f-9e8ffb902a79","NCI Thesaurus"
"","Code_209","Code","Aspartate Aminotransferase Measurement","C64467","012249a5-1e19-4b2d-97c1-d423e8d05cfa","NCI Thesaurus"
"","Code_215","Code","Laboratory Test Result","C36292","9df75d1a-8259-4e59-8ccb-d638e85a2d62","NCI Thesaurus"
"","Code_216","Code","Laboratory Test Fasting Status","C83309","7b3ff211-2465-477e-b4ea-d3df553f7f61","NCI Thesaurus"
"","Code_217","Code","Unit of Concentration","C48207","d22d1d8c-14e1-453b-8e25-f207e2bf53f8","NCI Thesaurus"
"","Code_218","Code","Biospecimen Type","C70713","92efadaf-5b64-446d-a8c8-57f416afb12f","NCI Thesaurus"
"","Code_214","Code","Creatinine Measurement","C64547","69a0abdb-76ae-407d-82a5-677f8c4f995d","NCI Thesaurus"
"","Code_220","Code","Laboratory Test Result","C36292","0f810d8d-7c09-4b71-8562-9e73354e2bcb","NCI Thesaurus"
"","Code_221","Code","Laboratory Test Fasting Status","C83309","406d6927-8923-4571-abf4-4a25d632d3ee","NCI Thesaurus"
"","Code_222","Code","Molarity Unit","C64567","668139e5-e398-408e-aa3e-3e04f84b0255","NCI Thesaurus"
"","Code_223","Code","Biospecimen Type","C70713","a082b561-cdb7-4ac6-bd81-9543d7a35158","NCI Thesaurus"
"","Code_219","Code","Potassium Measurement","C64853","fee1f23c-abb6-4922-857a-637a0886e49b","NCI Thesaurus"
"","Code_225","Code","Laboratory Test Result","C36292","f98b3f93-9f86-4b51-820b-19d7cdd774d5","NCI Thesaurus"
"","Code_226","Code","Laboratory Test Fasting Status","C83309","e82f9c4d-1da0-48c2-a2be-f6ad4a417156","NCI Thesaurus"
"","Code_227","Code","Molarity Unit","C64567","b8c4fe6f-3fc5-4e62-be04-02af1a00b87f","NCI Thesaurus"
"","Code_228","Code","Biospecimen Type","C70713","886b2938-9823-45b2-861b-2da0dc175acc","NCI Thesaurus"
"","Code_224","Code","Sodium Measurement","C64809","883f3473-bd8c-4a55-9778-c2490bc49d58","NCI Thesaurus"
"","Code_230","Code","Vital Signs Result","C173522","9ea1cb29-7d50-4e88-ae5f-21c47abffee5","NCI Thesaurus"
"2023-09-29","Code_231","Code","Pascal","C42547","d9c8bb6f-3574-4560-842d-978ee097b01c","http://www.cdisc.org"
"","Code_232","Code","Unit of Pressure","C49669","312b3a3b-def7-43ff-ad45-f06b4909aef3","NCI Thesaurus"
"","Code_233","Code","Vital Signs Location","C83088","facbd4d2-ea5b-4857-be30-0d0956092716","NCI Thesaurus"
"","Code_234","Code","Vital Signs Laterality","C123975","8b46a60b-7492-463c-b8dc-e2637d7ad725","NCI Thesaurus"
"","Code_235","Code","Test Method","C82535","f18438c0-e264-47ca-bfcf-6c0ab35380b2","NCI Thesaurus"
"","Code_236","Code","Vital Signs Position","C83114","10fc9485-c33b-4022-a073-c3fd4d0475ee","NCI Thesaurus"
"","Code_229","Code","Systolic Blood Pressure","C25298","e6bc36f4-770f-4f71-8196-57267896d9d9","NCI Thesaurus"
"","Code_238","Code","Vital Signs Result","C173522","642014f3-2624-4a7d-a19e-fab5bd8968d6","NCI Thesaurus"
"2023-09-29","Code_239","Code","Pascal","C42547","77d2ac42-fa44-437d-a8c9-8bac425eee1f","http://www.cdisc.org"
"","Code_240","Code","Unit of Pressure","C49669","3185dd8f-f782-480c-8c22-71925866b068","NCI Thesaurus"
"","Code_241","Code","Vital Signs Location","C83088","adf796f0-c633-4fba-a45a-24bfa5101def","NCI Thesaurus"
"","Code_242","Code","Vital Signs Laterality","C123975","3ad82b96-f705-4b33-8c5b-d9964d2da018","NCI Thesaurus"
"","Code_243","Code","Test Method","C82535","29ad8eaf-7cd2-4cb9-b964-8d75cce517b7","NCI Thesaurus"
"","Code_244","Code","Vital Signs Position","C83114","70d539b8-d592-41d1-9e6e-4f7490521de9","NCI Thesaurus"
"","Code_237","Code","Diastolic Blood Pressure","C25299","fe832927-df85-4356-8a9c-53ebf5213789","NCI Thesaurus"
"","Code_246","Code","Vital Signs Result","C173522","8613b9bc-4b6b-436f-a20f-45ff03e0545a","NCI Thesaurus"
