"instanceType","id","code","decode","uuid:ID","codeSystemVersion","codeSystem"
"Code","Code_111","C171537","Telephone Call","f216cc03-037a-4c50-b5bb-218f22f3955e","2023-09-29","http://www.cdisc.org"
"Code","Code_112","C25716","Visit","c6306788-24f0-40fe-acb2-bf1ad4ac40a8","2023-09-29","http://www.cdisc.org"
"Code","Code_113","C51282","Clinic","a025f2d7-256f-4d28-a0ab-3a3c6099b626","2023-09-29","http://www.cdisc.org"
"Code","Code_114","C175574","In Person","08b8c197-27dc-4f86-a1cc-7f6c4ffeba4a","2023-09-29","http://www.cdisc.org"
"Code","Code_115","C171537","Telephone Call","96326f30-25ce-4bad-9a21-f53a3055aa76","2023-09-29","http://www.cdisc.org"
"Code","Code_116","C25716","Visit","51186412-3c79-4ed0-be2f-68961dd7caa8","2023-09-29","http://www.cdisc.org"
"Code","Code_117","C51282","Clinic","d1fcc56b-8a9c-48ad-9859-c72ff0221e87","2023-09-29","http://www.cdisc.org"
"Code","Code_118","C175574","In Person","dbede2e7-53ab-4072-a78c-093ed32cb301","2023-09-29","http://www.cdisc.org"
"Code","Code_119","C25716","Visit","7b84ab3f-6c38-4159-a4f2-371db3c7bd6b","2023-09-29","http://www.cdisc.org"
"Code","Code_120","C51282","Clinic","2a1f6a72-1383-47a9-af85-2eef606b9825","2023-09-29","http://www.cdisc.org"
"Code","Code_121","C175574","In Person","43c8957e-1e73-4ad1-a654-1c3fdc348956","2023-09-29","http://www.cdisc.org"
"Code","Code_79","383371000119108","CT of head without contrast","1a452ff8-b47e-4141-af97-b50a79e18b3a","January 31, 2018","SNOMED"
"Code","Code_80","123","Subject Supine","31daa3fa-cc8c-43a5-9b61-a8b2aa70e3a1","12","SPONSOR"
"Code","Code_81","124","Subject Standing","499bcd67-b0d1-4f44-a486-9ecb4e866e57","12","SPONSOR"
"Code","Code_278","C173522","Vital Signs Result","018c0d7f-9293-499e-94fa-21f9c42c518a","","NCI Thesaurus"
"Code","Code_279","C42537","Kelvin","9516723b-6419-45b4-a5ae-9714d8a815f6","2023-09-29","http://www.cdisc.org"
"Code","Code_280","C44276","Unit of Temperature","cb29403e-e361-47f9-a513-00273b0cccac","","NCI Thesaurus"
"Code","Code_281","C83088","Vital Signs Location","a8288d1e-7c88-4e28-983b-4722e54d91c9","","NCI Thesaurus"
"Code","Code_277","C174446","Body Temperature","f6af6742-738e-4d82-97bf-34ce8a16efcd","","NCI Thesaurus"
"Code","Code_283","C173522","Vital Signs Result","7ef93e36-1cb8-48fa-8c1f-de58dcf1ba23","","NCI Thesaurus"
"Code","Code_284","C28252","Kilogram","eda938be-7b31-427e-a8d9-e196988a7388","2023-09-29","http://www.cdisc.org"
"Code","Code_285","C48155","Gram","8453cb94-52c8-43cd-a897-b45f849f7d29","2023-09-29","http://www.cdisc.org"
"Code","Code_286","C48531","Pound","b6a55e45-51a7-40a3-8f4d-7713f80cb38a","2023-09-29","http://www.cdisc.org"
"Code","Code_287","C48208","Unit of Weight","529bb4ed-f00e-4937-b7e9-f60f95b3e5bc","","NCI Thesaurus"
"Code","Code_282","C81328","Body Weight","640dde5c-a9fe-4798-ae6d-bc2ae96d45d5","","NCI Thesaurus"
"Code","Code_289","C173522","Vital Signs Result","7d186a33-f50b-4365-bc0e-18e610254bdb","","NCI Thesaurus"
"Code","Code_290","C49668","Centimeter","e58730dd-e66e-4826-8743-7468a5041181","2023-09-29","http://www.cdisc.org"
"Code","Code_291","C48500","Inch","0e5b3777-6a7e-40bc-a078-15d8fc3cffc7","2023-09-29","http://www.cdisc.org"
"Code","Code_292","C28251","Millimeter","46676961-ab7c-44e8-8b8d-126f7f37058e","2023-09-29","http://www.cdisc.org"
"Code","Code_293","C41139","Meter","25da992f-4576-4f29-8bce-7e4fce640155","2023-09-29","http://www.cdisc.org"
"Code","Code_294","C168688","Unit of Height","3c914d55-dfe8-4869-ba71-f6c2a77ec803","","NCI Thesaurus"
"Code","Code_288","C164634","Body Height","f6f8ef74-c9d7-4093-b2e2-f979774e5b4d","","NCI Thesaurus"
"Code","Code_296","C36292","Laboratory Test Result","5b5ae7db-5460-4b1c-beea-d036fbdb85bc","","NCI Thesaurus"
"Code","Code_297","C83309","Laboratory Test Fasting Status","443723a2-07ed-4ae6-86f6-500e74a59c5e","","NCI Thesaurus"
"Code","Code_298","C67365","Unit of Catalytic Activity Concentration","9b267477-2d25-4bd1-9e0a-57afe180f46d","","NCI Thesaurus"
"Code","Code_299","C70713","Biospecimen Type","d8762688-43ea-4ec4-a76e-d70cce6418ef","","NCI Thesaurus"
"Code","Code_295","C64433","Alanine Aminotransferase Measurement","4f54f85c-a14b-47c7-9c02-1221fda27d14","","NCI Thesaurus"
"Code","Code_301","C36292","Laboratory Test Result","3a9447a3-cd0d-4f49-9dfc-473af1781c35","","NCI Thesaurus"
"Code","Code_302","C83309","Laboratory Test Fasting Status","d8f8675f-82f7-4eed-807d-7fd139098c42","","NCI Thesaurus"
"Code","Code_303","C48207","Unit of Concentration","c788f218-a440-41d5-be35-f3966db4e591","","NCI Thesaurus"
"Code","Code_304","C70713","Biospecimen Type","75f6440a-1bcb-4615-91e2-64159e5a546e","","NCI Thesaurus"
"Code","Code_300","C64431","Albumin Measurement","d06c6f19-b9a5-48e5-a43b-da4a3cc593e3","","NCI Thesaurus"
"Code","Code_306","C36292","Laboratory Test Result","be07844a-af01-4a0a-bea3-9ecc7f8e4b57","","NCI Thesaurus"
"Code","Code_307","C83309","Laboratory Test Fasting Status","0f5701d9-50e0-4213-9716-1f268c41ee04","","NCI Thesaurus"
"Code","Code_308","C67365","Unit of Catalytic Activity Concentration","15e66aae-bab7-4ab1-87ef-f47a15e0a93a","","NCI Thesaurus"
"Code","Code_309","C70713","Biospecimen Type","87fad4b3-6b80-442c-bec2-27af0c835ef8","","NCI Thesaurus"
"Code","Code_305","C64432","Alkaline Phosphatase Measurement","e5b0fc4e-9657-4a08-88d8-64ebcccb8cf1","","NCI Thesaurus"
"Code","Code_311","C36292","Laboratory Test Result","57dcd5ee-cd17-43e3-8107-cfed3a0cec2c","","NCI Thesaurus"
"Code","Code_312","C83309","Laboratory Test Fasting Status","f93b9370-106e-416e-b80f-6880cc1c2417","","NCI Thesaurus"
"Code","Code_313","C67365","Unit of Catalytic Activity Concentration","80be4317-e66b-4c07-8438-3210b833bf2c","","NCI Thesaurus"
"Code","Code_314","C70713","Biospecimen Type","f8c35f4d-375f-4785-be28-5ad9bcf67cd1","","NCI Thesaurus"
"Code","Code_310","C64467","Aspartate Aminotransferase Measurement","f41cc12c-6e5e-4402-8d4f-ea73b72a7b74","","NCI Thesaurus"
"Code","Code_316","C36292","Laboratory Test Result","0b3cee1e-b40f-460c-b759-d1d54eea0891","","NCI Thesaurus"
"Code","Code_317","C83309","Laboratory Test Fasting Status","1a690249-a3f8-4c28-b1b6-3d32f399540d","","NCI Thesaurus"
"Code","Code_318","C48207","Unit of Concentration","06548fac-e98d-4802-81b5-8aa02dd4368b","","NCI Thesaurus"
"Code","Code_319","C70713","Biospecimen Type","ad8a0cab-2229-4a5a-b5eb-f71594e3a1bd","","NCI Thesaurus"
"Code","Code_315","C64547","Creatinine Measurement","27333a65-4aeb-4932-8075-88a587bf583a","","NCI Thesaurus"
"Code","Code_321","C36292","Laboratory Test Result","5ec0af5b-bef8-4ba9-bc7a-ccfddc38dae0","","NCI Thesaurus"
"Code","Code_322","C83309","Laboratory Test Fasting Status","fdede576-9129-4555-b9e9-cde5d9d69288","","NCI Thesaurus"
"Code","Code_323","C64567","Molarity Unit","7ec69067-4b60-46f3-8286-604fd91bfcec","","NCI Thesaurus"
"Code","Code_324","C70713","Biospecimen Type","784b98db-457d-4381-aa85-3d8557fc0657","","NCI Thesaurus"
"Code","Code_320","C64853","Potassium Measurement","9b7529b9-2f4d-4652-aa4b-2f8f43712917","","NCI Thesaurus"
"Code","Code_326","C36292","Laboratory Test Result","a2a9d467-8cbd-45ce-bb8e-d468567ee469","","NCI Thesaurus"
"Code","Code_327","C83309","Laboratory Test Fasting Status","4cd13189-65da-450d-8838-3648d554ed24","","NCI Thesaurus"
"Code","Code_328","C64567","Molarity Unit","4b9277dc-4abc-495c-b442-40726b61e0a2","","NCI Thesaurus"
"Code","Code_329","C70713","Biospecimen Type","6311d49d-2cc7-4204-8f23-7a9cd052c4ca","","NCI Thesaurus"
"Code","Code_325","C64809","Sodium Measurement","0ec76515-8c81-46a9-91f0-56ea730baf56","","NCI Thesaurus"
"Code","Code_145","C78541","Adverse Event Verbatim Description","4afb22bd-baa2-49a8-9e2a-8898cf09590b","","NCI Thesaurus"
"Code","Code_146","C83344","Adverse Event Dictionary Derived Term","d7b00049-523d-4124-93bd-b45083a7c012","","NCI Thesaurus"
"Code","Code_147","C83198","Adverse Event Category","da1b49e5-8ad6-416e-bb48-5be747833f3c","","NCI Thesaurus"
"Code","Code_148","C83212","Adverse Event Subcategory","8f886ce6-3d84-4be6-ade3-cf0de3012f44","","NCI Thesaurus"
"Code","Code_149","C87840","Adverse Event Pre-specified","5c2625c9-489d-497c-9417-0ddf5c888d27","","NCI Thesaurus"
"Code","Code_150","C53253","Severity of Adverse Event","31b9af2e-be9e-447f-9168-7772c07f417e","","NCI Thesaurus"
"Code","Code_151","C78605","Adverse Event Toxicity Grade","99882340-0ffd-410e-912f-eecb17b78c87","","NCI Thesaurus"
"Code","Code_152","C53252","Seriousness of Adverse Event","a4e00353-e8ad-4fb8-965b-c4b600d3c6a0","","NCI Thesaurus"
"Code","Code_153","C83013","Adverse Event Action Taken with Study Treatment","f90da85d-b127-48de-8502-7a921f16da18","","NCI Thesaurus"
"Code","Code_154","C41358","Adverse Event Attribution to Product or Procedure","5c0bef78-3c7f-4670-b7fb-48f83b77e02e","","NCI Thesaurus"
"Code","Code_155","C71325","Intermittent","4a8993c6-8386-4994-903c-8ea329849be1","2023-09-29","http://www.cdisc.org"
"Code","Code_156","C83208","Adverse Event Pattern","ea849d98-1c33-4b9b-b579-e5cf98226905","","NCI Thesaurus"
"Code","Code_157","C49489","Adverse Event Outcome","27d8b339-5c2b-4315-a7ab-a01a7ecd3250","","NCI Thesaurus"
"Code","Code_158","C83215","Adverse Event Start Date Time","28c04c67-9167-4141-b0d1-f9842e05d0d7","","NCI Thesaurus"
"Code","Code_159","C83201","Adverse Event End Date Time","6e8cad0d-cc57-46c7-a18b-f289ae6a248b","","NCI Thesaurus"
"Code","Code_144","C41331","Adverse Event","29a86a62-cb59-4c5e-bd63-1155f0e8d4da","","NCI Thesaurus"
"Code","Code_161","C173522","Vital Signs Result","ef8d5639-3b42-4f36-9a6f-7a6e06aef5e8","","NCI Thesaurus"
"Code","Code_162","C42547","Pascal","ee4c81f4-5ea2-4268-9650-b764529249ef","2023-09-29","http://www.cdisc.org"
"Code","Code_163","C49669","Unit of Pressure","24724d70-45bd-4179-8144-2dadb42881a9","","NCI Thesaurus"
"Code","Code_164","C83088","Vital Signs Location","02d0ff49-979a-4b7f-8575-290cf466d138","","NCI Thesaurus"
"Code","Code_165","C123975","Vital Signs Laterality","5df1dce4-1bbb-44b3-b281-64a3ec7a45fb","","NCI Thesaurus"
"Code","Code_166","C82535","Test Method","441574f0-39c7-4613-9b50-83fe3aeda410","","NCI Thesaurus"
"Code","Code_167","C83114","Vital Signs Position","d7cfb06e-614f-4b2e-865b-b7c311db057b","","NCI Thesaurus"
"Code","Code_160","C25298","Systolic Blood Pressure","3bc7eddd-db91-4405-81ff-d3dd05f6c49d","","NCI Thesaurus"
"Code","Code_169","C173522","Vital Signs Result","c63ed4bf-948a-473e-8088-ca45239375d2","","NCI Thesaurus"
"Code","Code_170","C42547","Pascal","56e6b596-01df-4d8b-9e3d-a05f3af65866","2023-09-29","http://www.cdisc.org"
"Code","Code_171","C49669","Unit of Pressure","587259fe-71c1-483a-a760-cc09680adcef","","NCI Thesaurus"
"Code","Code_172","C83088","Vital Signs Location","87f53acd-3af5-49e1-ac11-f206b813b3a5","","NCI Thesaurus"
"Code","Code_173","C123975","Vital Signs Laterality","46a7753f-f466-447e-9289-b49f66d7df74","","NCI Thesaurus"
"Code","Code_174","C82535","Test Method","789bc4d7-cd4e-4381-871e-fafe70080a53","","NCI Thesaurus"
"Code","Code_175","C83114","Vital Signs Position","1e96c378-f395-4742-8f8a-c5978f4f1143","","NCI Thesaurus"
"Code","Code_168","C25299","Diastolic Blood Pressure","7b2527a7-2bf8-4b13-9363-377554cef4ec","","NCI Thesaurus"
"Code","Code_177","C173522","Vital Signs Result","c53e45be-ec3c-4da6-9df4-a828e5086abd","","NCI Thesaurus"
"Code","Code_178","C42537","Kelvin","ce5e2f31-95e0-4b55-bdfa-8a774756232c","2023-09-29","http://www.cdisc.org"
"Code","Code_179","C44276","Unit of Temperature","91d6ab29-c3e8-4015-9e2e-e6cebe75730e","","NCI Thesaurus"
"Code","Code_180","C83088","Vital Signs Location","747dfda5-3d4a-42f3-93ce-4937df70148f","","NCI Thesaurus"
"Code","Code_176","C174446","Body Temperature","98bfdc6f-afc6-4903-9a23-53a0634388bc","","NCI Thesaurus"
"Code","Code_182","C173522","Vital Signs Result","eb3ddc47-c8c9-41fa-8c62-9296c6e80b1e","","NCI Thesaurus"
"Code","Code_183","C28252","Kilogram","9317d9eb-2dc2-4d76-981c-ea293079c655","2023-09-29","http://www.cdisc.org"
"Code","Code_184","C48155","Gram","41d6a404-b4e3-4049-84f4-e35ac38f2526","2023-09-29","http://www.cdisc.org"
"Code","Code_185","C48531","Pound","430c451c-9603-4597-8b3d-2539c005dc77","2023-09-29","http://www.cdisc.org"
"Code","Code_186","C48208","Unit of Weight","d7baf306-c971-4c82-b2a0-6c11499c8d7f","","NCI Thesaurus"
"Code","Code_181","C81328","Body Weight","0d03ac29-18fb-4977-a0dc-6bad512fc401","","NCI Thesaurus"
"Code","Code_188","C173522","Vital Signs Result","c2b84c14-782a-4872-aac1-4aa28343967b","","NCI Thesaurus"
"Code","Code_189","C49668","Centimeter","5b005a60-2507-471c-b3c6-de581cb29371","2023-09-29","http://www.cdisc.org"
"Code","Code_190","C48500","Inch","a0128951-33fd-4881-9c8d-43995279908a","2023-09-29","http://www.cdisc.org"
"Code","Code_191","C28251","Millimeter","bf86892d-2a8f-46da-8d2f-25aea87dd496","2023-09-29","http://www.cdisc.org"
"Code","Code_192","C41139","Meter","85cdd315-7d55-45d1-9a75-18ab4b5577e8","2023-09-29","http://www.cdisc.org"
"Code","Code_193","C168688","Unit of Height","2fd513d8-5969-4b2a-ae4e-1fb4eadcdd35","","NCI Thesaurus"
"Code","Code_187","C164634","Body Height","9b34d20c-55a3-42f8-97b4-b539a3b34811","","NCI Thesaurus"
"Code","Code_195","C36292","Laboratory Test Result","25c678cb-d1cc-4c2f-a084-3a68d4d43355","","NCI Thesaurus"
"Code","Code_196","C83309","Laboratory Test Fasting Status","94a0bfb8-824b-49a9-b2b3-5144a0090f3f","","NCI Thesaurus"
"Code","Code_197","C67365","Unit of Catalytic Activity Concentration","a68f8002-4788-410b-a395-a451cb4f0256","","NCI Thesaurus"
"Code","Code_198","C70713","Biospecimen Type","5cc7d7bd-db3c-4956-a990-10a2022038c8","","NCI Thesaurus"
"Code","Code_194","C64433","Alanine Aminotransferase Measurement","dc6e47ec-7941-403c-a3c6-b57412d93b31","","NCI Thesaurus"
"Code","Code_200","C36292","Laboratory Test Result","0b54c524-c071-4b58-9765-71341d334bff","","NCI Thesaurus"
"Code","Code_201","C83309","Laboratory Test Fasting Status","63f3c121-7b5b-4e5c-964d-e241b53d4059","","NCI Thesaurus"
"Code","Code_202","C48207","Unit of Concentration","95734e6d-76de-4a47-8fd7-9ca2f2c5db95","","NCI Thesaurus"
"Code","Code_203","C70713","Biospecimen Type","16e84aa4-046b-484a-89f0-4810746c9b11","","NCI Thesaurus"
"Code","Code_199","C64431","Albumin Measurement","fce92a3b-24bb-4f19-9953-1c5cc6c7a087","","NCI Thesaurus"
"Code","Code_205","C36292","Laboratory Test Result","8f261938-921f-4729-84f0-69e0838847a4","","NCI Thesaurus"
"Code","Code_206","C83309","Laboratory Test Fasting Status","646f12e4-8158-4e20-affd-9ecd4c57e79e","","NCI Thesaurus"
"Code","Code_207","C67365","Unit of Catalytic Activity Concentration","089799ce-04be-4e0a-8c20-9aaf2eb4cf7f","","NCI Thesaurus"
"Code","Code_208","C70713","Biospecimen Type","23fde5ed-6b34-4946-bc14-2c710232abe5","","NCI Thesaurus"
"Code","Code_204","C64432","Alkaline Phosphatase Measurement","6cc640c2-1821-4544-b257-7cf316ae175d","","NCI Thesaurus"
"Code","Code_210","C36292","Laboratory Test Result","a32b4f6a-d7d2-4a11-a9dd-b7211754ff6d","","NCI Thesaurus"
"Code","Code_211","C83309","Laboratory Test Fasting Status","9072d12f-bf42-4efc-945a-83e962172816","","NCI Thesaurus"
"Code","Code_212","C67365","Unit of Catalytic Activity Concentration","1ec2411f-5108-4a15-ba28-7929326f4378","","NCI Thesaurus"
"Code","Code_213","C70713","Biospecimen Type","0ee4e83b-1d90-4309-aae5-2a515e84426f","","NCI Thesaurus"
"Code","Code_209","C64467","Aspartate Aminotransferase Measurement","52280204-0826-4d65-ae50-2a76d043f362","","NCI Thesaurus"
"Code","Code_215","C36292","Laboratory Test Result","05807b6b-cfdf-4de0-be0a-6e81b889c6e5","","NCI Thesaurus"
"Code","Code_216","C83309","Laboratory Test Fasting Status","c68e0237-77fb-4a84-8b11-1a76fe3ed65a","","NCI Thesaurus"
"Code","Code_217","C48207","Unit of Concentration","ea491a2a-17eb-440f-90e1-2cbda408c9fa","","NCI Thesaurus"
"Code","Code_218","C70713","Biospecimen Type","4e50dfa0-20ee-497e-a663-b06c5660c43d","","NCI Thesaurus"
"Code","Code_214","C64547","Creatinine Measurement","4160de0b-b7d0-4ebe-aa3c-376a6be5186d","","NCI Thesaurus"
"Code","Code_220","C36292","Laboratory Test Result","3b1f54bb-f122-4e8f-b7e7-69acbbf963e5","","NCI Thesaurus"
"Code","Code_221","C83309","Laboratory Test Fasting Status","6c6f3eb8-de6b-4906-8114-cf1a89e8fa67","","NCI Thesaurus"
"Code","Code_222","C64567","Molarity Unit","b053e4a5-b1e1-4e10-9da4-3735604679ee","","NCI Thesaurus"
"Code","Code_223","C70713","Biospecimen Type","58cabe8f-ac48-4826-9b1f-513b440b8c34","","NCI Thesaurus"
"Code","Code_219","C64853","Potassium Measurement","a669c48c-d9e8-469e-a6e7-2d8fb84f3c32","","NCI Thesaurus"
"Code","Code_225","C36292","Laboratory Test Result","98d86641-50c4-444e-9478-e9ad112192ad","","NCI Thesaurus"
"Code","Code_226","C83309","Laboratory Test Fasting Status","de5c7ca5-a985-4617-9b0b-19bbab6c44b9","","NCI Thesaurus"
"Code","Code_227","C64567","Molarity Unit","87d722c9-ec0a-464a-bba2-ae46bc39c36a","","NCI Thesaurus"
"Code","Code_228","C70713","Biospecimen Type","fd84b374-482c-469c-8b77-0dc0513edb60","","NCI Thesaurus"
"Code","Code_224","C64809","Sodium Measurement","55d25031-9039-4995-bb5e-dc575bfe7778","","NCI Thesaurus"
"Code","Code_230","C173522","Vital Signs Result","c1a30d5a-c531-4edf-946c-9423c5f9f98f","","NCI Thesaurus"
"Code","Code_231","C42547","Pascal","3b75bfbb-b02d-4ffe-8d83-3378ddf5522a","2023-09-29","http://www.cdisc.org"
"Code","Code_232","C49669","Unit of Pressure","e5927ad1-9d96-4252-b1a8-521c69412d4a","","NCI Thesaurus"
"Code","Code_233","C83088","Vital Signs Location","d5f1fafe-087e-4fa3-8b24-8873e807b24b","","NCI Thesaurus"
"Code","Code_234","C123975","Vital Signs Laterality","4327261b-a3ee-420a-9678-fe8d0933fa33","","NCI Thesaurus"
"Code","Code_235","C82535","Test Method","fbe2c2c7-1caa-4204-a484-dfd3f64e6839","","NCI Thesaurus"
"Code","Code_236","C83114","Vital Signs Position","6c1b6120-791d-46e3-8a6d-050f0461d8a3","","NCI Thesaurus"
"Code","Code_229","C25298","Systolic Blood Pressure","4ba3bdc3-0671-4d31-b78c-90ba7817189b","","NCI Thesaurus"
"Code","Code_238","C173522","Vital Signs Result","2cc80922-9588-4750-9dd5-17096fdefaab","","NCI Thesaurus"
"Code","Code_239","C42547","Pascal","31ee4efc-1ee5-4b79-a0fb-c846c82ca552","2023-09-29","http://www.cdisc.org"
"Code","Code_240","C49669","Unit of Pressure","b52ded72-1799-45d3-b77e-299c750881a9","","NCI Thesaurus"
"Code","Code_241","C83088","Vital Signs Location","58384853-3387-4a8f-8958-5072808e7259","","NCI Thesaurus"
"Code","Code_242","C123975","Vital Signs Laterality","b9f0df91-05b4-4902-872a-1a9f80392cf5","","NCI Thesaurus"
"Code","Code_243","C82535","Test Method","53cf370a-8e84-431c-a86a-cee3bfe5896f","","NCI Thesaurus"
"Code","Code_244","C83114","Vital Signs Position","9f8ef178-3127-4213-babd-e023309dabb8","","NCI Thesaurus"
"Code","Code_237","C25299","Diastolic Blood Pressure","8659c0d3-38d7-4746-b321-6c3f7436ab27","","NCI Thesaurus"
"Code","Code_246","C173522","Vital Signs Result","3ca939b8-0af3-4693-afc2-57f7cc24b64d","","NCI Thesaurus"
