"uuid:ID","decode","instanceType","codeSystemVersion","code","id","codeSystem"
"bcbb5328-69cc-48da-8a1a-9e2d85eb17fd","ADAPTIVE","Code","2023-12-15","C98704","Code_144","http://www.cdisc.org"
"297433f4-0463-4e88-9739-11911dc146c7","Parallel Study","Code","2023-12-15","C82639","Code_141","http://www.cdisc.org"
"8a89d4e4-db48-4142-b359-377b0463abf3","Visit","Code","2023-12-15","C25716","Code_83","http://www.cdisc.org"
"e33e474e-7bc8-420f-9e7d-3b2f10e820b9","Clinic","Code","2023-12-15","C51282","Code_84","http://www.cdisc.org"
"c35ad070-2b58-4e80-9740-bb6a8448ec3b","In Person","Code","2023-12-15","C175574","Code_85","http://www.cdisc.org"
"2d2328e5-3a21-49d7-b5fe-d1ae15edb403","Visit","Code","2023-12-15","C25716","Code_86","http://www.cdisc.org"
"3fd8c31e-d212-4c01-b58b-2854e0d443aa","Clinic","Code","2023-12-15","C51282","Code_87","http://www.cdisc.org"
"aeb79919-ff7e-4652-bbf1-be77c5829d44","In Person","Code","2023-12-15","C175574","Code_88","http://www.cdisc.org"
"8d626c41-5d23-4d48-bf6c-453660d788e8","Visit","Code","2023-12-15","C25716","Code_89","http://www.cdisc.org"
"5a04e510-7d62-4a23-9461-2edc5ff6d5f5","Clinic","Code","2023-12-15","C51282","Code_90","http://www.cdisc.org"
"73822e0d-914d-4b83-abec-5f36d6f8bfd3","In Person","Code","2023-12-15","C175574","Code_91","http://www.cdisc.org"
"52258dda-ccd4-4321-855b-7f14c7b675c6","Visit","Code","2023-12-15","C25716","Code_92","http://www.cdisc.org"
"6d3bd85a-04ee-4b39-8094-c505e8b23727","Clinic","Code","2023-12-15","C51282","Code_93","http://www.cdisc.org"
"bc4a6a58-4a7e-4dd4-89a8-92342f0e5227","In Person","Code","2023-12-15","C175574","Code_94","http://www.cdisc.org"
"d0d46fc4-4d6a-4e4f-b272-f04fdbfe2aec","Visit","Code","2023-12-15","C25716","Code_95","http://www.cdisc.org"
"930c9553-b0b5-4df2-9890-070d54dc352d","Clinic","Code","2023-12-15","C51282","Code_96","http://www.cdisc.org"
"62130187-72ac-404f-8c86-6b0f76ca48fa","In Person","Code","2023-12-15","C175574","Code_97","http://www.cdisc.org"
"2804a242-a836-4375-953a-e653a8759796","Visit","Code","2023-12-15","C25716","Code_98","http://www.cdisc.org"
"f958c1a5-cde0-4a74-bed1-f32eafabed7d","Clinic","Code","2023-12-15","C51282","Code_99","http://www.cdisc.org"
"76e071b8-d285-4a4f-acfa-dffa08706e6d","In Person","Code","2023-12-15","C175574","Code_100","http://www.cdisc.org"
"165bdb30-3918-4732-a62b-46cbcd5b9c22","Visit","Code","2023-12-15","C25716","Code_101","http://www.cdisc.org"
"069f182b-956b-412e-9c51-3edb0a214497","Clinic","Code","2023-12-15","C51282","Code_102","http://www.cdisc.org"
"8f2a0f4b-003b-4fbe-824a-f27e4802f5a8","In Person","Code","2023-12-15","C175574","Code_103","http://www.cdisc.org"
"ef1d3677-0344-495a-89a6-1ab50ee63440","Telephone Call","Code","2023-12-15","C171537","Code_104","http://www.cdisc.org"
"feebd3be-bfe2-4438-9cd6-c05912135fb8","Visit","Code","2023-12-15","C25716","Code_105","http://www.cdisc.org"
"a5a052e7-8769-4064-9ffa-1991637f5d66","Clinic","Code","2023-12-15","C51282","Code_106","http://www.cdisc.org"
"4d9fba8b-afa5-4b0f-96f0-a8633d2e426a","In Person","Code","2023-12-15","C175574","Code_107","http://www.cdisc.org"
"d5c26482-b577-46fa-aa10-4b39eda9610f","Telephone Call","Code","2023-12-15","C171537","Code_108","http://www.cdisc.org"
"26fd941f-81a0-46a8-a06b-92f1ce384b2f","Visit","Code","2023-12-15","C25716","Code_109","http://www.cdisc.org"
"3b6a6279-99fd-452b-aa54-caede88adcb8","Clinic","Code","2023-12-15","C51282","Code_110","http://www.cdisc.org"
"10e68cff-8f81-4456-bbf6-c302bcbdb777","In Person","Code","2023-12-15","C175574","Code_111","http://www.cdisc.org"
"153dd231-8a96-493f-bc2c-5ae550580bac","Telephone Call","Code","2023-12-15","C171537","Code_112","http://www.cdisc.org"
"9f98c33d-029a-4301-b04c-ddf8e156b08f","Visit","Code","2023-12-15","C25716","Code_113","http://www.cdisc.org"
"0d35fc43-0acc-4909-b180-6acb48c0d70b","Clinic","Code","2023-12-15","C51282","Code_114","http://www.cdisc.org"
"5f130865-bbe4-4895-9ce3-5c6b51ae977a","In Person","Code","2023-12-15","C175574","Code_115","http://www.cdisc.org"
"53d001d7-3d1c-48ff-a196-356339ededa9","Telephone Call","Code","2023-12-15","C171537","Code_116","http://www.cdisc.org"
"95175d55-c6af-437c-a00a-07f5bff74068","Visit","Code","2023-12-15","C25716","Code_117","http://www.cdisc.org"
"69fa0320-4cfd-4468-874f-89050e6ccd6c","Clinic","Code","2023-12-15","C51282","Code_118","http://www.cdisc.org"
"0ca82b92-0986-4485-bc1e-5125c013469f","In Person","Code","2023-12-15","C175574","Code_119","http://www.cdisc.org"
"c988ea54-0c4d-4fd7-8dbd-1619b29a59aa","Visit","Code","2023-12-15","C25716","Code_120","http://www.cdisc.org"
"609a8966-5b81-4ee1-a9c9-c7c4d501310f","Clinic","Code","2023-12-15","C51282","Code_121","http://www.cdisc.org"
"66907707-4dc8-4237-b748-a8443e67bbcb","In Person","Code","2023-12-15","C175574","Code_122","http://www.cdisc.org"
"ea113701-eab8-40a6-bf1c-84d2e4f0ddb2","CT of head without contrast","Code","January 31, 2018","383371000119108","Code_80","SNOMED"
"62018978-a058-4105-87ad-d8c13151c27c","Subject Supine","Code","12","123","Code_81","SPONSOR"
"71a7efb1-62cf-4200-bb53-32f4290e50bc","Subject Standing","Code","12","124","Code_82","SPONSOR"
"fb363935-6ca8-446f-86bc-fe25c1c09099","Male","Code","2023-12-15","C20197","Code_429","http://www.cdisc.org"
"4172262f-d50e-4078-9d93-c6e1798094b1","Female","Code","2023-12-15","C16576","Code_430","http://www.cdisc.org"
"49c00d4c-eeba-4e13-89f1-c189169b9416","Sex","Code","","C28421","Code_431","NCI Thesaurus"
"7fcad814-e1cb-41c3-95b7-c450d448a510","Sex","Code","","C28421","Code_432","NCI Thesaurus"
"bafefc98-90c0-4f8e-bd75-e377cd2a9c2f","Race","Code","","C17049","Code_433","NCI Thesaurus"
"84014d51-8697-4713-b9a8-636b4d3be89f","Race","Code","","C17049","Code_434","NCI Thesaurus"
"43489c49-b175-441c-abba-2195378c08b7","TEMP","Code","","C174446","Code_435","NCI Thesaurus"
"821d9890-d02a-446c-bff0-2dbc1d05d05f","Clinical Test Result","Code","","C77140","Code_436","NCI Thesaurus"
"ac4ff46f-bbcf-4c2b-aaaa-85d5312bc28f","Degree Celsius","Code","2023-12-15","C42559","Code_437","http://www.cdisc.org"
"0c6301b5-344a-412d-a642-a8be2058d100","Degree Fahrenheit","Code","2023-12-15","C44277","Code_438","http://www.cdisc.org"
"40eb1ad2-3690-4b11-a69f-802526df64c9","Kelvin","Code","2023-12-15","C42537","Code_439","http://www.cdisc.org"
"9fca84a8-2e3b-4f77-b18b-cadcfc3567a2","Unit of Temperature","Code","","C44276","Code_440","NCI Thesaurus"
"2bc08441-0428-4c16-93cc-7955a67851f9","Axilla","Code","2023-12-15","C12674","Code_441","http://www.cdisc.org"
"f024d553-8eb7-440f-8f0e-ba47b7cb51ac","Ear","Code","2023-12-15","C12394","Code_442","http://www.cdisc.org"
"85d069e6-ab1f-4e99-b996-ca7b405b7446","Forehead","Code","2023-12-15","C89803","Code_443","http://www.cdisc.org"
"d9093d3a-52c8-4333-938c-bd5dc8e5ae94","Oral Cavity","Code","2023-12-15","C12421","Code_444","http://www.cdisc.org"
"e574f6c6-3c35-469e-ac40-66b938855c2e","Rectum","Code","2023-12-15","C12390","Code_445","http://www.cdisc.org"
"a297bed0-ab3d-4e93-b555-61fc4a50826a","Anatomic Site","Code","","C13717","Code_446","NCI Thesaurus"
"28ca8905-c8db-44fd-9897-9b7f4ce73b78","TEMP","Code","","C174446","Code_447","NCI Thesaurus"
"2c959fb2-9255-4bf8-ab9b-d5becc9ca767","WEIGHT","Code","","C25208","Code_448","NCI Thesaurus"
"cfe7b74c-3e7a-44c3-98ec-002cdac0e6a8","Clinical Test Result","Code","","C77140","Code_449","NCI Thesaurus"
"4dac30c4-afa7-4c41-8a8f-83839432f2b5","Pound","Code","2023-12-15","C48531","Code_450","http://www.cdisc.org"
"99db2c8a-b171-452c-a952-f46e33191484","Gram","Code","2023-12-15","C48155","Code_451","http://www.cdisc.org"
"52f63c89-36c0-466c-966b-3b906fab728f","Kilogram","Code","2023-12-15","C28252","Code_452","http://www.cdisc.org"
"da59a018-d02d-4383-8341-05895626e463","Unit of Weight","Code","","C48208","Code_453","NCI Thesaurus"
"21c1b216-44d5-47fd-a424-69f202bf3f0b","WEIGHT","Code","","C25208","Code_454","NCI Thesaurus"
"f6178960-1159-487f-aa25-ce3107748c86","HEIGHT","Code","","C25347","Code_455","NCI Thesaurus"
"d4cf8a4c-5f48-42e5-95e5-3e67630fa14b","Clinical Test Result","Code","","C77140","Code_456","NCI Thesaurus"
"9c3e439a-4396-4241-b0d5-d03a8fcc0100","Centimeter","Code","2023-12-15","C49668","Code_457","http://www.cdisc.org"
"5704c51e-bcfa-4ddb-9ad2-d943abf5da1c","Inch","Code","2023-12-15","C48500","Code_458","http://www.cdisc.org"
"ffd2f29e-2984-447c-89ed-27c54a75d97b","Meter","Code","2023-12-15","C41139","Code_459","http://www.cdisc.org"
"b5b745c6-8001-469c-b971-ae6e3a7be834","Unit of Height","Code","","C168688","Code_460","NCI Thesaurus"
"01f5ce45-22b1-44c6-a33c-797a94dac77d","HEIGHT","Code","","C25347","Code_461","NCI Thesaurus"
"ae61e1a1-a619-4f03-aa60-04d94916bc49","ALT","Code","","C64433","Code_462","NCI Thesaurus"
"81305eb0-7836-4942-b113-f70561e5d7ce","Laboratory Test Result","Code","","C36292","Code_463","NCI Thesaurus"
"07ed89b0-ebea-4d40-873a-7124b68b9926","Unit per Liter","Code","2023-12-15","C67456","Code_464","http://www.cdisc.org"
"479540eb-ef9e-4d68-b53f-40859fdce1da","Microkatal per Liter","Code","2023-12-15","C67397","Code_465","http://www.cdisc.org"
"f1a81c64-8df0-4931-b03f-afedcf1e61bb","International Unit per Liter","Code","2023-12-15","C67376","Code_466","http://www.cdisc.org"
"a41b8665-1121-40f6-9a6b-b0627c5e99d6","Nanokatal per Liter","Code","2023-12-15","C70510","Code_467","http://www.cdisc.org"
"c0fac87b-dca0-471e-a2b9-2c6e4b3af8b3","Unit of Catalytic Activity Concentration","Code","","C67365","Code_468","NCI Thesaurus"
"d46daeb1-cd99-4ca2-87c4-c85afd96b7ce","Biospecimen Type","Code","","C70713","Code_469","NCI Thesaurus"
"ca14d40d-dca3-4fdc-ad32-e8e812b9e7ae","No","Code","2023-12-15","C49487","Code_470","http://www.cdisc.org"
"d113911e-3942-4866-a315-3107ab39c080","Yes","Code","2023-12-15","C49488","Code_471","http://www.cdisc.org"
"e482d9c1-8c82-42dc-8dad-f2987e6f577f","Laboratory Test Fasting Status","Code","","C83309","Code_472","NCI Thesaurus"
"167cdd5c-11b7-4edf-8a57-8d60a83d936e","ALT","Code","","C64433","Code_473","NCI Thesaurus"
"d13ebc93-08d4-44ab-9571-ee7c868ddc7d","ALB","Code","","C64431","Code_474","NCI Thesaurus"
"c8525cde-1082-4683-8757-e75eb2aa95ea","Laboratory Test Result","Code","","C36292","Code_475","NCI Thesaurus"
"c8e65cf5-0bbb-4257-8f21-86565c2193ec","Biospecimen Type","Code","","C70713","Code_476","NCI Thesaurus"
"957a2dfd-af93-436d-99b8-bdb411cf3265","No","Code","2023-12-15","C49487","Code_477","http://www.cdisc.org"
"286bd2f0-2cc7-49a3-920d-e24a80970ba5","Yes","Code","2023-12-15","C49488","Code_478","http://www.cdisc.org"
"d9cd97b8-caa6-4123-81e3-385f90af2ff5","Laboratory Test Fasting Status","Code","","C83309","Code_479","NCI Thesaurus"
"f907fe79-57ae-4628-9c32-6ee9eff4e0c5","ALB","Code","","C64431","Code_480","NCI Thesaurus"
"e1fd7b46-3b5c-4158-9d34-9c0b89e4d325","ALP","Code","","C64432","Code_481","NCI Thesaurus"
"9c6ac9e6-aaab-4685-9c49-5b655e3c1d88","Laboratory Test Result","Code","","C36292","Code_482","NCI Thesaurus"
"18c6e8d8-047b-4143-bea9-358eae5d8db6","Unit per Liter","Code","2023-12-15","C67456","Code_483","http://www.cdisc.org"
"99f44939-b8c2-43e7-bd0b-d6b28797ecda","Microkatal per Liter","Code","2023-12-15","C67397","Code_484","http://www.cdisc.org"
"95138d0e-b300-4e62-9f51-cd05d0f94f34","International Unit per Liter","Code","2023-12-15","C67376","Code_485","http://www.cdisc.org"
"f9cc6101-280d-479b-85a1-a6026e3f67b5","Unit of Catalytic Activity Concentration","Code","","C67365","Code_486","NCI Thesaurus"
"bd173466-7eb7-4435-ab51-71271cdd795b","Biospecimen Type","Code","","C70713","Code_487","NCI Thesaurus"
"1c7096e2-0fe9-4b47-98cb-3d69a0c9e752","No","Code","2023-12-15","C49487","Code_488","http://www.cdisc.org"
"4fc57170-d0da-4bba-9c44-4b5d5b19c462","Yes","Code","2023-12-15","C49488","Code_489","http://www.cdisc.org"
"adb832f8-588b-40e0-84ef-917616bf6add","Laboratory Test Fasting Status","Code","","C83309","Code_490","NCI Thesaurus"
"7160425c-a84e-4577-8d64-fc82446bd940","ALP","Code","","C64432","Code_491","NCI Thesaurus"
"dd3736e4-ebf0-4db9-95c5-becd7f9f21d6","AST","Code","","C64467","Code_492","NCI Thesaurus"
"f9420f5b-afc1-44d7-a143-ba40f64878e2","Laboratory Test Result","Code","","C36292","Code_493","NCI Thesaurus"
"597b9dd6-645d-4bdc-9a4d-14f5efdb7f1d","Unit per Liter","Code","2023-12-15","C67456","Code_494","http://www.cdisc.org"
"86eb6bfc-e7e5-4f6a-a2d0-6644954cdedf","Microkatal per Liter","Code","2023-12-15","C67397","Code_495","http://www.cdisc.org"
"6e819a7c-078a-4f95-8a13-cd5dda17654a","International Unit per Liter","Code","2023-12-15","C67376","Code_496","http://www.cdisc.org"
"1616008d-e93c-40aa-a74f-42afb7153bd6","Unit of Catalytic Activity Concentration","Code","","C67365","Code_497","NCI Thesaurus"
"d177f955-9177-4540-9205-e15b06db3e5b","Biospecimen Type","Code","","C70713","Code_498","NCI Thesaurus"
"b3b87eda-4a46-4bf9-81b3-4962d2216aa2","No","Code","2023-12-15","C49487","Code_499","http://www.cdisc.org"
"32e29e35-5893-4a01-88b1-710ab835e63a","Yes","Code","2023-12-15","C49488","Code_500","http://www.cdisc.org"
"474d9d1d-dd8d-4f01-bdaf-1d1cac664008","Laboratory Test Fasting Status","Code","","C83309","Code_501","NCI Thesaurus"
"a27ce010-f068-4998-a44b-626a4a368b0e","AST","Code","","C64467","Code_502","NCI Thesaurus"
"1708cfcc-1ff7-4dc8-9f0c-f5be022cf4b7","CREAT","Code","","C64547","Code_503","NCI Thesaurus"
"43bce1df-ca2f-4941-90c0-4071adadc12a","Laboratory Test Result","Code","","C36292","Code_504","NCI Thesaurus"
"d8c3215f-4d99-4253-873c-328f9cdea697","Milligram per Deciliter","Code","2023-12-15","C67015","Code_505","http://www.cdisc.org"
"6b5fb210-3333-4425-aec2-cb6bc8a046a6","Microgram per Milliliter","Code","2023-12-15","C64572","Code_506","http://www.cdisc.org"
"ec159c54-38c9-4ed5-895c-a59deb4c2af5","Millimole per Liter","Code","2023-12-15","C64387","Code_507","http://www.cdisc.org"
"2cd5fe90-0422-4cc5-a6c6-6db974b403f9","Micromole per Liter","Code","2023-12-15","C48508","Code_508","http://www.cdisc.org"
"83dd3d50-eae6-4718-9dfb-05dbc0001278","Unit of Concentration","Code","","C48207","Code_509","NCI Thesaurus"
"35e6efff-c3ce-4b40-90cb-7c5ac9ce2559","Biospecimen Type","Code","","C70713","Code_510","NCI Thesaurus"
"7f992f1f-b00b-4cdd-ac1a-9a24403e6953","No","Code","2023-12-15","C49487","Code_511","http://www.cdisc.org"
"1ad91879-e856-48fa-acca-afed3bcbce57","Yes","Code","2023-12-15","C49488","Code_512","http://www.cdisc.org"
"dc13601e-0d7c-4d14-aeec-44135406d43d","Laboratory Test Fasting Status","Code","","C83309","Code_513","NCI Thesaurus"
"1bc419ff-a5fa-463c-b034-8cc4e2be810e","CREAT","Code","","C64547","Code_514","NCI Thesaurus"
"ca366bf7-3eb2-44b1-be69-38681ea2bef4","K","Code","","C64853","Code_515","NCI Thesaurus"
"0b0cd164-e60f-467e-8266-58a47357db3e","Laboratory Test Result","Code","","C36292","Code_516","NCI Thesaurus"
"2c0280d7-4b72-4602-a531-fc74815b7465","Milliequivalent per Liter","Code","2023-12-15","C67474","Code_517","http://www.cdisc.org"
"b96faaae-acde-45e2-8adf-6554fd5e15e9","Milliequivalent per Deciliter","Code","2023-12-15","C67473","Code_518","http://www.cdisc.org"
"2f25bde4-e521-4709-ad8b-f43c5ecf35d9","Millimole per Liter","Code","2023-12-15","C64387","Code_519","http://www.cdisc.org"
"e725a1c4-6961-4c52-8b74-690130cc99f6","Molarity Unit","Code","","C64567","Code_520","NCI Thesaurus"
"b0de5d89-cda5-4fdf-9382-f439c68f94e4","Biospecimen Type","Code","","C70713","Code_521","NCI Thesaurus"
"603ec093-721b-49b8-ad16-2b8928f124e6","No","Code","2023-12-15","C49487","Code_522","http://www.cdisc.org"
"5ac1ded7-1d05-4437-b499-c2e91c68814d","Yes","Code","2023-12-15","C49488","Code_523","http://www.cdisc.org"
"45d72c7c-bf9e-42a7-b9db-39d78aa76f16","Laboratory Test Fasting Status","Code","","C83309","Code_524","NCI Thesaurus"
"c9e1e7e0-52e1-48f5-a8b7-2b297a265400","K","Code","","C64853","Code_525","NCI Thesaurus"
"cf89c53d-97c3-4c51-8817-236094841ef0","SODIUM","Code","","C64809","Code_526","NCI Thesaurus"
"ad35d1f5-ceb7-45d5-8055-69926ae00364","Laboratory Test Result","Code","","C36292","Code_527","NCI Thesaurus"
"6861dcfe-65fc-4617-b924-94b829dbb557","Milliequivalent per Liter","Code","2023-12-15","C67474","Code_528","http://www.cdisc.org"
"ff3aacf2-a8d0-4bae-91a5-e7125249a8e2","Milliequivalent per Deciliter","Code","2023-12-15","C67473","Code_529","http://www.cdisc.org"
"25170d23-e174-494e-bfbf-1f34103bf596","Millimole per Liter","Code","2023-12-15","C64387","Code_530","http://www.cdisc.org"
"82feddc2-150d-4392-aa0f-17c836bbb5af","Molarity Unit","Code","","C64567","Code_531","NCI Thesaurus"
"e5de264d-168d-4f0f-8e4d-eb6d56ce4e50","Biospecimen Type","Code","","C70713","Code_532","NCI Thesaurus"
"2dcc295a-998d-4e0a-beb5-63449c36561d","No","Code","2023-12-15","C49487","Code_533","http://www.cdisc.org"
"bbac6645-a07d-4a20-915c-2fef304b2343","Yes","Code","2023-12-15","C49488","Code_534","http://www.cdisc.org"
"c77769fe-9c57-45a8-9716-d12b962cf364","Laboratory Test Fasting Status","Code","","C83309","Code_535","NCI Thesaurus"
"99b831e8-b009-4869-9fab-be7cc5017b28","SODIUM","Code","","C64809","Code_536","NCI Thesaurus"
"1c07541c-1ba7-4efa-ab83-f40fbbc3bdc6","HBA1C","Code","","C64849","Code_537","NCI Thesaurus"
"39331b22-76f3-4597-b76f-24aed6beffb1","Laboratory Test Result","Code","","C36292","Code_538","NCI Thesaurus"
"7314ff8d-a3fe-455d-83df-1d7c0b0155ba","Gram per Deciliter","Code","2023-12-15","C64783","Code_539","http://www.cdisc.org"
"a11f0548-677c-4f08-8ec6-a21d4dc4f322","LBORRESU","Code","","No Concept Code","Code_540","NCI Thesaurus"
"9da2a65f-57ab-44eb-a27c-59b252ff94a2","Biospecimen Type","Code","","C70713","Code_541","NCI Thesaurus"
"23ae423a-29de-48db-8082-45fc34d3c2bf","No","Code","2023-12-15","C49487","Code_542","http://www.cdisc.org"
"0a506c94-ab62-45a9-8406-bb5d0fcd0e4f","Yes","Code","2023-12-15","C49488","Code_543","http://www.cdisc.org"
"3de5d7f4-13e9-49d3-ba0e-dabbb76215a5","Laboratory Test Fasting Status","Code","","C83309","Code_544","NCI Thesaurus"
"68868d2b-58bd-49ab-a9a6-1040e363c7cd","HBA1C","Code","","C64849","Code_545","NCI Thesaurus"
"41ec6b23-f77d-47a6-919c-bc5b3eb82ec4","Adverse Event Verbatim Description","Code","","C78541","Code_145","NCI Thesaurus"
"545e04bb-f8d0-42ac-9296-3933294577ae","Adverse Event Dictionary Derived Term","Code","","C83344","Code_146","NCI Thesaurus"
"b709d7bc-dd07-404f-a62a-babe7a43f87b","No","Code","2023-12-15","C49487","Code_147","http://www.cdisc.org"
"5bb90e56-0635-4bdf-82a0-8a6267afc211","Yes","Code","2023-12-15","C49488","Code_148","http://www.cdisc.org"
"868496bb-c02f-4ba4-a004-33c8d978d660","Adverse Event Pre-specified","Code","","C87840","Code_149","NCI Thesaurus"
"c0613c05-c1cd-45d0-b4bb-d17ddba2fee3","Adverse Event Location","Code","","C83205","Code_150","NCI Thesaurus"
"9ac7bb8b-f56c-4d86-a587-00c77016d8f8","Severity of Adverse Event","Code","","C53253","Code_151","NCI Thesaurus"
"94a45cc0-e8c4-4786-856e-f5acf3aa820d","No","Code","2023-12-15","C49487","Code_152","http://www.cdisc.org"
"5c508c1a-288f-43b4-97e7-b8ec251704e9","Yes","Code","2023-12-15","C49488","Code_153","http://www.cdisc.org"
"f98ce5c3-5710-4119-9e24-2855f594379a","Seriousness of Adverse Event","Code","","C53252","Code_154","NCI Thesaurus"
"5c4e45e1-7290-4d98-b251-7ee5088868c7","Adverse Event Action Taken with Study Treatment","Code","","C83013","Code_155","NCI Thesaurus"
"901e3cea-b679-4541-9bff-34dddcd67d51","Other Actions taken in Response to Adverse Event","Code","","C83109","Code_156","NCI Thesaurus"
"0d6862ce-b7a4-4243-af3c-9aefbc34e3f9","Adverse Event Attribution to Product or Procedure","Code","","C41358","Code_157","NCI Thesaurus"
"e4990cb0-751b-4148-8977-6807a7c211ed","Adverse Event Relationship to Non Study Treatment","Code","","C83210","Code_158","NCI Thesaurus"
"68b587ec-cde9-41c0-910c-16b4919542cb","Adverse Event Pattern","Code","","C83208","Code_159","NCI Thesaurus"
"113acfc3-a132-4ea9-b4e7-713ff3eebb00","Adverse Event Outcome","Code","","C49489","Code_160","NCI Thesaurus"
"baa63cee-ae62-4e18-88cd-39094c160405","No","Code","2023-12-15","C49487","Code_161","http://www.cdisc.org"
"3f12a889-81f8-4c03-8e6d-1cee196e3d31","Yes","Code","2023-12-15","C49488","Code_162","http://www.cdisc.org"
"433b1da9-e713-4f97-8fe5-9e1cfc39c84c","Adverse Event Involves Cancer","Code","","C83211","Code_163","NCI Thesaurus"
"1a7c2b31-5073-4b85-84ac-39479e4718b0","No","Code","2023-12-15","C49487","Code_164","http://www.cdisc.org"
"0b8c2939-8533-41a3-b57a-150aabacf4bc","Yes","Code","2023-12-15","C49488","Code_165","http://www.cdisc.org"
"1fd1cde8-b330-459a-9ce7-281a2e8fb9e7","Adverse Event Seriousness Due to Congenital Anomaly","Code","","C83117","Code_166","NCI Thesaurus"
"4f5c111b-2415-424a-98a0-129d6c553e66","No","Code","2023-12-15","C49487","Code_167","http://www.cdisc.org"
"ba9daac3-cf7b-437d-b83c-2020eae81d81","Yes","Code","2023-12-15","C49488","Code_168","http://www.cdisc.org"
"ffad602d-24c2-4897-8254-662b47407519","Disabling Adverse Event","Code","","C113380","Code_169","NCI Thesaurus"
"73b48486-a1da-4de0-a709-1bb8d757c4f3","No","Code","2023-12-15","C49487","Code_170","http://www.cdisc.org"
"b089fb60-795e-4622-b549-9d6d2e4ed106","Yes","Code","2023-12-15","C49488","Code_171","http://www.cdisc.org"
"c9c8a389-fd0e-42aa-8d49-88522e948a59","Death Related to Adverse Event","Code","","C48275","Code_172","NCI Thesaurus"
"80b8de0f-4138-48a0-8943-2f4a6b376f64","No","Code","2023-12-15","C49487","Code_173","http://www.cdisc.org"
"10ffaf55-d277-4899-8748-9d5dfbde38d0","Yes","Code","2023-12-15","C49488","Code_174","http://www.cdisc.org"
"df0a4b51-3131-4108-a6ee-2688a2ca9511","Adverse Event associated with Hospitalization","Code","","C83052","Code_175","NCI Thesaurus"
"b2c66d02-ffb0-4d08-a76b-f698eebf7572","No","Code","2023-12-15","C49487","Code_176","http://www.cdisc.org"
"e01526b9-0ed9-45ad-9878-c7accb65e666","Yes","Code","2023-12-15","C49488","Code_177","http://www.cdisc.org"
"cdbc52bc-e0e4-41b5-b9b9-b89956887a06","Life Threatening Adverse Event","Code","","C84266","Code_178","NCI Thesaurus"
"79e50ad6-388c-4ba8-8f76-68ea2b0f9719","No","Code","2023-12-15","C49487","Code_179","http://www.cdisc.org"
"d2726ccb-7468-4445-8904-e9a5f6b55f3b","Yes","Code","2023-12-15","C49488","Code_180","http://www.cdisc.org"
"0bc20bf3-af76-4a47-9816-1959ac8ae31b","Adverse Event Occurred with Overdose","Code","","C83214","Code_181","NCI Thesaurus"
