"codeSystem","code","decode","codeSystemVersion","uuid:ID","id","instanceType"
"http://www.cdisc.org","C49667","Safety Study","2023-12-15","b45d416c-5de3-4eb5-a63e-a1515a24a581","Code_139","Code"
"http://www.cdisc.org","C49663","Pharmacokinetic Study","2023-12-15","76b92adc-35ab-4118-ae72-c347aa12f325","Code_140","Code"
"SPONSOR","MILD_MOD_ALZ","Mild to Moderate Alzheimer's Disease","12","3826174c-ffed-4b25-b3da-ba04fd1f5023","Code_134","Code"
"SNOMED","26929004","Alzheimer's disease","January 31, 2018","cccbd4c6-f59e-4620-8a43-a86ab740a9c5","Code_135","Code"
"http://www.cdisc.org","C99907x1","EXTENSION","2023-12-15","8b1b8ee9-1d11-4d81-92e1-23859a5fc135","Code_143","Code"
"http://www.cdisc.org","C98704","ADAPTIVE","2023-12-15","48552ddb-db69-45e1-9906-5bf40b301298","Code_144","Code"
"http://www.cdisc.org","C82639","Parallel Study","2023-12-15","97e2bb7a-42c4-42f9-9242-66fe38394b7c","Code_141","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","15d3be71-ef64-4f55-9a3a-a5353f7aa62d","Code_83","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","4e066ba6-2bb5-44da-ba33-1fac61cf7f73","Code_84","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","5549c3e7-5932-430e-8460-f00cbc9f49e0","Code_85","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","71843879-3835-4351-80c4-1319153b37d1","Code_86","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","9f4a6080-42d0-4153-b82e-b7878c003f7c","Code_87","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","09217a83-dd19-41bc-a71b-f424ff11fc70","Code_88","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","fa059633-2f31-4046-bc91-c6bc31b66604","Code_89","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","eab641b7-3956-488f-b741-af9ba7323b00","Code_90","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","0f0b1038-d90b-4577-9938-b802907810cd","Code_91","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","fd7430a9-9d4a-41ed-806f-46ea873e7a31","Code_92","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","6483907a-6d29-4db9-9023-da879278cad8","Code_93","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","f6d3f247-4d6f-4d60-bafb-9538d4add7cd","Code_94","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","28cf08cd-1e25-4f66-86eb-10558cec0187","Code_95","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","da58f94e-1cac-450e-9cb3-e885bde17499","Code_96","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","bf2a815a-eb24-4221-810e-c1a410461e86","Code_97","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","2d329991-1633-408d-bd7e-222bef77332a","Code_98","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","5d83741f-40b5-47f0-b853-b449f8080c3d","Code_99","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","e701c66b-e4f7-459b-9c9e-5691eedd7186","Code_100","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","78af3d16-98f5-4283-9829-dabb85651e69","Code_101","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","6e900f2e-2ceb-4712-aeab-b403fcff9645","Code_102","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","50bb8ee3-e27d-4bfc-b330-82d7b2eba553","Code_103","Code"
"http://www.cdisc.org","C171537","Telephone Call","2023-12-15","0c075a9a-6179-4417-9295-57045d69cf99","Code_104","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","20d349a2-fb8a-4676-b58a-e9da985408c7","Code_105","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","f285619c-fc3f-4afb-b06c-b22eee0fc83b","Code_106","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","6f2c8685-0215-4596-971e-7ce337437e69","Code_107","Code"
"http://www.cdisc.org","C171537","Telephone Call","2023-12-15","bdc28dcd-ba40-4c52-86db-6bd781fd1f92","Code_108","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","8ef98fe6-f370-4a03-9ef6-e14638cc258b","Code_109","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","5efc86f3-0379-4a80-9c3c-5b2f17817946","Code_110","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","1b40fc28-2554-4c23-91d6-c479a26eba0b","Code_111","Code"
"http://www.cdisc.org","C171537","Telephone Call","2023-12-15","2f0c5ed3-d5ef-45ef-a02d-46cfc99cbd1f","Code_112","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","ece77803-6a0f-467f-9a47-e6b54825e2bc","Code_113","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","34e69dfc-3af7-4ca3-914f-5fdfbb5abb7c","Code_114","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","44961a01-2099-47ea-a5ba-d8d93de5691c","Code_115","Code"
"http://www.cdisc.org","C171537","Telephone Call","2023-12-15","a7bb3902-309f-40ca-9a71-abbc8d37a5b9","Code_116","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","2b8e25c7-8fc6-4a56-a923-fedf7c61b3dc","Code_117","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","485d4e62-851d-42ab-a23c-f63a1bf84114","Code_118","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","ac52976c-46f8-4dbf-b65b-ce916817349a","Code_119","Code"
"http://www.cdisc.org","C25716","Visit","2023-12-15","f26d9ac3-6ce1-4c4d-b400-25591a2f12dd","Code_120","Code"
"http://www.cdisc.org","C51282","Clinic","2023-12-15","73144e54-04b5-42d0-8a79-e20f982eeae7","Code_121","Code"
"http://www.cdisc.org","C175574","In Person","2023-12-15","d68d60db-077f-4202-81e0-26b00682a852","Code_122","Code"
"SNOMED","383371000119108","CT of head without contrast","January 31, 2018","b8ff3100-1c07-449d-a0c0-61db54908e4c","Code_80","Code"
"SPONSOR","123","Subject Supine","12","aeb3d752-8c3e-4092-bfb8-62dd6a51899b","Code_81","Code"
"SPONSOR","124","Subject Standing","12","16457cf0-a876-4089-935f-398100443d75","Code_82","Code"
"http://www.cdisc.org","C82977","Dictionary-derived Term","2023-12-15","020d4f8c-b7f2-48e8-a889-104d35e39ce1","Code_429","Code"
"http://www.cdisc.org","C82571","Reported Event Term","2023-12-15","e1ed37b6-6d95-4ab1-923b-5b54ea5a6864","Code_430","Code"
"http://www.cdisc.org","C82517","Observation Start Date Time","2023-12-15","3f914889-5467-420f-9b9d-19f8409a94bc","Code_431","Code"
"http://www.cdisc.org","C16735","Informed Consent","2023-12-15","6210a132-ade4-44d9-9595-90ecbfacf295","Code_432","Code"
"http://www.cdisc.org","C20197","Male","2023-12-15","660c4de9-32fa-469d-a978-066cd307def5","Code_433","Code"
"http://www.cdisc.org","C16576","Female","2023-12-15","c44f28ea-ff5a-4e6e-afbf-ee5a8579f9e7","Code_434","Code"
"http://www.cdisc.org","C28421","Sex","2023-12-15","c8221d9e-057a-4f2f-8271-ab423f6ea01c","Code_435","Code"
"http://www.cdisc.org","C28421","Sex","2023-12-15","13aa58cc-b0af-4a7f-8889-0072e3d328ec","Code_436","Code"
"http://www.cdisc.org","C17049","Race","2023-12-15","0b12b70e-7e04-4af3-a7f1-ed47d700a893","Code_437","Code"
"http://www.cdisc.org","C17049","Race","2023-12-15","e2cae5e6-7db6-4a51-931a-bb1be3b363f5","Code_438","Code"
"http://www.cdisc.org","C174446","TEMP","2023-12-15","3c878377-fb16-4afe-972d-f729239e7936","Code_439","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","ab5f310c-9551-4015-b171-45c1dff265c9","Code_440","Code"
"http://www.cdisc.org","C42559","Degree Celsius","2023-12-15","d81fa689-1fe2-4dfc-b0c1-2be5352333e0","Code_441","Code"
"http://www.cdisc.org","C44277","Degree Fahrenheit","2023-12-15","8cc2f96a-d31a-4c8a-85c3-610c2d6df226","Code_442","Code"
"http://www.cdisc.org","C42537","Kelvin","2023-12-15","81ca16c2-00ab-488c-93b2-6bb4455153aa","Code_443","Code"
"http://www.cdisc.org","C44276","Unit of Temperature","2023-12-15","af8538fe-e743-40c6-9246-a42b52decfd1","Code_444","Code"
"http://www.cdisc.org","C12674","Axilla","2023-12-15","5c6e02af-a0fb-43a2-96ee-ccd0fb473bc9","Code_445","Code"
"http://www.cdisc.org","C12394","Ear","2023-12-15","fa592370-dfeb-4fe2-8523-50afb6898ec4","Code_446","Code"
"http://www.cdisc.org","C89803","Forehead","2023-12-15","b0784b9b-5eb2-49c8-bf10-56d7d44069d4","Code_447","Code"
"http://www.cdisc.org","C12421","Oral Cavity","2023-12-15","23a1fdea-12df-4f02-a46d-f83283404aa2","Code_448","Code"
"http://www.cdisc.org","C12390","Rectum","2023-12-15","5138caa7-de95-4126-91bc-3fa20c19421d","Code_449","Code"
"http://www.cdisc.org","C13717","Anatomic Site","2023-12-15","e97ef46f-92f3-42ac-94ab-f3f9f474f975","Code_450","Code"
"http://www.cdisc.org","C174446","TEMP","2023-12-15","1292cd65-6e27-4d36-90b3-382e097790db","Code_451","Code"
"http://www.cdisc.org","C25208","WEIGHT","2023-12-15","7e5f76cc-f5a6-4763-8624-8f6b181cf70d","Code_452","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","defaf4de-2f64-4eb5-9c0c-c3b4d4f21d51","Code_453","Code"
"http://www.cdisc.org","C48531","Pound","2023-12-15","d50ef321-4db3-4a2d-b335-a9bcd1673b90","Code_454","Code"
"http://www.cdisc.org","C48155","Gram","2023-12-15","43b4943c-8344-4e19-9e7c-4ec787db8e77","Code_455","Code"
"http://www.cdisc.org","C28252","Kilogram","2023-12-15","8e6b7aa3-4fda-4abe-9a17-ea8a5830e0c1","Code_456","Code"
"http://www.cdisc.org","C48208","Unit of Weight","2023-12-15","bcd7e7f0-8345-4c6b-be62-513e78120b2b","Code_457","Code"
"http://www.cdisc.org","C25208","WEIGHT","2023-12-15","41de26bf-6429-4e4d-aa17-3f472afe523d","Code_458","Code"
"http://www.cdisc.org","C25347","HEIGHT","2023-12-15","1f36856d-30f7-43e0-8164-4f1065bc0ce1","Code_459","Code"
"http://www.cdisc.org","C77140","Clinical Test Result","2023-12-15","41bb7929-d733-4f96-ac27-9b3a3feb6372","Code_460","Code"
"http://www.cdisc.org","C49668","Centimeter","2023-12-15","2c81c9e3-4535-451f-9a36-c17e89c0dc35","Code_461","Code"
"http://www.cdisc.org","C48500","Inch","2023-12-15","3b510a50-2ef2-4595-b3f4-e46c744e3b2c","Code_462","Code"
"http://www.cdisc.org","C41139","Meter","2023-12-15","9504d99e-e73c-48bd-82e7-70e1602b661c","Code_463","Code"
"http://www.cdisc.org","C168688","Unit of Height","2023-12-15","c41f7dee-0161-4704-a590-a2df01972137","Code_464","Code"
"http://www.cdisc.org","C25347","HEIGHT","2023-12-15","98837d4e-d0e5-4c3b-8492-4e7e0838e037","Code_465","Code"
"http://www.cdisc.org","C64433","ALT","2023-12-15","4c7c2cfa-f99f-44fc-972c-aa09998e87d8","Code_466","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","e1ba3815-59c5-4503-9c03-74ec419462cc","Code_467","Code"
"http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","d5857722-db99-42a1-9a01-9660ff0958e3","Code_468","Code"
"http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","ac1c2c6a-ccc5-4fa5-adba-84dd25dd9b19","Code_469","Code"
"http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","07dceddc-4ecd-4856-82e8-a1559711f4e2","Code_470","Code"
"http://www.cdisc.org","C70510","Nanokatal per Liter","2023-12-15","d9ff3dfd-32b7-43e1-9635-37c6fc52cfe5","Code_471","Code"
"http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","03786bd0-71a3-4647-833e-3ca56b42b25c","Code_472","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","e2bf97d8-c888-408d-bf0f-3f16163663a6","Code_473","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","f7ba0091-cfdd-42f3-9503-7025bf628209","Code_474","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","338ec9fa-e169-4266-a724-81fee8c2a105","Code_475","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","61e4ea64-7cbf-4442-b62b-61f6b8ac578b","Code_476","Code"
"http://www.cdisc.org","C64433","ALT","2023-12-15","2e69b3a3-43c0-489d-9c9e-da0908126f0c","Code_477","Code"
"http://www.cdisc.org","C64431","ALB","2023-12-15","0169ba75-a087-41bc-991d-d26b72ceb594","Code_478","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","ed4a5b3c-14d1-41a3-b6eb-cec95db27c70","Code_479","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","df122edb-34d6-4ee3-9e93-4c2bf79ad3be","Code_480","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","796f1433-dff7-4a03-8ac7-a8fdbaefd768","Code_481","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","c08dc7c7-c582-493c-bf9c-b9a2418f5eea","Code_482","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","18c60635-3ddf-4903-bbf6-4d8c1ab09af1","Code_483","Code"
"http://www.cdisc.org","C64431","ALB","2023-12-15","fa6fa625-9299-4ad9-b7e0-58bc42483f9a","Code_484","Code"
"http://www.cdisc.org","C64432","ALP","2023-12-15","3e9956d3-0a50-4cad-aff6-617b1bbcab5a","Code_485","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","41c12fb4-7283-49ae-8411-7c59f7dfacd4","Code_486","Code"
"http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","09d69e02-2b8b-45a7-a1e7-ed8aae5a43cb","Code_487","Code"
"http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","ed41bcdc-34f2-4994-8390-c07f42973539","Code_488","Code"
"http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","51692f8f-d00f-4a36-8b79-583e8ce26cd7","Code_489","Code"
"http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","ab496cbd-1213-48c2-91cd-7ac9a7e5c6e7","Code_490","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","f3b7c8d8-d342-4423-8de9-049b5b6d9a9a","Code_491","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","a3c9913d-6b0a-4784-a7a0-4af96dd723ea","Code_492","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","1b88493b-5bfa-40ab-bacd-b83f0b72bd60","Code_493","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","a123cd99-48c0-4dc8-9e9b-d224895a9312","Code_494","Code"
"http://www.cdisc.org","C64432","ALP","2023-12-15","6f4a8d25-f58d-4499-9361-f934c5a066dc","Code_495","Code"
"http://www.cdisc.org","C64467","AST","2023-12-15","5fa95968-3224-4492-b15c-46849d070d24","Code_496","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","3121ee8a-b64e-4fd3-8952-8ae8d4e12753","Code_497","Code"
"http://www.cdisc.org","C67456","Unit per Liter","2023-12-15","11ea2ea4-1c0b-4454-958a-069be3971bb2","Code_498","Code"
"http://www.cdisc.org","C67397","Microkatal per Liter","2023-12-15","dd04e974-535c-44eb-b6de-ea51b6d3a17d","Code_499","Code"
"http://www.cdisc.org","C67376","International Unit per Liter","2023-12-15","8e002b38-0171-4895-87eb-6cadcb8ecbaa","Code_500","Code"
"http://www.cdisc.org","C67365","Unit of Catalytic Activity Concentration","2023-12-15","55307df1-4979-4570-86ad-38aad8ca0635","Code_501","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","31306c93-db41-4418-a9da-315b279e2da7","Code_502","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","60920d05-db11-4b18-a9c5-e674cbaa6feb","Code_503","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","d8559bf2-9b51-4a2b-94aa-feaa58d42f95","Code_504","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","d4108269-aa2c-4272-9e2e-ea0e59455479","Code_505","Code"
"http://www.cdisc.org","C64467","AST","2023-12-15","79417c33-e1a3-43e0-bad1-a4b3d7efeb16","Code_506","Code"
"http://www.cdisc.org","C64547","CREAT","2023-12-15","f352b8f2-5d0e-4ec4-89b5-d8587de8c304","Code_507","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","2e8db536-554e-47fb-85dd-55d01980c869","Code_508","Code"
"http://www.cdisc.org","C67015","Milligram per Deciliter","2023-12-15","ecadf25b-5df8-4f12-8cb2-1b11898aee3f","Code_509","Code"
"http://www.cdisc.org","C64572","Microgram per Milliliter","2023-12-15","7b7fdc22-fb85-4733-9cc9-44851959585b","Code_510","Code"
"http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","818601e3-483c-4a4c-a2fc-1eff3afcd6db","Code_511","Code"
"http://www.cdisc.org","C48508","Micromole per Liter","2023-12-15","97f5805f-2400-4250-a507-c1f5764e3f2f","Code_512","Code"
"http://www.cdisc.org","C48207","Unit of Concentration","2023-12-15","c048b69d-ecdf-490f-a029-0945b975ce22","Code_513","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","6253582d-bbd2-4b16-a11a-266d3ab57a94","Code_514","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","69035248-307e-442d-b4c1-b3ff892b7365","Code_515","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","8d4ba59f-94f1-4630-bcce-98707a7aa8e8","Code_516","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","2f69d532-7a26-48ee-9e46-9aff2f358861","Code_517","Code"
"http://www.cdisc.org","C64547","CREAT","2023-12-15","f1548ee9-a008-495b-baac-ab7e4cd809ff","Code_518","Code"
"http://www.cdisc.org","C64853","K","2023-12-15","79890a6d-0664-488d-9a84-77c7aec0aebf","Code_519","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","dfdb2549-5890-420e-8cde-924bf75e7fbd","Code_520","Code"
"http://www.cdisc.org","C67474","Milliequivalent per Liter","2023-12-15","f61491e5-0e3a-4a0b-ae2a-4d22abb552b0","Code_521","Code"
"http://www.cdisc.org","C67473","Milliequivalent per Deciliter","2023-12-15","9cf5b3fe-0fa0-40f6-ab82-9918d7e1e8d6","Code_522","Code"
"http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","3c039d94-e5a2-4a37-b99b-d24c1fe0f50a","Code_523","Code"
"http://www.cdisc.org","C64567","Molarity Unit","2023-12-15","46d85b32-789d-4fc1-862c-b909ff6cf7ac","Code_524","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","ccb0ff6d-dd13-4240-8e0e-fe3d474d1360","Code_525","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","c365d406-65c1-47d2-93ef-53f85b40f68c","Code_526","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","5308566c-47a5-4a3d-b097-ef8534ba2de6","Code_527","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","e8d7e65f-c7ac-42d5-9914-ee4a16d5fad4","Code_528","Code"
"http://www.cdisc.org","C64853","K","2023-12-15","1d034366-42f0-4236-bd63-165d1add090b","Code_529","Code"
"http://www.cdisc.org","C64809","SODIUM","2023-12-15","4a0d638b-1c4c-4280-be0a-a018969ae14c","Code_530","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","09206dfd-7482-431d-9a32-ba170a4cb987","Code_531","Code"
"http://www.cdisc.org","C67474","Milliequivalent per Liter","2023-12-15","fd039580-8a6d-4ca6-bcf9-f9954c3182f3","Code_532","Code"
"http://www.cdisc.org","C67473","Milliequivalent per Deciliter","2023-12-15","9f433ed4-4d13-46a6-99fe-0168349e1f79","Code_533","Code"
"http://www.cdisc.org","C64387","Millimole per Liter","2023-12-15","2703df63-5e20-483d-8f62-d690c629f86a","Code_534","Code"
"http://www.cdisc.org","C64567","Molarity Unit","2023-12-15","7cbca229-f316-431d-9225-a39ac8078dfd","Code_535","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","afb318e5-ae79-4d0a-b2a9-49f93c41a447","Code_536","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","f139cac0-0512-4473-a4c9-94b10910d060","Code_537","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","34fd775c-aa57-4d43-aba7-01a498f8db8c","Code_538","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","bdc6bd77-37b1-48b6-b202-6af398cbb998","Code_539","Code"
"http://www.cdisc.org","C64809","SODIUM","2023-12-15","c4bfdcb0-4e9c-425f-a3c2-c1400177676e","Code_540","Code"
"http://www.cdisc.org","C64849","HBA1C","2023-12-15","e3f6616c-247b-4ac6-a512-07583a2fd649","Code_541","Code"
"http://www.cdisc.org","C36292","Laboratory Test Result","2023-12-15","6ae4c9cb-fe31-4ff7-a892-7a45982c2abd","Code_542","Code"
"http://www.cdisc.org","C64783","Gram per Deciliter","2023-12-15","255d4e4c-2a97-40e4-b978-66c1090be693","Code_543","Code"
"http://www.cdisc.org","No Concept Code","LBORRESU","2023-12-15","27f679e3-1c58-42e5-be6b-8b856f66c7fb","Code_544","Code"
"http://www.cdisc.org","C70713","Biospecimen Type","2023-12-15","795329cc-b903-4bd0-a10b-2fdede516702","Code_545","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","47146184-0407-451e-940b-91f89202fee0","Code_546","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","5388184a-bdc6-4c3a-958c-52a49b89c10f","Code_547","Code"
"http://www.cdisc.org","C83309","Laboratory Test Fasting Status","2023-12-15","9266911f-4533-4eb2-903c-a98489b0b910","Code_548","Code"
"http://www.cdisc.org","C64849","HBA1C","2023-12-15","879232b0-7f39-4268-bd97-957df9b783bb","Code_549","Code"
"http://www.cdisc.org","C78541","Adverse Event Verbatim Description","2023-12-15","3ee4ed02-5aac-40e6-bfc7-6b899b648fdc","Code_145","Code"
"http://www.cdisc.org","C83344","Adverse Event Dictionary Derived Term","2023-12-15","317b5f37-4df7-40b8-8d1f-a4d9fbe6800f","Code_146","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","0a3ae4b9-0740-4456-889a-4d1db37738cf","Code_147","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","0c95a00d-b2fd-4219-8981-d0f133073806","Code_148","Code"
"http://www.cdisc.org","C87840","Adverse Event Pre-specified","2023-12-15","f34f6450-1770-4219-9b02-54a25a7738ea","Code_149","Code"
"http://www.cdisc.org","C83205","Adverse Event Location","2023-12-15","2260f50c-0855-4bbb-857b-5b3eec4af9f4","Code_150","Code"
"http://www.cdisc.org","C53253","Severity of Adverse Event","2023-12-15","789cb96e-795f-409c-87dd-9740afc713c7","Code_151","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","8b4997f4-8905-4040-b928-83955bcbc405","Code_152","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","50409a18-f2a2-42b8-8e48-0f08c9943216","Code_153","Code"
"http://www.cdisc.org","C53252","Seriousness of Adverse Event","2023-12-15","86897e6e-064b-432a-85cc-c4e527a49b12","Code_154","Code"
"http://www.cdisc.org","C83013","Adverse Event Action Taken with Study Treatment","2023-12-15","de3a2a60-8c54-4818-969b-696424a031e9","Code_155","Code"
"http://www.cdisc.org","C83109","Other Actions taken in Response to Adverse Event","2023-12-15","5663a895-b9be-4cf8-bad7-7e3ede1ad25c","Code_156","Code"
"http://www.cdisc.org","C41358","Adverse Event Attribution to Product or Procedure","2023-12-15","888818c2-06b5-4eb8-903d-a4b2ef6e0ce8","Code_157","Code"
"http://www.cdisc.org","C83210","Adverse Event Relationship to Non Study Treatment","2023-12-15","968a7ab2-d712-453f-ae14-2ca38f2d4190","Code_158","Code"
"http://www.cdisc.org","C83208","Adverse Event Pattern","2023-12-15","6a2d08ae-b5b3-4594-8cef-cd8dd93a3382","Code_159","Code"
"http://www.cdisc.org","C49489","Adverse Event Outcome","2023-12-15","13125b8d-69eb-46b6-be9b-8ec87fde0634","Code_160","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","ef790644-a011-4847-a9f7-4c6193c56750","Code_161","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","68b49122-2e7e-463f-9bbd-8b3967e69590","Code_162","Code"
"http://www.cdisc.org","C83211","Adverse Event Involves Cancer","2023-12-15","ecd1a0e2-54a1-4357-89b3-54232d173d2f","Code_163","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","fd8c3c9e-9c2b-4570-b97f-68ac0238ae93","Code_164","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","ad0c243f-55ba-463e-9789-3825ba2d16df","Code_165","Code"
"http://www.cdisc.org","C83117","Adverse Event Seriousness Due to Congenital Anomaly","2023-12-15","d4c7b116-4daa-47b0-90cd-6266dbe6456b","Code_166","Code"
"http://www.cdisc.org","C49487","No","2023-12-15","3130c080-c795-439c-b1f8-82c6dc785f65","Code_167","Code"
"http://www.cdisc.org","C49488","Yes","2023-12-15","4260f4ce-abe1-4b90-bb7c-d306ca34ee34","Code_168","Code"
