"uuid:ID","code","id","codeSystemVersion","decode","instanceType","codeSystem"
"8fa42286-abb2-4248-8c6b-1a3cf24003f6","C171537","Code_112","2023-12-15","Telephone Call","Code","http://www.cdisc.org"
"a1e82816-cd70-4465-8afa-93787d8cd751","C25716","Code_113","2023-12-15","Visit","Code","http://www.cdisc.org"
"d98cd186-dc82-4dcb-b989-78ad3778a15c","C51282","Code_114","2023-12-15","Clinic","Code","http://www.cdisc.org"
"663414c8-56fd-4330-9b02-9837aff39218","C175574","Code_115","2023-12-15","In Person","Code","http://www.cdisc.org"
"2571240f-46ce-4429-b2d3-f209a6ed3551","C171537","Code_116","2023-12-15","Telephone Call","Code","http://www.cdisc.org"
"4f744524-e080-4ea3-8eee-534248ee2d66","C25716","Code_117","2023-12-15","Visit","Code","http://www.cdisc.org"
"61ca1013-4432-41bf-bc80-6b846588f8da","C51282","Code_118","2023-12-15","Clinic","Code","http://www.cdisc.org"
"9fe4d6c5-e30d-492d-8319-2cdc9b7b650b","C175574","Code_119","2023-12-15","In Person","Code","http://www.cdisc.org"
"afcff06d-8b70-4cbe-afa7-c4c41e7b6eb0","C25716","Code_120","2023-12-15","Visit","Code","http://www.cdisc.org"
"ab3af581-e87e-4c7d-8085-05908ffd271c","C51282","Code_121","2023-12-15","Clinic","Code","http://www.cdisc.org"
"71a4af8e-4344-4a15-a6df-1ec3a0a5c760","C175574","Code_122","2023-12-15","In Person","Code","http://www.cdisc.org"
"5d1487e3-a51f-4145-8f0c-47349eb0106d","383371000119108","Code_80","January 31, 2018","CT of head without contrast","Code","SNOMED"
"961c678c-5a2d-4061-8aea-b42358593748","123","Code_81","12","Subject Supine","Code","SPONSOR"
"60913f35-e06e-4f38-98f0-fbc02c10409e","124","Code_82","12","Subject Standing","Code","SPONSOR"
"73c1b22a-81ed-46c0-9840-1f09a2577e39","C20197","Code_429","2023-12-15","Male","Code","http://www.cdisc.org"
"57317ada-1e18-4096-82cd-9fdcf87fc064","C16576","Code_430","2023-12-15","Female","Code","http://www.cdisc.org"
"83187ace-678c-431b-b506-113e2c393a18","C28421","Code_431","2023-12-15","Sex","Code","http://www.cdisc.org"
"c0503470-c68b-46c3-b109-fa236c80246a","C28421","Code_432","2023-12-15","Sex","Code","http://www.cdisc.org"
"e3a821a4-ae88-475d-a4ed-e72bb763e87c","C17049","Code_433","2023-12-15","Race","Code","http://www.cdisc.org"
"1dcad188-a16b-43c9-bd82-521e70109c40","C17049","Code_434","2023-12-15","Race","Code","http://www.cdisc.org"
"8d5c325a-e87d-40dd-87b8-043d50ba87c7","C174446","Code_435","2023-12-15","TEMP","Code","http://www.cdisc.org"
"3cd9d408-e3d5-4291-9d50-c4c1b2238f98","C77140","Code_436","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"827d613c-0f33-417b-bde7-0e772b58e467","C42559","Code_437","2023-12-15","Degree Celsius","Code","http://www.cdisc.org"
"86175e6d-5f6b-4d8c-8183-b4cc40ca0ce7","C44277","Code_438","2023-12-15","Degree Fahrenheit","Code","http://www.cdisc.org"
"8bb0dc13-6d97-4828-a784-0ce11e872138","C42537","Code_439","2023-12-15","Kelvin","Code","http://www.cdisc.org"
"c2293c40-ecdc-476b-b11e-a8b0a4edaef8","C44276","Code_440","2023-12-15","Unit of Temperature","Code","http://www.cdisc.org"
"6e62e282-10b4-4f14-b94c-95680add1819","C12674","Code_441","2023-12-15","Axilla","Code","http://www.cdisc.org"
"fc314ff6-a083-4691-a384-01750c49245a","C12394","Code_442","2023-12-15","Ear","Code","http://www.cdisc.org"
"a4eb447c-0c68-417f-9b35-d0f5ddc33d65","C89803","Code_443","2023-12-15","Forehead","Code","http://www.cdisc.org"
"fcd29cf8-6764-4cfd-9913-40d112be1caf","C12421","Code_444","2023-12-15","Oral Cavity","Code","http://www.cdisc.org"
"e27dde8e-e64a-4e6a-9b4b-a8b01f8f3c07","C12390","Code_445","2023-12-15","Rectum","Code","http://www.cdisc.org"
"1f18ceb1-859c-402a-b059-e3519469084c","C13717","Code_446","2023-12-15","Anatomic Site","Code","http://www.cdisc.org"
"4cbdeb1b-ae6c-48b8-b0b5-e41d5d0a81ce","C174446","Code_447","2023-12-15","TEMP","Code","http://www.cdisc.org"
"8ae5933c-c161-47c3-96cf-3ef6b7546c0d","C25208","Code_448","2023-12-15","WEIGHT","Code","http://www.cdisc.org"
"39743204-8987-422c-9ce1-f028c77be2b7","C77140","Code_449","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"143c61a1-7bd8-4313-9e22-5357470426b7","C48531","Code_450","2023-12-15","Pound","Code","http://www.cdisc.org"
"2671fac3-24e3-4d70-9d87-e8f4d9a48359","C48155","Code_451","2023-12-15","Gram","Code","http://www.cdisc.org"
"d789344b-4909-4abf-9adb-08064ef6930c","C28252","Code_452","2023-12-15","Kilogram","Code","http://www.cdisc.org"
"4228a287-fbf0-4147-8487-20d68bef9e87","C48208","Code_453","2023-12-15","Unit of Weight","Code","http://www.cdisc.org"
"e897320a-d68c-4e10-98c3-c4427500ca75","C25208","Code_454","2023-12-15","WEIGHT","Code","http://www.cdisc.org"
"bec806e8-6e96-48e3-afd1-b5bf3b0b15ca","C25347","Code_455","2023-12-15","HEIGHT","Code","http://www.cdisc.org"
"b8eaaeb3-161e-4908-a714-d389cfe6a5f2","C77140","Code_456","2023-12-15","Clinical Test Result","Code","http://www.cdisc.org"
"88038ed0-5556-4272-b193-b34ec2c1d68f","C49668","Code_457","2023-12-15","Centimeter","Code","http://www.cdisc.org"
"36619bb2-09bd-40e1-8448-70aa4bf391ee","C48500","Code_458","2023-12-15","Inch","Code","http://www.cdisc.org"
"3a59bb5e-9817-4d8e-8034-3cc1f98af12c","C41139","Code_459","2023-12-15","Meter","Code","http://www.cdisc.org"
"a4f17e96-04db-4a85-9c00-639b9926ff22","C168688","Code_460","2023-12-15","Unit of Height","Code","http://www.cdisc.org"
"b15f8388-dfdc-4e1b-9bfa-c7065ae96329","C25347","Code_461","2023-12-15","HEIGHT","Code","http://www.cdisc.org"
"4d2ddabc-b578-461c-8a63-6fc73b33aa84","C64433","Code_462","2023-12-15","ALT","Code","http://www.cdisc.org"
"e0577b68-8d6d-4a16-aeea-3e221c887eb5","C36292","Code_463","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"4db11519-ad2d-4d69-82c5-a2fff93242fb","C67456","Code_464","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"59199bd5-c99e-4314-b9fe-64188f287247","C67397","Code_465","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"85f80a6a-87ea-49d6-a519-1f0decd53ff5","C67376","Code_466","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"fbcc7e18-2474-42fc-99f3-8816841ffd74","C70510","Code_467","2023-12-15","Nanokatal per Liter","Code","http://www.cdisc.org"
"607e842f-bdce-4bfd-b425-e0358a7742d2","C67365","Code_468","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"1ff4eebb-0c83-47f9-b078-4841be7b93a0","C70713","Code_469","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"0bc121f9-c3b6-4272-90a9-9b7bcc962cb4","C49487","Code_470","2023-12-15","No","Code","http://www.cdisc.org"
"50e1f4e1-36c1-4075-9346-35965ecbec8f","C49488","Code_471","2023-12-15","Yes","Code","http://www.cdisc.org"
"be91631a-b3af-46a4-b20a-370ce9883d60","C83309","Code_472","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"7b71a565-6d5c-4e21-904f-22ab9d5a5d25","C64433","Code_473","2023-12-15","ALT","Code","http://www.cdisc.org"
"c0da8838-b422-44ac-904c-efa7ade73496","C64431","Code_474","2023-12-15","ALB","Code","http://www.cdisc.org"
"d5c1ddb3-e4db-4bdc-9d57-861491b76f51","C36292","Code_475","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"10a6326f-0e67-4dc5-a233-0699538528f7","C70713","Code_476","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"2159225f-464c-4e20-9508-b4e809244fd7","C49487","Code_477","2023-12-15","No","Code","http://www.cdisc.org"
"e0cbf977-4147-48f5-8f56-9def09ff5d6d","C49488","Code_478","2023-12-15","Yes","Code","http://www.cdisc.org"
"36a7a44a-ac22-4e7e-a5c6-833ac3efc6e2","C83309","Code_479","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"e00e96e4-1baa-43da-b1ad-c471bf635580","C64431","Code_480","2023-12-15","ALB","Code","http://www.cdisc.org"
"04affb0b-725d-4991-a13c-afd302ebd144","C64432","Code_481","2023-12-15","ALP","Code","http://www.cdisc.org"
"f6e23740-c6ea-4a6b-9aab-c8c2367a67b2","C36292","Code_482","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"16fd4c8c-8d4c-4b28-b41d-dd122f72eb58","C67456","Code_483","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"36def1ad-383a-4824-83cd-7c523decce97","C67397","Code_484","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"8764c0a7-e109-4949-8b32-4a4a7711ac19","C67376","Code_485","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"150e6625-78f0-40f2-bab1-e85429f427ce","C67365","Code_486","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"3ffc8b37-cd86-4f1b-8432-665b312f66e9","C70713","Code_487","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"90f4d4c0-5ce8-4444-86e9-dfbd851d0c10","C49487","Code_488","2023-12-15","No","Code","http://www.cdisc.org"
"0822092e-6586-48f0-b207-aae325cfaba2","C49488","Code_489","2023-12-15","Yes","Code","http://www.cdisc.org"
"b667ff78-071b-4602-bddc-062064236054","C83309","Code_490","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"7a68e1e0-8785-4c37-84ba-a3c6460e8b97","C64432","Code_491","2023-12-15","ALP","Code","http://www.cdisc.org"
"93ab0dff-8db7-4531-9743-038506aa1b02","C64467","Code_492","2023-12-15","AST","Code","http://www.cdisc.org"
"972e85cb-2095-4abb-90b7-c5bfa7174f23","C36292","Code_493","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"f578b6bc-e0c1-40ad-9d59-270d56cf1501","C67456","Code_494","2023-12-15","Unit per Liter","Code","http://www.cdisc.org"
"cf1c22fd-bd23-4741-bb91-c960c0849d97","C67397","Code_495","2023-12-15","Microkatal per Liter","Code","http://www.cdisc.org"
"a0405480-ef6f-4330-894e-891e75976ea0","C67376","Code_496","2023-12-15","International Unit per Liter","Code","http://www.cdisc.org"
"969ffc9d-b549-40d4-87a6-632a0812e7c8","C67365","Code_497","2023-12-15","Unit of Catalytic Activity Concentration","Code","http://www.cdisc.org"
"0f30ca46-bb37-4ff6-9aa8-807c88945d2a","C70713","Code_498","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"9154193f-cdb5-4d3b-b369-0b9636665a19","C49487","Code_499","2023-12-15","No","Code","http://www.cdisc.org"
"61fe98f4-a8d5-45cf-b35c-f90dbe8879b8","C49488","Code_500","2023-12-15","Yes","Code","http://www.cdisc.org"
"94f9d95f-cdc8-4127-9a21-677c9c64554c","C83309","Code_501","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"320730c1-26ae-4903-b13c-342a592d4c57","C64467","Code_502","2023-12-15","AST","Code","http://www.cdisc.org"
"7ad8fce1-491f-4ad3-9409-87491571317d","C64547","Code_503","2023-12-15","CREAT","Code","http://www.cdisc.org"
"9347f8eb-c4f2-4e68-9086-09e3847ad07d","C36292","Code_504","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"fecf3db4-184c-4bc5-94f7-b87d884288f9","C67015","Code_505","2023-12-15","Milligram per Deciliter","Code","http://www.cdisc.org"
"a95cc78c-48b0-4a90-88d3-2740d97a5b26","C64572","Code_506","2023-12-15","Microgram per Milliliter","Code","http://www.cdisc.org"
"315eefed-dee2-4fcd-8a56-510f01b4cac9","C64387","Code_507","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"71f7dc04-5071-4fa4-8327-397643b0e16c","C48508","Code_508","2023-12-15","Micromole per Liter","Code","http://www.cdisc.org"
"fb9e96d4-c9eb-4790-a762-53b7506d67ef","C48207","Code_509","2023-12-15","Unit of Concentration","Code","http://www.cdisc.org"
"f04d1fe1-67aa-4be7-bdb7-6b7e624ca5aa","C70713","Code_510","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"a4825112-9ecc-412c-8262-8ea7044b141f","C49487","Code_511","2023-12-15","No","Code","http://www.cdisc.org"
"86bca814-97b4-4d2a-a0e0-c4f9cc651fa7","C49488","Code_512","2023-12-15","Yes","Code","http://www.cdisc.org"
"337b4acc-3b8f-4648-8fff-b350cb5be216","C83309","Code_513","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"3b01fa67-68e3-4647-b7b1-7d179e4f7262","C64547","Code_514","2023-12-15","CREAT","Code","http://www.cdisc.org"
"532e086c-00b6-4769-a124-d146ee905238","C64853","Code_515","2023-12-15","K","Code","http://www.cdisc.org"
"650bb104-fe77-4887-864b-07a561fe6fd3","C36292","Code_516","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"f6116a43-a55f-473d-970d-390c7684f35d","C67474","Code_517","2023-12-15","Milliequivalent per Liter","Code","http://www.cdisc.org"
"3d275202-ce77-4c64-8fac-8bb20e000d3b","C67473","Code_518","2023-12-15","Milliequivalent per Deciliter","Code","http://www.cdisc.org"
"b4e74ed2-2489-4735-95ce-3b96454d75e5","C64387","Code_519","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"3a0641d5-7065-4c5d-8a2d-acd427502298","C64567","Code_520","2023-12-15","Molarity Unit","Code","http://www.cdisc.org"
"8370516a-c5da-4311-94dc-ad1b95a14c1e","C70713","Code_521","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"6c20b777-d364-423f-be3c-06565cddcdc7","C49487","Code_522","2023-12-15","No","Code","http://www.cdisc.org"
"c43dc72e-c0be-4fee-951b-3007f92fb8c5","C49488","Code_523","2023-12-15","Yes","Code","http://www.cdisc.org"
"f0faffd4-0f87-4c6f-be69-30ff14eaf6d1","C83309","Code_524","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"83df5a2d-5bfa-417d-8df1-50bab9ae3e50","C64853","Code_525","2023-12-15","K","Code","http://www.cdisc.org"
"46d8572e-5172-4bfb-bc5b-332f0fb6e628","C64809","Code_526","2023-12-15","SODIUM","Code","http://www.cdisc.org"
"460f0f51-e6d9-44a3-a8e1-352dd5cda1fb","C36292","Code_527","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"0a1c9f62-3efe-4833-b61a-b564ac4f134e","C67474","Code_528","2023-12-15","Milliequivalent per Liter","Code","http://www.cdisc.org"
"c8bcfe6d-40a0-4ccb-9f7f-be7f0fc1961e","C67473","Code_529","2023-12-15","Milliequivalent per Deciliter","Code","http://www.cdisc.org"
"70697e12-ea29-44d7-97d1-aeb230660750","C64387","Code_530","2023-12-15","Millimole per Liter","Code","http://www.cdisc.org"
"a46d4fb3-445c-47c1-8dff-f423bcf8dd74","C64567","Code_531","2023-12-15","Molarity Unit","Code","http://www.cdisc.org"
"12a9250a-0ad3-4468-ab5a-ae43dfd05334","C70713","Code_532","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"798c3629-e0e4-4ecb-8e1f-317fbcc7b520","C49487","Code_533","2023-12-15","No","Code","http://www.cdisc.org"
"0d0525b8-3384-47a7-862f-b86d79e061ab","C49488","Code_534","2023-12-15","Yes","Code","http://www.cdisc.org"
"d4a4a94d-4cfe-4e4c-bb80-089a4574c4c0","C83309","Code_535","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"36b6e453-4d3d-46d3-958c-22453b1bbbad","C64809","Code_536","2023-12-15","SODIUM","Code","http://www.cdisc.org"
"2b1e0792-ced8-4193-8735-19f841744a67","C64849","Code_537","2023-12-15","HBA1C","Code","http://www.cdisc.org"
"fe42af02-d933-4afa-9efb-8bcf611f0fc7","C36292","Code_538","2023-12-15","Laboratory Test Result","Code","http://www.cdisc.org"
"b2545d79-763f-4175-8f83-4f249827ed0c","C64783","Code_539","2023-12-15","Gram per Deciliter","Code","http://www.cdisc.org"
"cdd9705b-519f-40d7-9c63-802dd6dbcf96","No Concept Code","Code_540","2023-12-15","LBORRESU","Code","http://www.cdisc.org"
"be5d28d6-a872-4060-879b-d298ebc28297","C70713","Code_541","2023-12-15","Biospecimen Type","Code","http://www.cdisc.org"
"0f101b59-a0c7-4ca9-9f74-bda930cfe1a1","C49487","Code_542","2023-12-15","No","Code","http://www.cdisc.org"
"c77d16c0-dfa5-452e-b562-551491d3e429","C49488","Code_543","2023-12-15","Yes","Code","http://www.cdisc.org"
"bf82ecc6-ff94-4065-9ec7-96480da43d3d","C83309","Code_544","2023-12-15","Laboratory Test Fasting Status","Code","http://www.cdisc.org"
"ac11badf-3360-443e-b1e1-f7e16177373a","C64849","Code_545","2023-12-15","HBA1C","Code","http://www.cdisc.org"
"e82fa484-9622-4823-8c8e-ece6f3b40dcb","C78541","Code_145","2023-12-15","Adverse Event Verbatim Description","Code","http://www.cdisc.org"
"d1a7c1d7-8b2b-4ac8-8da3-c903d0fdb37d","C83344","Code_146","2023-12-15","Adverse Event Dictionary Derived Term","Code","http://www.cdisc.org"
"d600c261-bd31-4c77-b5f6-b819e15f7368","C49487","Code_147","2023-12-15","No","Code","http://www.cdisc.org"
"3564e21a-85f9-497d-abe4-3f0ffa795b64","C49488","Code_148","2023-12-15","Yes","Code","http://www.cdisc.org"
"5590ae51-c7b2-4eda-9b0e-70976eff48c8","C87840","Code_149","2023-12-15","Adverse Event Pre-specified","Code","http://www.cdisc.org"
"e0921740-5011-4647-b0d0-2e9188e661ee","C83205","Code_150","2023-12-15","Adverse Event Location","Code","http://www.cdisc.org"
"96872229-e5e4-4766-8cde-30d4e465342b","C53253","Code_151","2023-12-15","Severity of Adverse Event","Code","http://www.cdisc.org"
"565ff2d7-c939-4e8e-b63f-ec65e631b5f8","C49487","Code_152","2023-12-15","No","Code","http://www.cdisc.org"
"825ab5f1-aecf-4b7e-a04e-d29a660e3825","C49488","Code_153","2023-12-15","Yes","Code","http://www.cdisc.org"
"08c6a219-b141-4469-8fc5-f3db2faac526","C53252","Code_154","2023-12-15","Seriousness of Adverse Event","Code","http://www.cdisc.org"
"0d47248e-ab99-4cc5-8dfa-8914e750b723","C83013","Code_155","2023-12-15","Adverse Event Action Taken with Study Treatment","Code","http://www.cdisc.org"
"0cfba2f0-b182-40bf-9302-f9ee8d3b201a","C83109","Code_156","2023-12-15","Other Actions taken in Response to Adverse Event","Code","http://www.cdisc.org"
"e91a3426-49f0-44fd-9140-6fdd70242ddd","C41358","Code_157","2023-12-15","Adverse Event Attribution to Product or Procedure","Code","http://www.cdisc.org"
"fae9a5ed-f567-4a10-9bb3-4c59ef980f6c","C83210","Code_158","2023-12-15","Adverse Event Relationship to Non Study Treatment","Code","http://www.cdisc.org"
"95e1a739-754b-4977-ac3e-4dd7e8c1f3d0","C83208","Code_159","2023-12-15","Adverse Event Pattern","Code","http://www.cdisc.org"
"362ad1bd-fb4b-4bf1-bffb-ed93f9d12317","C49489","Code_160","2023-12-15","Adverse Event Outcome","Code","http://www.cdisc.org"
"0feb8f0e-6b41-4dc8-8d5a-1ccb0debbd1d","C49487","Code_161","2023-12-15","No","Code","http://www.cdisc.org"
"fc32bc41-c514-4917-a570-086babbb985f","C49488","Code_162","2023-12-15","Yes","Code","http://www.cdisc.org"
"b4deabb5-4b74-4514-bcea-6dd670edfff5","C83211","Code_163","2023-12-15","Adverse Event Involves Cancer","Code","http://www.cdisc.org"
"12dc0fd0-9956-465f-971f-0642ad16d702","C49487","Code_164","2023-12-15","No","Code","http://www.cdisc.org"
"c0b8b484-ae64-4353-b521-8c704a0a6593","C49488","Code_165","2023-12-15","Yes","Code","http://www.cdisc.org"
"77e0010b-caf0-48f4-81ea-055523a3bf0e","C83117","Code_166","2023-12-15","Adverse Event Seriousness Due to Congenital Anomaly","Code","http://www.cdisc.org"
"469df518-17e7-4a03-b474-4e49b6934998","C49487","Code_167","2023-12-15","No","Code","http://www.cdisc.org"
"1c86265f-9680-4b72-973d-38d1c8aa61aa","C49488","Code_168","2023-12-15","Yes","Code","http://www.cdisc.org"
"6ef257b6-06b4-4a74-9796-59c07cc0d1c8","C113380","Code_169","2023-12-15","Disabling Adverse Event","Code","http://www.cdisc.org"
"879871e4-5098-45bd-8f1b-69a3f63b89bc","C49487","Code_170","2023-12-15","No","Code","http://www.cdisc.org"
"dd450c74-ea0c-4739-b299-48571e262d30","C49488","Code_171","2023-12-15","Yes","Code","http://www.cdisc.org"
"37bf2001-2034-4381-95a8-868d74df5145","C48275","Code_172","2023-12-15","Death Related to Adverse Event","Code","http://www.cdisc.org"
